timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-301.706,1000,0.08,,,,
2000,1,-319.748,1000,0.16,,,,
3000,2,-221.063,1000,0.24,,,,
4000,3,-266.762,1000,0.31,,,,
5000,4,-271.814,1000,0.76,4.884135,-1.568172,0.0,0.5
6000,5,-231.541,1000,13.64,1.138029,-6.957033,0.0,0.5
7000,6,-281.994,1000,26.84,1.23665,-14.082475,0.0,0.5
8000,7,-197.833,1000,39.97,1.531933,-21.016384,0.0,0.5
9000,8,-163.34,1000,53.12,1.820509,-27.631472,0.0,0.5
10000,9,-239.255,1000,67.0,2.153132,-33.761398,0.0,0.5
11000,10,-217.028,1000,86.43,2.572295,-39.416045,0.0,0.5
12000,11,-151.818,1000,99.71,2.918118,-44.621236,0.0,0.5
13000,12,-237.396,1000,112.81,3.24957,-49.44955,0.0,0.5
14000,13,-181.626,1000,125.57,3.41109,-54.014984,0.0,0.5
15000,14,-196.584,1000,138.85,3.39373,-58.445844,0.0,0.5
16000,15,-227.881,1000,151.63,3.424764,-62.530157,0.0,0.5
17000,16,-215.072,1000,164.73,3.362283,-66.419854,0.0,0.5
18000,17,-185.771,1000,177.35,3.353306,-70.093247,0.0,0.5
19000,18,-155.773,1000,190.83,3.436555,-73.530439,0.0,0.5
20000,19,-154.485,1000,203.57,3.364012,-76.81116,0.0,0.5
21000,20,-163.349,1000,222.58,3.292902,-79.977382,0.0,0.5
22000,21,-180.766,1000,235.5,3.341211,-82.875155,0.0,0.5
23000,22,-64.49,1000,248.7,3.395905,-85.627033,0.0,0.5
24000,23,-77.326,1000,260.89,3.442761,-88.231698,0.0,0.5
25000,24,-137.122,1000,273.73,3.484934,-90.725376,0.0,0.5
26000,25,-116.814,1000,287.23,3.451491,-93.119656,0.0,0.5
27000,26,-154.371,1000,300.6,3.483285,-95.393298,0.0,0.5
28000,27,-63.411,1000,314.66,3.480396,-97.636135,0.0,0.5
29000,28,-173.146,1000,329.55,3.594304,-99.665499,0.0,0.5
30000,29,-173.343,1000,342.45,3.571009,-101.622097,0.0,0.5
31000,30,-145.996,1000,360.04,3.548639,-103.512391,0.0,0.5
32000,31,-155.897,1000,372.63,3.493771,-105.375706,0.0,0.5
33000,32,-136.127,1000,385.58,3.451161,-107.142999,0.0,0.5
34000,33,-165.205,1000,398.65,3.409695,-108.875804,0.0,0.5
35000,34,-49.927,1000,412.06,3.416674,-110.506396,0.0,0.5
36000,35,-119.887,1000,425.5,3.424599,-112.076417,0.0,0.5
37000,36,-145.544,1000,438.83,3.312537,-113.628084,0.0,0.5
38000,37,-197.79,1000,452.0,3.310278,-115.102064,0.0,0.5
39000,38,-168.209,1000,464.96,3.276449,-116.551507,0.0,0.5
40000,39,-130.614,1000,477.94,3.192855,-117.978668,0.0,0.5
41000,40,-140.682,1000,496.04,3.170524,-119.322832,0.0,0.5
