timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-194.762,1000,0.34,,,,
2000,1,-277.764,1000,0.64,,,,
3000,2,-342.369,1000,0.95,,,,
4000,3,-248.211,1000,1.27,,,,
5000,4,-262.59,1000,2.42,4.564748,-1.648533,0.0,0.5
6000,5,-185.585,1000,40.2,1.099305,-6.783402,0.0,0.5
7000,6,-212.88,1000,77.99,1.494385,-13.950116,0.0,0.5
8000,7,-205.432,1000,116.68,2.001306,-20.845491,0.0,0.5
9000,8,-160.788,1000,154.23,2.463461,-27.36285,0.0,0.5
10000,9,-286.468,1000,192.01,2.93999,-33.482074,0.0,0.5
11000,10,-218.337,1000,246.07,3.27091,-39.286972,0.0,0.5
12000,11,-176.095,1000,283.91,3.533432,-44.679032,0.0,0.5
13000,12,-197.49,1000,321.33,3.691054,-49.606984,0.0,0.5
14000,13,-228.663,1000,359.53,3.757642,-54.198673,0.0,0.5
15000,14,-141.133,1000,397.61,3.742475,-58.505615,0.0,0.5
16000,15,-35.687,1000,435.8,3.813651,-62.52522,0.0,0.5
17000,16,-59.28,1000,473.86,3.966467,-66.366147,0.0,0.5
18000,17,-172.386,1000,510.75,4.034328,-69.856719,0.0,0.5
19000,18,-100.979,1000,548.8,4.054253,-73.157524,0.0,0.5
20000,19,-131.718,1000,587.12,4.070883,-76.245409,0.0,0.5
21000,20,-206.44,1000,642.15,4.114747,-79.121708,0.0,0.5
22000,21,-152.466,1000,680.87,4.046378,-81.889356,0.0,0.5
23000,22,-233.211,1000,718.86,3.954131,-84.476958,0.0,0.5
24000,23,-160.22,1000,756.86,3.889939,-86.929193,0.0,0.5
25000,24,-192.356,1000,794.8,3.83502,-89.286416,0.0,0.5
26000,25,-124.544,1000,833.58,3.764878,-91.567108,0.0,0.5
27000,26,-186.505,1000,871.61,3.701762,-93.73381,0.0,0.5
28000,27,-208.553,1000,909.87,3.660932,-95.790049,0.0,0.5
29000,28,-179.845,1000,947.15,3.639527,-97.760481,0.0,0.5
