timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-242.994,1000,0.09,,,,
2000,1,-272.267,1000,0.17,,,,
3000,2,-254.699,1000,0.26,,,,
4000,3,-417.719,1000,0.33,,,,
5000,4,-224.9,1000,0.8,18.30023,-2.57058,0.0,1.0
6000,5,-494.996,1000,13.32,3.372397,-14.548622,0.0,1.0
7000,6,-144.362,1000,26.58,2.514046,-29.853838,0.0,1.0
8000,7,-234.226,1000,39.62,3.878582,-44.894184,0.0,1.0
9000,8,-63.311,1000,52.62,4.590059,-59.123892,0.0,1.0
10000,9,-206.066,1000,66.66,5.112289,-72.474207,0.0,1.0
11000,10,-121.715,1000,85.4,5.393523,-85.024113,0.0,1.0
12000,11,-234.862,1000,98.76,5.719916,-96.781825,0.0,1.0
13000,12,-180.065,1000,111.95,6.154656,-107.94994,0.0,1.0
14000,13,-116.667,1000,124.55,6.515528,-118.468123,0.0,1.0
15000,14,-134.507,1000,137.87,6.657086,-128.464956,0.0,1.0
16000,15,-173.345,1000,150.32,6.885857,-137.81083,0.0,1.0
17000,16,-202.282,1000,163.03,7.057041,-146.623615,0.0,1.0
18000,17,-151.311,1000,175.44,7.268289,-154.97677,0.0,1.0
19000,18,-199.789,1000,188.59,7.415501,-162.844625,0.0,1.0
20000,19,-81.14,1000,201.46,7.458514,-170.247322,0.0,1.0
21000,20,-158.326,1000,220.14,7.431943,-177.339453,0.0,1.0
22000,21,-101.766,1000,232.67,7.399266,-184.077155,0.0,1.0
23000,22,-217.449,1000,246.06,7.475646,-190.458372,0.0,1.0
24000,23,-96.1,1000,258.13,7.456788,-196.57042,0.0,1.0
25000,24,-216.438,1000,270.89,7.452151,-202.430807,0.0,1.0
26000,25,-153.853,1000,283.7,7.484134,-208.058996,0.0,1.0
27000,26,-97.47,1000,296.85,7.483313,-213.381623,0.0,1.0
28000,27,-134.79,1000,310.52,7.460016,-218.529453,0.0,1.0
29000,28,-194.03,1000,338.25,7.48462,-223.374419,0.0,1.0
30000,29,-101.933,1000,373.36,7.398137,-228.010018,0.0,1.0
31000,30,-105.026,1000,422.28,7.405615,-232.460483,0.0,1.0
32000,31,-81.279,1000,456.99,7.254361,-236.727293,0.0,1.0
33000,32,-181.244,1000,491.9,7.37189,-240.849532,0.0,1.0
34000,33,-22.547,1000,526.65,7.265971,-244.782257,0.0,1.0
35000,34,-144.234,1000,561.38,7.301303,-248.655003,0.0,1.0
36000,35,-159.324,1000,595.97,7.215928,-252.280662,0.0,1.0
37000,36,-89.836,1000,630.68,7.202097,-255.777156,0.0,1.0
38000,37,-82.801,1000,665.14,7.112769,-259.17382,0.0,1.0
39000,38,-75.845,1000,699.64,7.0314,-262.517902,0.0,1.0
40000,39,-65.529,1000,734.09,6.994616,-265.724113,0.0,1.0
41000,40,-8.269,1000,783.16,6.875526,-268.824703,0.0,1.0
42000,41,-97.123,1000,818.6,6.823716,-271.835283,0.0,1.0
43000,42,54.277,1000,854.08,6.792453,-274.681753,0.0,1.0
44000,43,-7.16,1000,889.3,6.689074,-277.554796,0.0,1.0
45000,44,-28.188,1000,924.11,6.634282,-280.2784,0.0,1.0
46000,45,-132.093,1000,958.92,6.528983,-282.888641,0.0,1.0
47000,46,-3.741,1000,993.6,6.5059,-285.405442,0.0,1.0
48000,47,-223.071,1000,1028.2,6.501951,-287.782671,0.0,1.0
49000,48,-3.749,1000,1062.35,6.43818,-290.11593,0.0,1.0
50000,49,-204.194,1000,1097.0,6.409777,-292.335821,0.0,1.0
51000,50,-196.166,1000,1146.18,6.296128,-294.415621,0.0,1.0
52000,51,-166.694,1000,1181.07,6.18686,-296.440828,0.0,1.0
53000,52,-143.094,1000,1215.76,6.085682,-298.373258,0.0,1.0
54000,53,-184.526,1000,1250.31,5.949792,-300.311712,0.0,1.0
55000,54,-202.239,1000,1285.34,5.814282,-302.171331,0.0,1.0
56000,55,-200.231,1000,1319.96,5.650154,-303.94184,0.0,1.0
57000,56,-240.568,1000,1354.62,5.591119,-305.64552,0.0,1.0
58000,57,-40.149,1000,1389.21,5.524094,-307.42741,0.0,1.0
59000,58,-115.253,1000,1424.21,5.478799,-309.183008,0.0,1.0
60000,59,-187.331,1000,1458.77,5.498516,-310.808302,0.0,1.0
61000,60,-199.228,1000,1508.91,5.385234,-312.346117,0.0,1.0
62000,61,-98.588,1000,1543.54,5.311799,-313.87872,0.0,1.0
63000,62,-153.701,1000,1578.3,5.229029,-315.362799,0.0,1.0
64000,63,-116.915,1000,1612.62,5.105471,-316.867887,0.0,1.0
65000,64,-43.705,1000,1647.37,5.119711,-318.274833,0.0,1.0
66000,65,-201.337,1000,1682.2,5.099759,-319.651978,0.0,1.0
67000,66,-131.985,1000,1717.1,4.98831,-321.006862,0.0,1.0
68000,67,-7.717,1000,1751.6,4.90019,-322.325513,0.0,1.0
69000,68,-153.556,1000,1786.04,4.82559,-323.602963,0.0,1.0
70000,69,-159.01,1000,1820.58,4.849078,-324.821831,0.0,1.0
71000,70,28.169,1000,1869.65,4.798421,-326.07649,0.0,1.0
72000,71,-42.27,1000,1904.38,4.761874,-327.359442,0.0,1.0
73000,72,-4.413,1000,1939.04,4.74978,-328.510222,0.0,1.0
74000,73,-24.908,1000,1973.68,4.725615,-329.715944,0.0,1.0
75000,74,-4.152,1000,2008.66,4.687461,-330.894775,0.0,1.0
76000,75,-190.221,1000,2043.26,4.631151,-331.941078,0.0,1.0
77000,76,-164.556,1000,2078.13,4.637239,-332.906102,0.0,1.0
78000,77,-184.911,1000,2112.73,4.494467,-333.867533,0.0,1.0
79000,78,-6.209,1000,2147.67,4.482647,-334.841109,0.0,1.0
80000,79,-141.019,1000,2182.19,4.493111,-335.770707,0.0,1.0
81000,80,-195.558,1000,2231.93,4.412386,-336.654381,0.0,1.0
82000,81,-208.514,1000,2266.49,4.42319,-337.529547,0.0,1.0
83000,82,34.415,1000,2301.26,4.308306,-338.407983,0.0,1.0
84000,83,-181.836,1000,2336.0,4.362338,-339.209799,0.0,1.0
85000,84,106.046,1000,2370.38,4.314486,-340.08233,0.0,1.0
86000,85,-4.892,1000,2405.0,4.291698,-340.9188,0.0,1.0
87000,86,-97.657,1000,2439.68,4.257681,-341.773241,0.0,1.0
88000,87,7.674,1000,2474.33,4.208009,-342.543966,0.0,1.0
89000,88,-199.293,1000,2508.65,4.211501,-343.251718,0.0,1.0
90000,89,74.597,1000,2543.21,4.219658,-343.992855,0.0,1.0
91000,90,-134.367,1000,2592.41,4.151449,-344.750754,0.0,1.0
92000,91,105.334,1000,2627.34,4.13262,-345.415976,0.0,1.0
93000,92,-130.37,1000,2662.01,4.19062,-346.153202,0.0,1.0
94000,93,21.033,1000,2696.51,4.088163,-346.829937,0.0,1.0
95000,94,50.206,1000,2730.84,4.099317,-347.557086,0.0,1.0
