timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-312.223,1000,0.08,,,,
2000,1,-218.394,1000,0.15,,,,
3000,2,-280.755,1000,0.23,,,,
4000,3,-178.894,1000,0.31,,,,
5000,4,-288.077,1000,0.77,19.618706,-2.949656,0.0,1.0
6000,5,-230.801,1000,14.12,3.825043,-14.64682,0.0,1.0
7000,6,-166.333,1000,27.34,2.54483,-30.095273,0.0,1.0
8000,7,-255.482,1000,40.14,3.656001,-45.431943,0.0,1.0
9000,8,-371.026,1000,53.53,4.279165,-59.650884,0.0,1.0
10000,9,-112.824,1000,65.75,4.876895,-72.984735,0.0,1.0
11000,10,-102.452,1000,84.66,5.492247,-85.663032,0.0,1.0
12000,11,-132.946,1000,98.15,5.996517,-97.582217,0.0,1.0
13000,12,-239.793,1000,111.01,6.447095,-108.763693,0.0,1.0
14000,13,-87.671,1000,123.16,6.741638,-119.290588,0.0,1.0
15000,14,-193.288,1000,135.73,6.88509,-129.118054,0.0,1.0
16000,15,-171.862,1000,149.04,6.905755,-138.342328,0.0,1.0
17000,16,-108.472,1000,161.81,7.028675,-147.157366,0.0,1.0
18000,17,-195.769,1000,174.25,7.171744,-155.553648,0.0,1.0
19000,18,-153.772,1000,186.73,7.165594,-163.520045,0.0,1.0
20000,19,-41.834,1000,198.82,7.181847,-170.994773,0.0,1.0
21000,20,-204.859,1000,219.17,7.279727,-178.168095,0.0,1.0
22000,21,-137.879,1000,232.13,7.285561,-184.863611,0.0,1.0
23000,22,-43.123,1000,243.92,7.252252,-191.36921,0.0,1.0
24000,23,-221.279,1000,256.51,7.156914,-197.523706,0.0,1.0
25000,24,-94.447,1000,269.0,7.12031,-203.406404,0.0,1.0
26000,25,-124.775,1000,281.16,7.089261,-209.178483,0.0,1.0
27000,26,-136.895,1000,293.65,7.071585,-214.681013,0.0,1.0
28000,27,29.169,1000,307.38,7.153151,-219.955858,0.0,1.0
29000,28,-159.228,1000,320.31,7.101777,-224.939917,0.0,1.0
