timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-222.233,1000,0.08,,,,
2000,1,-305.276,1000,0.16,,,,
3000,2,-334.13,1000,0.24,,,,
4000,3,-231.322,1000,0.31,,,,
5000,4,-209.606,1000,0.76,18.532982,-3.266008,8.473976,0.999001
6000,5,-448.872,1000,15.72,1.283115,-10.589694,6.621909,0.438281
7000,6,-99.875,1000,29.7,0.961266,-14.163367,3.204882,0.237545
8000,7,-218.158,1000,42.87,1.262203,-15.960066,1.69037,0.145797
9000,8,-178.426,1000,55.97,1.307527,-17.138189,0.91916,0.097189
10000,9,-154.623,1000,69.33,1.467792,-17.925062,0.538142,0.06718
11000,10,-96.334,1000,88.4,1.481123,-18.159763,0.318526,0.047919
12000,11,12.082,1000,102.35,1.493207,-18.371852,0.183675,0.03526
13000,12,82.227,1000,116.37,1.761421,-18.540793,0.113468,0.026149
14000,13,497.838,1000,130.05,1.837514,-19.021658,0.062883,0.020146
15000,14,1335.06,1000,144.04,2.300997,-20.573186,0.026831,0.016896
16000,15,1419.914,1000,158.44,3.202381,-23.041625,0.005532,0.015972
17000,16,1348.16,1000,173.23,4.014135,-26.055131,-0.005717,0.01779
18000,17,2583.693,1000,188.15,5.007834,-29.377912,-0.008049,0.022506
19000,18,1456.477,1000,201.26,5.641856,-33.651512,-0.005362,0.028061
20000,19,1257.432,1000,214.96,6.667346,-36.767006,-0.001362,0.03026
21000,20,4004.428,1000,233.2,7.577078,-41.092198,-0.003241,0.03758
22000,21,440.556,1000,246.72,9.231229,-46.048905,-0.001195,0.040525
23000,22,2985.529,1000,261.33,10.025637,-50.463462,-0.002028,0.045506
24000,23,3669.815,1000,276.78,13.006278,-56.699341,-0.004009,0.055911
25000,24,3633.601,1000,291.97,13.323937,-63.920332,-0.002053,0.060726
26000,25,3766.083,1000,305.81,13.965241,-71.027123,-0.001744,0.065377
27000,26,3340.338,1000,319.03,14.41949,-77.855343,-0.002866,0.072331
28000,27,4300.517,1000,332.28,15.15499,-84.134603,-0.002288,0.078086
29000,28,4151.411,1000,345.93,15.246708,-90.730609,-0.001812,0.082204
30000,29,4252.621,1000,360.26,16.210228,-97.443077,-0.001992,0.08702
31000,30,4421.992,1000,379.45,16.373985,-103.863282,-0.002092,0.091836
32000,31,4385.16,1000,393.07,16.041719,-110.566302,-0.003133,0.099235
33000,32,4233.706,1000,406.37,15.865976,-116.88801,-0.002521,0.105893
34000,33,4651.405,1000,419.44,15.466219,-123.100262,-0.001798,0.110508
35000,34,4487.114,1000,433.54,15.538081,-129.080374,-0.002356,0.116074
36000,35,4427.073,1000,447.1,15.666642,-134.56919,-0.000299,0.117328
37000,36,4733.754,1000,460.93,14.957961,-140.275746,-0.001686,0.121562
38000,37,4563.747,1000,474.44,15.026476,-145.902077,-0.002412,0.127661
39000,38,4736.228,1000,488.32,14.860335,-150.658846,-0.002707,0.13454
40000,39,4555.823,1000,501.49,14.245646,-155.751848,-0.000508,0.135816
41000,40,4637.784,1000,519.92,15.331558,-160.295691,-0.002522,0.14154
42000,41,4248.103,1000,533.09,14.866235,-164.660139,-0.000254,0.142807
43000,42,4958.202,1000,546.98,14.913747,-168.806503,-0.002499,0.149573
44000,43,4833.464,1000,560.19,14.854372,-172.583363,-0.000446,0.150123
45000,44,4827.219,1000,572.67,14.249305,-176.469358,-0.002414,0.156326
