timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1239,62,0.894,17,2.32,,,,
1260,63,1.011,21,2.35,,,,
1276,64,0.465,16,2.38,,,,
1307,65,0.558,31,2.43,,,,
1317,66,0.396,10,2.44,,,,
1334,67,0.758,17,2.47,,,,
1359,68,1.445,25,2.51,,,,
1431,69,5.995,72,2.63,,,,
1441,70,0.498,10,2.65,,,,
1451,71,0.309,10,2.66,,,,
1469,72,0.686,18,2.7,,,,
1491,73,1.424,22,2.74,,,,
1507,74,1.126,16,2.76,,,,
1536,75,1.22,29,2.81,,,,
1548,76,0.587,12,2.83,,,,
1556,77,0.373,8,2.85,,,,
1573,78,0.664,17,2.88,,,,
1598,79,0.563,25,2.93,,,,
1607,80,0.22,9,2.94,,,,
1619,81,0.151,12,2.96,,,,
1642,82,0.734,23,3.0,,,,
1663,83,1.01,21,3.04,,,,
1674,84,0.432,11,3.05,,,,
1693,85,1.286,19,3.08,,,,
1712,86,0.925,19,3.11,,,,
1722,87,0.48,10,3.13,,,,
1746,88,0.132,24,3.17,,,,
1767,89,1.089,21,3.2,,,,
1802,90,2.52,35,3.26,,,,
1821,91,0.595,19,3.29,,,,
1872,92,2.294,51,3.37,,,,
1941,93,6.765,69,3.48,,,,
1963,94,1.083,22,3.52,,,,
1973,95,0.446,10,3.53,,,,
1991,96,0.368,18,3.57,,,,
2013,97,0.61,22,3.61,,,,
2027,98,0.888,14,3.64,,,,
2049,99,1.061,22,6.04,,,,
2059,100,0.466,10,6.06,,,,
2074,101,0.701,15,6.09,,,,
2092,102,1.099,18,6.12,,,,
2117,103,1.024,25,6.17,,,,
2138,104,0.897,21,6.2,,,,
2182,105,4.908,44,6.28,,,,
2234,106,6.348,52,6.36,,,,
2248,107,0.726,14,6.39,,,,
2273,108,1.984,25,6.43,,,,
2283,109,0.445,10,6.44,,,,
2309,110,2.155,26,6.49,,,,
2331,111,1.287,22,6.52,,,,
2360,112,0.644,29,6.57,,,,
2375,113,0.785,15,6.59,,,,
2405,114,2.646,30,6.65,,,,
2436,115,1.901,31,6.7,,,,
2486,116,5.099,50,6.79,,,,
2510,117,1.453,24,6.83,,,,
2523,118,0.696,13,6.86,,,,
2584,119,7.295,61,6.96,,,,
2641,120,6.465,57,7.07,,,,
2664,121,0.656,23,7.11,,,,
2684,122,1.687,20,7.14,,,,
2694,123,0.482,10,7.16,,,,
2701,124,0.241,7,7.17,,,,
2733,125,1.548,32,7.23,,,,
2749,126,0.461,16,7.26,,,,
2761,127,0.661,12,7.28,,,,
2771,128,0.309,10,7.3,,,,
2798,129,1.875,27,7.34,,,,
2824,130,0.714,26,7.39,,,,
2832,131,0.312,8,7.4,,,,
2859,132,1.982,27,7.45,,,,
2890,133,2.614,31,7.5,,,,
2904,134,0.713,14,7.52,,,,
2933,135,1.602,29,7.57,,,,
2946,136,0.587,13,7.59,,,,
2972,137,2.821,26,7.64,,,,
2995,138,0.714,23,7.68,,,,
3016,139,0.751,21,7.71,,,,
3034,140,1.211,18,7.74,,,,
3078,141,3.379,44,7.82,,,,
3106,142,1.012,28,7.87,,,,
3127,143,1.235,21,7.9,,,,
3180,144,4.687,53,7.99,,,,
3202,145,1.252,22,8.02,,,,
3216,146,0.596,14,8.05,,,,
3248,147,2.67,32,8.11,,,,
3322,148,10.158,74,8.24,,,,
3343,149,1.3,21,8.28,,,,
3353,150,0.249,10,8.3,,,,
3363,151,0.221,10,8.32,,,,
3383,152,0.642,20,8.35,,,,
3395,153,0.392,12,8.38,,,,
3450,154,4.453,55,8.48,,,,
3461,155,0.277,11,8.5,,,,
3476,156,0.778,15,8.53,,,,
3494,157,0.781,18,8.56,,,,
3505,158,0.539,11,8.58,,,,
3547,159,3.549,42,8.65,,,,
3569,160,1.146,22,8.69,,,,
3593,161,1.731,24,8.73,,,,
3635,162,2.416,42,8.82,,,,
3652,163,1.059,17,8.86,,,,
3691,164,3.524,39,8.94,,,,
3725,165,2.76,34,9.0,,,,
3745,166,0.662,20,9.04,,,,
3753,167,0.176,8,9.05,,,,
3786,168,1.59,33,9.11,,,,
3816,169,2.097,30,9.17,,,,
3843,170,1.534,27,9.23,,,,
3859,171,0.57,16,9.26,,,,
3887,172,1.386,28,9.31,,,,
3906,173,0.916,19,9.35,,,,
3929,174,0.624,23,9.39,,,,
3962,175,1.804,33,9.45,,,,
4000,176,2.137,38,9.52,,,,
4018,177,0.635,18,9.55,,,,
4040,178,0.887,22,9.59,,,,
4052,179,0.42,12,9.62,,,,
4065,180,0.275,13,9.64,,,,
4076,181,0.322,11,9.66,,,,
4089,182,0.75,13,9.68,,,,
4132,183,2.996,43,12.1,,,,
4227,184,12.563,95,12.28,,,,
4247,185,0.706,20,12.32,,,,
4262,186,0.704,15,12.35,,,,
4298,187,3.135,36,12.43,,,,
4329,188,1.388,31,12.48,,,,
4348,189,1.034,19,12.52,,,,
4369,190,0.989,21,12.56,,,,
4390,191,1.184,21,12.6,,,,
4403,192,0.478,13,12.62,,,,
4434,193,2.127,31,12.68,,,,
4454,194,1.13,20,12.72,,,,
4485,195,2.022,31,12.77,,,,
4508,196,0.969,23,12.81,,,,
4530,197,1.11,22,12.85,,,,
4564,198,1.91,34,12.91,,,,
4575,199,0.367,11,12.94,,,,
4654,200,8.693,79,13.09,,,,
4699,201,2.375,45,13.17,,,,
4750,202,4.682,51,13.26,,,,
4787,203,2.635,37,13.33,,,,
4822,204,2.512,35,13.39,,,,
4926,205,11.107,104,13.57,,,,
4941,206,0.683,15,13.6,,,,
4952,207,0.325,11,13.62,,,,
4975,208,1.111,23,13.67,,,,
4992,209,0.684,17,13.7,,,,
5006,210,0.49,14,13.73,,,,
5043,211,2.799,37,13.79,,,,
5051,212,0.232,8,13.81,,,,
5111,213,4.685,60,13.91,,,,
5203,214,7.553,92,14.08,,,,
5254,215,2.626,51,14.19,,,,
5280,216,1.554,26,14.23,,,,
5316,217,1.075,36,14.29,,,,
5334,218,0.806,18,14.33,,,,
5358,219,1.179,24,14.37,,,,
5398,220,1.179,40,14.44,,,,
5418,221,0.786,20,14.48,,,,
5432,222,0.42,14,14.51,,,,
5447,223,0.291,15,14.53,,,,
5488,224,3.187,41,14.61,,,,
5516,225,0.973,28,14.66,,,,
5557,226,2.92,41,14.73,,,,
5567,227,0.27,10,14.75,,,,
5612,228,3.479,45,14.83,,,,
5651,229,3.043,39,14.9,,,,
5676,230,0.826,25,14.95,,,,
5695,231,0.971,19,14.98,,,,
5716,232,0.807,21,15.02,,,,
5747,233,1.764,31,15.08,,,,
5758,234,0.23,11,15.09,,,,
5778,235,1.008,20,15.13,,,,
5791,236,0.463,13,15.15,,,,
5805,237,0.547,14,15.18,,,,
5817,238,0.515,12,15.2,,,,
5837,239,0.702,20,15.23,,,,
5889,240,4.109,52,15.32,,,,
5946,241,4.659,57,15.42,,,,
5967,242,0.976,21,15.46,,,,
6007,243,2.445,40,15.53,,,,
6031,244,0.448,24,15.58,,,,
6082,245,2.78,51,15.67,,,,
6103,246,0.8,21,15.71,,,,
6128,247,1.297,25,15.76,,,,
6145,248,0.566,17,18.17,,,,
6199,249,4.53,54,18.29,,,,
6269,250,6.04,70,18.43,,,,
6310,251,1.942,41,18.51,,,,
6357,252,3.661,47,18.6,,,,
6373,253,0.631,16,18.63,,,,
6410,254,2.775,37,18.7,,,,
6461,255,4.066,51,18.8,,,,
6492,256,1.317,31,18.86,,,,
6566,257,5.82,74,19.0,,,,
6634,258,5.898,68,19.12,,,,
6706,259,5.529,72,19.27,,,,
6735,260,1.789,29,19.32,,,,
6770,261,1.682,35,19.4,,,,
6782,262,0.383,12,19.42,,,,
6822,263,2.955,40,19.48,,,,
6861,264,2.905,39,19.55,,,,
6910,265,3.491,49,19.64,,,,
6933,266,1.206,23,19.69,,,,
6976,267,1.152,43,19.77,,,,
7000,268,1.011,24,19.81,,,,
7051,269,3.434,51,19.9,,,,
7124,270,6.38,73,20.04,,,,
7219,271,6.436,95,20.22,,,,
7236,272,0.707,17,20.26,,,,
7302,273,5.376,66,20.38,,,,
7341,274,2.589,39,20.46,,,,
7373,275,2.245,32,20.51,,,,
7473,276,6.543,100,20.69,,,,
7496,277,1.03,23,20.73,,,,
7587,278,6.824,91,20.89,,,,
7691,279,6.687,104,21.09,,,,
7744,280,3.953,53,21.19,,,,
7842,281,8.763,98,21.36,,,,
7877,282,1.817,35,21.42,,,,
7899,283,0.92,22,21.46,,,,
7928,284,1.604,29,21.51,,,,
7952,285,0.782,24,21.55,,,,
8030,286,5.976,78,21.7,,,,
8102,287,5.399,72,21.83,,,,
8151,288,3.357,49,21.92,,,,
8197,289,3.096,46,24.29,,,,
8251,290,3.843,54,24.41,,,,
8294,291,2.938,43,24.48,,,,
8340,292,3.193,46,24.56,,,,
8376,293,2.321,36,24.63,,,,
8427,294,3.265,51,24.71,,,,
8458,295,1.522,31,24.78,,,,
8505,296,3.123,47,24.86,,,,
8533,297,1.291,28,24.91,,,,
8551,298,0.643,18,24.94,,,,
8623,299,5.067,72,25.08,,,,
8700,300,5.642,77,25.23,,,,
8735,301,2.227,35,25.3,,,,
8804,302,4.132,69,25.42,,,,
8849,303,3.007,45,25.5,,,,
8904,304,3.745,55,25.6,,,,
8970,305,4.652,66,25.72,,,,
9025,306,3.922,55,25.82,,,,
9091,307,4.454,66,25.93,,,,
9147,308,3.167,56,26.03,,,,
9184,309,2.331,37,26.11,,,,
9212,310,1.775,28,26.16,,,,
9270,311,4.066,58,26.26,,,,
9322,312,3.327,52,26.36,,,,
9383,313,3.131,61,26.49,,,,
9455,314,4.586,72,26.63,,,,
9553,315,7.742,98,26.82,,,,
9592,316,2.366,39,26.89,,,,
9622,317,1.877,30,26.94,,,,
9670,318,2.096,48,27.03,,,,
9705,319,2.137,35,27.1,,,,
9740,320,2.21,35,27.16,,,,
9776,321,2.248,36,27.22,,,,
9842,322,4.583,66,27.34,,,,
9922,323,5.404,80,27.49,,,,
9998,324,5.723,76,27.62,,,,
10047,325,3.251,49,27.99,,,,
10118,326,5.006,71,28.13,,,,
10214,327,6.852,96,28.32,,,,
10267,328,2.679,53,30.45,,,,
10315,329,3.061,48,30.54,,,,
10380,330,4.687,65,30.66,,,,
10446,331,4.718,66,30.77,,,,
10481,332,2.083,35,30.84,,,,
10570,333,4.694,89,30.99,,,,
10681,334,8.683,111,31.2,,,,
10720,335,2.242,39,31.27,,,,
10824,336,8.067,104,31.46,,,,
10868,337,2.719,44,31.55,,,,
10976,338,7.277,108,31.75,,,,
11028,339,3.209,52,31.85,,,,
11087,340,3.58,59,31.96,,,,
11183,341,7.467,96,32.17,,,,
11260,342,4.332,77,32.34,,,,
11292,343,1.829,32,32.4,,,,
11382,344,5.992,90,32.56,,,,
11453,345,4.755,71,32.69,,,,
11496,346,2.539,43,32.77,,,,
11542,347,2.64,46,32.85,,,,
11603,348,3.987,61,32.96,,,,
11633,349,1.699,30,33.02,,,,
11671,350,2.146,38,33.09,,,,
11686,351,0.456,15,33.12,,,,
11774,352,6.607,88,33.28,,,,
11876,353,7.169,102,33.46,,,,
11976,354,6.867,100,33.66,,,,
12013,355,2.119,37,33.75,,,,
12061,356,2.612,48,33.84,,,,
12141,357,5.502,80,33.98,,,,
12241,358,6.892,100,34.15,,,,
12287,359,2.558,46,34.24,,,,
12343,360,3.186,56,36.84,,,,
12360,361,0.569,17,36.88,,,,
12462,362,7.101,102,37.06,,,,
12577,363,7.73,115,37.27,,,,
12681,364,6.406,104,37.45,,,,
12749,365,4.03,68,37.58,,,,
12850,366,5.914,101,37.76,,,,
12970,367,7.96,120,37.98,,,,
13013,368,2.23,43,38.06,,,,
13093,369,4.586,80,38.19,,,,
13186,370,5.93,93,38.35,,,,
13278,371,5.103,92,38.51,,,,
13350,372,4.112,72,38.66,,,,
13421,373,4.149,71,38.79,,,,
13462,374,2.109,41,38.86,,,,
13574,375,7.481,112,39.06,,,,
13617,376,2.292,43,39.14,,,,
13689,377,4.524,72,39.27,,,,
13787,378,6.339,98,39.45,,,,
13850,379,3.418,63,39.58,,,,
13914,380,3.505,64,39.69,,,,
14024,381,6.895,110,39.89,,,,
14137,382,6.769,113,40.09,,,,
14220,383,4.56,83,40.25,,,,
14321,384,6.834,101,40.45,,,,
14441,385,6.614,120,43.16,,,,
14491,386,2.36,50,43.25,,,,
14596,387,6.746,105,43.44,,,,
14712,388,7.039,116,43.65,,,,
14784,389,3.901,72,43.78,,,,
14883,390,6.346,99,43.96,,,,
15001,391,6.445,118,44.17,,,,
15073,392,3.671,72,44.29,,,,
15243,393,8.08,170,44.61,,,,
15334,394,5.319,91,44.78,,,,
15389,395,2.721,55,44.87,,,,
15493,396,6.226,104,45.05,,,,
15531,397,1.779,38,45.12,,,,
15571,398,1.885,40,45.19,,,,
15674,399,6.391,103,45.37,,,,
15736,400,3.175,62,45.48,,,,
15807,401,3.846,71,45.6,,,,
15849,402,1.775,42,45.67,,,,
15897,403,2.307,48,45.76,,,,
15979,404,4.989,82,45.91,,,,
16070,405,5.496,91,46.08,,,,
16188,406,6.861,118,46.29,,,,
16245,407,2.775,57,46.4,,,,
16343,408,5.869,98,46.57,,,,
16491,409,7.919,148,48.7,,,,
16587,410,5.891,96,48.86,,,,
16683,411,5.57,96,49.03,,,,
16731,412,1.994,48,49.11,,,,
16838,413,5.941,107,49.33,,,,
16938,414,6.084,100,49.51,,,,
17044,415,5.891,106,49.71,,,,
17163,416,6.115,119,49.92,,,,
17236,417,3.903,73,50.05,,,,
17333,418,5.691,97,50.23,,,,
17431,419,5.607,98,50.4,,,,
17560,420,6.575,129,50.68,,,,
17625,421,2.935,65,50.79,,,,
17782,422,7.657,157,51.12,,,,
17865,423,4.334,83,51.27,,,,
17936,424,2.982,71,51.41,,,,
18041,425,5.958,105,51.59,,,,
18148,426,5.647,107,51.8,,,,
18237,427,4.182,89,51.96,,,,
18320,428,3.9,83,52.14,,,,
18371,429,2.076,51,52.23,,,,
18421,430,2.349,50,52.32,,,,
18535,431,6.49,114,54.73,,,,
18586,432,2.163,51,54.82,,,,
18691,433,6.011,105,55.01,,,,
18805,434,5.832,114,55.21,,,,
18905,435,5.75,100,55.39,,,,
19019,436,6.016,114,55.63,,,,
19121,437,5.872,102,55.81,,,,
19229,438,5.735,108,56.0,,,,
19342,439,6.295,113,56.21,,,,
19433,440,5.215,91,56.39,,,,
19524,441,5.232,91,56.55,,,,
19616,442,5.239,92,56.72,,,,
19677,443,2.724,61,56.85,,,,
19774,444,4.592,97,57.06,,,,
19869,445,5.44,95,57.23,,,,
19978,446,6.349,109,57.42,,,,
20087,447,5.818,109,58.59,,,,
20235,448,6.276,148,58.87,,,,
20333,449,4.635,98,59.04,,,,
20443,450,5.546,110,59.25,,,,
20548,451,5.485,105,61.91,,,,
20701,452,7.531,153,62.19,,,,
20805,453,5.778,104,62.38,,,,
20908,454,5.661,103,62.56,,,,
21016,455,6.066,108,62.76,,,,
21136,456,6.189,120,62.98,,,,
21265,457,6.99,129,63.21,,,,
21364,458,5.221,99,63.39,,,,
21479,459,5.969,115,63.62,,,,
21580,460,5.465,101,63.82,,,,
21646,461,2.866,66,63.94,,,,
21759,462,5.82,113,64.13,,,,
21852,463,3.948,93,64.3,,,,
21955,464,5.782,103,64.48,,,,
22054,465,5.409,99,64.69,,,,
22129,466,3.616,75,64.84,,,,
22231,467,5.682,102,65.02,,,,
22335,468,5.401,104,65.21,,,,
22434,469,5.324,99,65.39,,,,
22523,470,4.349,89,65.55,,,,
22654,471,7.012,131,68.5,,,,
22723,472,2.949,69,68.62,,,,
22828,473,5.368,105,68.86,,,,
22904,474,3.43,76,69.0,,,,
23018,475,5.877,114,69.21,,,,
23138,476,6.791,120,69.42,,,,
23266,477,6.665,128,69.65,,,,
23368,478,5.633,102,69.84,,,,
23477,479,6.207,109,70.03,,,,
23590,480,5.799,113,70.24,,,,
23700,481,5.637,110,70.45,,,,
23813,482,6.086,113,70.66,,,,
23923,483,5.88,110,70.87,,,,
24052,484,5.989,129,71.09,,,,
24181,485,6.131,129,71.34,,,,
24285,486,5.64,104,71.52,,,,
24387,487,5.377,102,71.73,,,,
24487,488,5.166,100,71.91,,,,
24586,489,5.281,99,74.69,,,,
24628,490,1.336,42,74.78,,,,
24746,491,6.088,118,75.01,,,,
24882,492,7.109,136,75.26,,,,
24991,493,5.493,109,75.45,,,,
25127,494,7.039,136,75.69,,,,
25248,495,5.92,121,75.94,,,,
25360,496,5.635,112,76.14,,,,
25473,497,6.221,113,76.34,,,,
25588,498,6.455,115,76.54,,,,
25706,499,5.705,118,76.76,,,,
25813,500,5.603,107,76.98,,,,
25923,501,5.015,110,77.19,,,,
26025,502,5.246,102,77.38,,,,
26158,503,6.431,133,77.63,,,,
26261,504,4.709,103,77.81,,,,
26371,505,5.429,110,78.01,,,,
26491,506,6.21,120,78.27,,,,
26577,507,4.098,86,78.43,,,,
26698,508,5.84,121,80.96,,,,
26829,509,6.385,131,81.21,,,,
26950,510,6.584,121,81.42,,,,
27062,511,5.404,112,81.61,,,,
27165,512,5.524,103,81.79,,,,
27293,513,6.704,128,82.04,,,,
27398,514,5.166,105,82.29,,,,
27513,515,6.069,115,82.51,,,,
27645,516,6.813,132,82.77,,,,
27752,517,5.21,107,82.97,,,,
27877,518,6.615,125,83.2,,,,
28011,519,7.25,134,83.46,,,,
28133,520,5.662,122,83.67,,,,
28245,521,5.988,112,83.86,,,,
28371,522,6.351,126,84.09,,,,
28486,523,5.187,115,84.29,,,,
28590,524,5.101,104,84.48,,,,
28714,525,6.105,124,86.69,,,,
28843,526,6.772,129,86.9,,,,
28982,527,7.104,139,87.14,,,,
29104,528,6.516,122,87.34,,,,
29227,529,5.999,123,87.54,,,,
29333,530,5.368,106,87.71,,,,
29429,531,3.513,96,87.87,,,,
29538,532,5.499,109,88.05,,,,
29661,533,6.395,123,88.26,,,,
29785,534,5.812,124,88.47,,,,
29904,535,5.757,119,88.68,,,,
29945,536,1.498,41,88.75,,,,
30067,537,6.407,122,90.1,,,,
30188,538,5.997,121,90.31,,,,
30308,539,6.489,120,90.52,,,,
30435,540,6.579,127,90.75,,,,
30570,541,6.963,135,90.98,,,,
30696,542,5.733,126,91.22,,,,
30842,543,6.957,146,93.72,,,,
30946,544,4.478,104,93.9,,,,
31082,545,7.097,136,94.14,,,,
31200,546,5.465,118,94.35,,,,
31324,547,6.901,124,94.56,,,,
31466,548,7.455,142,94.81,,,,
31604,549,6.551,138,95.05,,,,
31727,550,5.668,123,95.27,,,,
31850,551,6.335,123,95.5,,,,
31976,552,6.578,126,95.72,,,,
32093,553,5.606,117,95.93,,,,
32225,554,6.53,132,96.16,,,,
32349,555,6.311,124,96.38,,,,
32485,556,6.233,136,96.62,,,,
32606,557,6.402,121,96.83,,,,
32717,558,5.708,111,97.03,,,,
32845,559,6.983,128,99.46,,,,
32977,560,6.833,132,99.69,,,,
33105,561,6.729,128,99.91,,,,
33231,562,6.852,126,100.15,,,,
33367,563,6.648,136,100.39,,,,
33500,564,6.584,133,100.62,,,,
33629,565,6.189,129,100.86,,,,
33760,566,6.369,131,101.1,,,,
33892,567,6.381,132,101.32,,,,
34026,568,7.08,134,101.57,,,,
34172,569,6.881,146,101.82,,,,
34294,570,6.175,122,102.03,,,,
34415,571,5.759,121,102.24,,,,
34548,572,6.045,133,102.48,,,,
34666,573,5.221,118,102.71,,,,
34813,574,7.222,147,102.95,,,,
34936,575,5.993,123,105.03,,,,
35071,576,6.852,135,105.26,,,,
35195,577,6.237,124,105.47,,,,
35313,578,5.975,118,105.67,,,,
35440,579,5.986,127,105.88,,,,
35569,580,6.344,129,106.11,,,,
35696,581,6.001,127,106.34,,,,
35712,582,0.368,16,106.37,,,,
35835,583,6.016,123,106.58,,,,
35974,584,6.715,139,106.83,,,,
36111,585,6.474,137,107.09,,,,
36259,586,6.603,148,107.35,,,,
36374,587,4.979,115,107.55,,,,
36498,588,5.8,124,107.77,,,,
36637,589,6.569,139,108.0,,,,
36761,590,6.187,124,108.22,,,,
36892,591,6.083,131,110.53,,,,
37016,592,6.186,124,110.76,,,,
37148,593,6.258,132,110.99,,,,
37280,594,6.525,132,111.22,,,,
37421,595,6.97,141,111.46,,,,
37554,596,6.614,133,111.7,,,,
37695,597,6.758,141,111.95,,,,
37826,598,6.446,131,112.18,,,,
37954,599,6.006,128,112.4,,,,
38076,600,6.072,122,112.62,,,,
38207,601,6.499,131,112.85,,,,
38345,602,6.848,138,113.11,,,,
38474,603,6.003,129,113.34,,,,
38607,604,6.154,133,113.57,,,,
38747,605,6.521,140,113.81,,,,
38883,606,6.534,136,114.05,,,,
39024,607,6.79,141,116.75,,,,
39152,608,6.302,128,116.98,,,,
39297,609,6.684,145,117.3,,,,
39427,610,6.512,130,117.63,,,,
39562,611,6.119,135,117.89,,,,
39710,612,6.68,148,118.18,,,,
39842,613,6.109,132,118.49,,,,
39984,614,6.378,142,118.81,,,,
40117,615,6.056,133,120.43,,,,
40259,616,6.671,142,120.69,,,,
40397,617,6.181,138,121.04,,,,
40528,618,5.904,131,121.34,,,,
40667,619,6.755,139,121.58,,,,
40796,620,5.9,129,121.83,,,,
40930,621,6.209,134,122.1,,,,
41079,622,6.885,149,124.86,,,,
41218,623,6.788,139,125.18,,,,
41352,624,6.39,134,125.51,,,,
41484,625,5.965,132,125.77,,,,
41620,626,6.689,136,126.03,,,,
41759,627,6.669,139,126.32,,,,
41894,628,6.2,135,126.56,,,,
42026,629,6.096,132,126.81,,,,
42166,630,6.291,140,127.08,,,,
42303,631,6.522,137,127.36,,,,
42435,632,6.259,132,127.61,,,,
42568,633,6.121,133,127.9,,,,
42694,634,5.884,126,128.18,,,,
42836,635,6.953,142,128.45,,,,
42967,636,6.99,131,128.71,,,,
43053,637,3.389,86,131.41,,,,
43186,638,6.577,133,131.64,,,,
43318,639,6.546,132,131.88,,,,
43448,640,5.881,130,132.1,,,,
43593,641,6.729,145,132.45,,,,
43733,642,6.718,140,132.76,,,,
43862,643,5.896,129,133.09,,,,
43990,644,6.06,128,133.34,,,,
44129,645,6.266,139,133.62,,,,
44267,646,6.269,138,133.87,,,,
44413,647,7.24,146,134.16,,,,
44562,648,7.013,149,134.51,,,,
44698,649,6.357,136,134.81,,,,
44837,650,6.714,139,135.09,,,,
44967,651,5.839,130,135.34,,,,
45101,652,6.741,134,138.12,,,,
45247,653,7.188,146,138.41,,,,
45390,654,6.941,143,138.72,,,,
45525,655,6.5,135,139.01,,,,
45663,656,6.836,138,139.31,,,,
45779,657,4.721,116,139.52,,,,
45912,658,5.969,133,139.77,,,,
46066,659,6.884,154,140.1,,,,
46212,660,6.819,146,140.41,,,,
46352,661,6.218,140,140.67,,,,
46480,662,5.998,128,140.91,,,,
46608,663,6.245,128,141.15,,,,
46745,664,6.123,137,141.47,,,,
46884,665,6.507,139,141.77,,,,
47011,666,5.943,127,142.02,,,,
47151,667,6.109,140,144.75,,,,
47281,668,5.817,130,144.98,,,,
47408,669,5.517,127,145.2,,,,
47570,670,8.529,162,145.48,,,,
47717,671,7.325,147,145.79,,,,
47857,672,6.652,140,146.03,,,,
47999,673,6.611,142,146.28,,,,
48140,674,6.891,141,146.63,,,,
48285,675,6.675,145,146.95,,,,
48449,676,8.082,164,147.41,,,,
48596,677,6.694,147,147.83,,,,
48734,678,6.331,138,148.08,,,,
48862,679,5.855,128,148.31,,,,
48994,680,5.755,132,148.55,,,,
49126,681,5.856,132,148.95,,,,
49272,682,6.797,146,151.85,,,,
49411,683,6.379,139,152.09,,,,
49552,684,6.648,141,152.37,,,,
49685,685,6.106,133,152.69,,,,
49825,686,6.15,140,152.93,,,,
49966,687,6.901,141,153.18,,,,
50107,688,6.228,141,154.99,,,,
50253,689,7.337,146,155.26,,,,
50394,690,6.822,141,155.49,,,,
50534,691,6.298,140,155.77,,,,
50670,692,6.412,136,156.0,,,,
50819,693,6.839,149,156.29,,,,
50940,694,5.049,121,156.64,,,,
51079,695,6.447,139,156.9,,,,
51227,696,7.108,148,159.82,,,,
51378,697,6.586,151,160.1,,,,
51534,698,7.096,156,160.37,,,,
51671,699,6.212,137,160.61,,,,
51817,700,6.631,146,160.86,,,,
51950,701,5.747,133,161.1,,,,
52079,702,5.527,129,161.32,,,,
52214,703,5.938,135,161.56,,,,
52362,704,6.878,148,161.93,,,,
52510,705,7.119,148,162.18,,,,
52651,706,5.84,141,162.47,,,,
52796,707,6.621,145,162.72,,,,
52929,708,6.351,133,162.99,,,,
53084,709,7.293,155,163.32,,,,
53238,710,7.166,154,163.58,,,,
53379,711,6.362,141,166.65,,,,
53531,712,7.202,152,167.05,,,,
53688,713,7.393,157,167.42,,,,
53837,714,7.284,149,167.74,,,,
53986,715,6.675,149,168.08,,,,
54126,716,6.59,140,168.48,,,,
54281,717,7.597,155,168.81,,,,
54423,718,6.542,142,169.08,,,,
54583,719,7.532,160,169.36,,,,
54725,720,6.908,142,169.61,,,,
54895,721,7.667,170,169.91,,,,
55056,722,8.119,161,170.19,,,,
55207,723,7.056,151,170.47,,,,
55351,724,6.753,144,173.55,,,,
55499,725,7.113,148,173.8,,,,
55657,726,7.36,158,174.08,,,,
55799,727,6.272,142,174.32,,,,
55953,728,7.486,154,174.69,,,,
56091,729,6.037,138,174.93,,,,
56246,730,6.874,155,175.19,,,,
56413,731,7.368,167,175.48,,,,
56550,732,5.953,137,175.73,,,,
56692,733,6.498,142,175.98,,,,
