timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
3632,168,42.592,43,0.62,,,,
3650,169,19.223,18,0.62,,,,
3700,170,31.606,50,0.63,,,,
3716,171,12.915,16,0.63,,,,
3727,172,7.424,11,0.63,,,,
3742,173,6.065,15,0.64,,,,
3754,174,9.494,12,0.64,,,,
3795,175,29.048,41,0.64,,,,
3811,176,11.552,16,0.65,,,,
3826,177,12.836,15,0.65,,,,
3855,178,15.388,29,0.65,,,,
3904,179,62.858,49,0.66,,,,
3921,180,4.734,17,0.66,,,,
3934,181,9.968,13,0.67,,,,
3963,182,10.358,29,0.67,,,,
4009,183,63.088,46,0.68,,,,
4027,184,14.025,18,0.68,,,,
4045,185,14.306,18,0.68,,,,
4082,186,20.184,37,0.69,,,,
4104,187,11.454,22,0.69,,,,
4133,188,29.319,29,0.7,,,,
4152,189,8.96,19,0.7,,,,
4181,190,9.945,29,0.71,,,,
4206,191,16.228,25,0.71,,,,
4222,192,11.199,16,0.71,,,,
4232,193,6.361,10,0.71,,,,
4248,194,13.524,16,0.71,,,,
4292,195,35.648,44,0.72,,,,
4358,196,48.847,66,0.73,,,,
4372,197,12.168,14,0.74,,,,
4391,198,17.43,19,0.74,,,,
4430,199,36.931,39,0.75,,,,
4454,200,13.351,24,0.76,,,,
4497,201,44.746,43,0.77,,,,
4516,202,7.42,19,0.77,,,,
4536,203,9.604,20,0.77,,,,
4562,204,21.618,26,0.78,,,,
4587,205,14.089,25,0.78,,,,
4598,206,6.48,11,0.78,,,,
4630,207,31.738,32,0.79,,,,
4652,208,12.433,22,0.79,,,,
4664,209,8.943,12,0.79,,,,
4690,210,12.677,26,0.8,,,,
4706,211,10.393,16,0.8,,,,
4720,212,12.308,14,0.8,,,,
4739,213,12.338,19,0.8,,,,
4762,214,23.702,23,0.81,,,,
4776,215,12.998,14,0.81,,,,
4790,216,8.379,14,0.81,,,,
4816,217,22.35,26,0.82,,,,
4832,218,9.653,16,0.82,,,,
4912,219,114.453,80,0.83,,,,
4936,220,23.122,24,0.84,,,,
4948,221,9.713,12,0.84,,,,
4964,222,13.031,16,0.84,,,,
4982,223,11.379,18,0.84,,,,
4996,224,5.161,14,0.85,,,,
5019,225,14.621,23,1.47,9.266389,-2.736261,5.001899,0.994015
5041,226,21.764,22,1.81,3.996395,-4.261347,4.985402,0.987482
5055,227,10.63,14,2.01,2.949097,-4.442631,4.970118,0.983355
5083,228,12.944,28,2.43,2.30495,-4.765165,4.934765,0.975178
5101,229,16.761,18,2.7,1.901752,-5.015581,4.897899,0.96998
5136,230,10.967,35,3.24,1.639853,-5.260514,4.860539,0.959989
5158,231,12.626,22,3.55,1.50526,-5.515601,4.822509,0.953787
5175,232,11.626,17,3.83,1.577669,-5.650209,4.787228,0.949037
5187,233,5.634,12,4.02,1.553769,-5.806988,4.767493,0.945709
5208,234,14.708,21,4.3,1.541628,-5.888793,4.746302,0.939923
5243,235,28.536,35,4.83,1.619536,-6.096051,4.70601,0.930394
5257,236,6.997,14,5.06,1.65236,-6.308702,4.669361,0.926624
5276,237,20.7,19,5.37,1.767946,-6.429209,4.638133,0.921549
5286,238,7.629,10,5.5,1.665246,-6.55314,4.624541,0.918894
5328,239,51.478,42,6.15,1.844714,-6.73372,4.576759,0.907882
5349,240,19.567,21,6.46,1.795269,-6.98586,4.526111,0.902457
5413,241,51.424,64,7.45,1.952333,-7.348205,4.461559,0.886232
5441,242,6.826,28,7.89,2.028435,-7.713665,4.396038,0.879276
5466,243,7.802,25,8.27,2.200703,-7.882683,4.349464,0.873134
5486,244,12.88,20,8.56,2.236257,-8.066596,4.333407,0.868272
5534,245,37.421,48,9.26,2.243411,-8.36896,4.265926,0.856783
5674,246,164.379,140,11.39,2.403093,-9.153729,4.118388,0.824679
5687,247,9.534,13,11.6,2.685516,-9.819335,4.002894,0.821791
5757,248,84.324,70,12.63,2.675124,-10.127332,3.93383,0.806578
5867,249,167.107,110,14.26,2.967466,-10.938829,3.810843,0.783542
5914,250,82.641,47,14.96,3.332588,-11.653736,3.696147,0.774041
5956,251,69.547,42,15.6,3.320339,-12.080335,3.637941,0.765684
6035,252,96.542,79,16.74,3.483099,-12.587105,3.549981,0.750386
6068,253,54.237,33,17.23,4.196646,-13.03201,3.484662,0.744135
6107,254,58.681,39,17.8,3.583283,-13.423849,3.44245,0.736838
6187,255,137.836,80,19.05,3.82346,-13.980453,3.365152,0.722212
6224,256,59.413,37,19.62,4.280317,-14.474814,3.29452,0.715606
6260,257,58.542,36,20.29,4.349569,-14.886153,3.246657,0.709276
6299,258,67.779,39,20.94,5.002302,-15.181844,3.214977,0.702508
6333,259,57.187,34,21.52,5.060237,-15.437557,3.162693,0.696697
6440,260,104.055,107,23.32,5.033267,-16.154678,3.074418,0.678882
6486,261,72.274,46,24.08,5.697354,-16.808154,3.013105,0.671423
6517,262,51.889,31,24.6,6.194039,-17.184175,2.929229,0.666499
6568,263,93.426,51,25.47,5.82394,-17.628413,2.923426,0.658444
6610,264,72.642,42,26.07,6.488405,-17.98766,2.855775,0.651959
6693,265,163.199,83,27.42,6.742021,-18.547423,2.790348,0.639415
6721,266,45.866,28,27.82,7.46019,-19.017749,2.700173,0.63531
6792,267,136.577,71,28.95,7.558013,-19.450015,2.6276,0.625188
6860,268,124.686,68,29.99,6.959512,-20.115474,2.564055,0.615705
6950,269,171.828,90,31.39,7.961332,-20.906527,2.496104,0.603483
6994,270,76.807,44,32.02,8.356795,-21.55759,2.424911,0.597636
7059,271,114.986,65,32.96,8.762195,-22.077631,2.374541,0.589155
7105,272,80.701,46,33.74,8.119748,-22.582556,2.326366,0.583254
7221,273,264.477,116,35.58,9.446817,-23.36353,2.262192,0.568774
7331,274,250.565,110,37.4,9.963608,-24.529062,2.146459,0.555651
7420,275,176.598,89,38.82,9.725048,-25.470949,2.075978,0.545288
7513,276,210.738,93,40.52,10.567407,-26.293804,1.982261,0.534897
7606,277,193.401,93,42.09,11.288302,-27.214158,1.911974,0.524779
7703,278,200.06,97,43.67,12.935549,-28.094644,1.833758,0.514585
7788,279,185.175,85,44.75,12.142327,-29.143789,1.739972,0.506006
7879,280,194.861,91,45.97,13.360204,-29.908506,1.704119,0.496989
7968,281,192.587,89,47.26,13.081346,-30.809807,1.64367,0.488367
8070,282,218.746,102,48.68,16.328121,-31.807389,1.57321,0.478809
8165,283,200.532,95,50.0,15.665578,-32.944901,1.500946,0.470185
8258,284,205.294,93,51.28,15.654063,-33.973473,1.480862,0.461831
8367,285,221.409,109,52.84,15.420725,-35.089765,1.437376,0.452176
8455,286,192.55,88,54.12,17.836622,-36.108496,1.369553,0.444668
8564,287,214.6,109,55.58,19.288396,-37.009871,1.368128,0.435315
8656,288,202.255,92,56.83,19.054417,-38.044297,1.33701,0.427511
8758,289,222.504,102,58.15,19.65211,-39.082902,1.283327,0.419083
8858,290,221.503,100,59.34,21.103531,-40.080524,1.229373,0.411091
8953,291,215.714,95,60.48,22.2665,-40.974699,1.213944,0.403598
9071,292,235.531,118,61.87,21.342227,-42.123915,1.171784,0.394403
9187,293,245.778,116,63.37,22.730741,-43.409162,1.140545,0.385552
9288,294,210.049,101,64.7,23.221754,-44.404905,1.096187,0.37804
9392,295,238.341,104,66.06,23.17899,-45.560995,1.050665,0.370538
9502,296,251.658,110,67.59,25.07248,-46.528038,1.02716,0.362781
9597,297,219.512,95,68.94,24.22408,-47.59776,1.003808,0.35611
9723,298,283.574,126,70.68,25.942894,-48.530721,1.002656,0.347187
9842,299,279.931,119,72.34,24.986556,-49.800957,0.946887,0.339128
9955,300,281.03,113,73.94,26.486767,-50.723487,0.920466,0.331621
10067,301,261.635,112,76.26,26.164118,-52.00315,0.914055,0.324225
10203,302,342.908,136,78.17,28.510639,-53.092956,0.856107,0.315658
10335,303,337.24,132,79.98,27.473342,-54.69551,0.823559,0.30757
10466,304,317.186,131,81.58,28.942084,-55.663648,0.78987,0.299796
10587,305,291.582,121,83.19,29.004418,-56.920192,0.767084,0.292719
10725,306,319.215,138,85.09,30.059001,-58.212929,0.728827,0.284976
10848,307,311.594,123,86.79,32.84579,-59.420246,0.715058,0.278121
10979,308,238.073,131,88.42,31.307743,-60.624735,0.679168,0.271118
11114,309,313.548,135,90.11,33.063905,-61.795077,0.647157,0.264097
11253,310,328.89,139,91.82,34.184425,-62.884106,0.615337,0.257167
11405,311,336.508,152,94.03,32.77242,-64.243822,0.597938,0.249697
11540,312,327.01,135,95.96,33.956486,-65.641607,0.560521,0.243375
11685,313,335.781,145,97.81,35.917359,-66.761917,0.535879,0.236783
11822,314,335.037,137,99.75,34.472636,-68.157827,0.512144,0.230745
11958,315,302.424,136,101.65,36.323407,-69.2765,0.484537,0.224981
12089,316,304.232,131,103.5,35.755164,-70.397351,0.460098,0.219601
12221,317,314.999,132,105.3,34.369722,-71.517901,0.440295,0.214336
12353,318,295.923,132,107.18,36.29214,-72.523261,0.413426,0.20931
12507,319,329.439,154,109.57,36.572396,-73.772831,0.388445,0.203662
12665,320,341.484,158,111.92,33.369064,-75.026311,0.379097,0.197898
12828,321,337.304,163,114.31,38.63222,-76.251603,0.35108,0.192267
12992,322,346.388,164,116.69,40.204331,-77.497234,0.325341,0.186871
13144,323,330.375,152,118.9,40.36814,-78.534375,0.311722,0.18199
13293,324,329.206,149,121.25,40.574918,-79.892582,0.278172,0.177566
13430,325,310.828,137,123.28,39.544345,-80.878948,0.276125,0.173467
13579,326,336.813,149,125.38,39.403514,-81.890752,0.258082,0.169139
13735,327,359.452,156,127.55,41.360706,-83.054021,0.244641,0.164779
13927,328,368.842,192,130.39,39.799795,-84.267514,0.235858,0.159441
14145,329,498.921,218,133.75,41.883687,-85.866123,0.212471,0.153813
14330,330,340.102,185,136.58,44.049838,-87.375888,0.200297,0.149109
14482,331,332.786,152,138.87,43.313429,-88.412243,0.197315,0.145209
14714,332,417.315,232,142.61,43.661986,-89.314284,0.18313,0.139524
14932,333,443.159,218,146.0,46.041552,-90.787242,0.168195,0.134411
15122,334,354.509,190,148.93,41.493489,-92.119981,0.151276,0.130262
15247,335,335.174,125,150.79,44.179858,-93.036323,0.130922,0.127808
15384,336,344.823,137,152.79,42.205177,-93.933026,0.135289,0.124998
15520,337,361.434,136,154.78,48.017662,-94.684486,0.12366,0.122353
15653,338,363.478,133,156.79,42.471058,-95.520663,0.121527,0.119757
15776,339,339.111,123,158.68,48.320037,-95.971839,0.101069,0.11769
15943,340,366.999,167,161.21,45.355065,-97.070532,0.091426,0.115064
16053,341,283.079,110,162.97,44.280893,-98.01676,0.088243,0.113346
16180,342,360.067,127,165.0,46.840253,-98.61696,0.086669,0.111308
16304,343,347.348,124,166.84,44.776314,-99.314754,0.073074,0.10959
16432,344,355.856,128,168.57,47.47692,-99.998818,0.072679,0.10775
16559,345,348.164,127,170.27,46.982513,-100.916331,0.062247,0.106194
16677,346,316.917,118,171.87,49.133828,-101.50037,0.052758,0.104874
16799,347,331.225,122,173.58,50.438254,-102.438951,0.042686,0.103702
16925,348,346.955,126,175.37,46.364159,-102.986026,0.052558,0.102233
17046,349,319.26,121,177.11,47.55571,-103.530498,0.041418,0.100949
17165,350,319.145,119,178.85,44.89146,-103.958828,0.049329,0.099605
17285,351,333.911,120,180.56,46.474464,-105.004717,0.042798,0.098211
17409,352,330.051,124,182.33,45.635551,-105.509255,0.04272,0.096849
17532,353,343.472,123,183.97,41.957475,-106.353562,0.039153,0.095533
17662,354,350.493,130,185.64,49.182211,-107.005698,0.032478,0.094336
17769,355,275.917,107,187.05,46.54157,-107.78541,0.011404,0.093901
17879,356,294.568,110,188.54,51.265881,-108.094475,0.020336,0.093253
17994,357,310.778,115,190.12,47.986959,-108.756139,0.020968,0.092484
18098,358,267.987,104,191.51,50.394743,-109.300499,0.017457,0.091804
18202,359,267.898,104,192.78,48.497119,-110.122998,0.020365,0.091076
18312,360,281.717,110,194.16,48.506831,-110.578818,0.021179,0.090296
18418,361,274.282,106,195.48,46.664189,-111.40039,0.018061,0.089531
18521,362,261.778,103,196.92,47.557168,-111.466654,0.007219,0.089244
18627,363,266.644,106,198.52,47.458554,-112.10962,0.009579,0.088805
18775,364,304.764,148,200.71,46.470838,-112.883495,0.009687,0.088307
18877,365,257.364,102,202.22,49.906039,-113.474718,0.010943,0.08766
18978,366,251.537,101,203.69,52.408888,-113.961034,0.011415,0.087164
19082,367,261.344,104,205.19,44.754006,-114.418507,0.006329,0.086748
19186,368,260.156,104,206.72,47.618859,-115.256498,0.004161,0.086681
19285,369,243.161,99,208.22,45.715133,-115.61926,0.001476,0.086483
19434,370,311.666,149,210.39,46.815252,-116.099148,0.013841,0.085432
19537,371,257.287,103,211.91,47.813005,-116.354653,0.006353,0.084987
19638,372,252.055,101,213.19,52.974426,-117.148672,-0.001545,0.085045
19785,373,312.25,147,215.08,50.039518,-117.411622,0.001023,0.084962
19896,374,282.659,111,216.44,48.085686,-117.663153,-0.002305,0.085106
20003,375,272.388,107,218.82,49.957006,-118.701735,-0.00443,0.085496
20140,376,296.497,137,220.68,46.514677,-118.988291,0.002614,0.085291
20285,377,301.35,145,222.56,50.454036,-119.210761,0.002792,0.084909
20427,378,313.565,142,224.58,47.88575,-119.540968,0.005098,0.084411
20562,379,302.141,135,226.49,43.221978,-120.392482,0.006331,0.083822
20705,380,301.608,143,228.52,43.393082,-120.911101,0.012162,0.082322
20846,381,301.991,141,230.52,48.673175,-121.401022,0.008338,0.081308
20988,382,305.685,142,232.49,49.123717,-121.512771,0.010484,0.079927
21137,383,320.656,149,234.55,47.701486,-122.025919,0.009678,0.078791
21292,384,329.733,155,236.53,49.827949,-122.32066,0.002,0.078352
21439,385,313.193,147,238.52,45.188936,-122.838379,0.004021,0.078028
21580,386,304.38,141,240.44,48.211979,-123.259634,0.002476,0.077581
21697,387,232.34,117,241.98,49.015768,-123.494644,0.001632,0.077469
21809,388,287.548,112,243.43,52.456928,-123.683972,0.00254,0.077012
21949,389,303.767,140,245.21,46.754961,-124.174841,0.000556,0.076996
22059,390,282.611,110,246.63,50.165002,-124.088864,0.003156,0.076792
22186,391,357.62,127,248.46,44.292352,-124.988391,-0.002664,0.076901
22309,392,343.484,123,250.23,48.999585,-125.263421,-0.001148,0.077027
22433,393,348.671,124,251.99,49.370138,-125.111785,-0.008488,0.078111
22551,394,317.128,118,253.63,48.39037,-125.691835,0.003228,0.077806
22670,395,323.138,119,255.36,46.196033,-126.432019,-0.004612,0.078645
22783,396,292.579,113,256.95,47.574203,-126.138612,-0.005844,0.079149
22902,397,321.66,119,258.68,45.751145,-126.528974,-0.001861,0.079336
23037,398,288.288,135,260.55,47.239284,-127.116881,-0.002321,0.079976
23153,399,313.936,116,262.07,46.883742,-127.495447,-0.001326,0.080057
23276,400,336.95,123,263.6,49.520019,-127.778797,0.008985,0.078842
23424,401,345.52,148,265.44,47.000089,-128.031776,0.000955,0.078325
23542,402,314.378,118,266.95,45.772524,-128.648342,0.005093,0.077887
23679,403,294.275,137,268.88,42.330644,-128.610453,0.002324,0.077553
23802,404,349.894,123,270.61,45.719453,-129.02176,0.002599,0.077079
23923,405,339.081,121,272.23,42.166387,-129.167346,-0.001495,0.07733
24041,406,326.078,118,273.89,52.963693,-129.589146,-0.002268,0.077562
24165,407,333.733,124,275.68,42.276134,-129.425886,-0.000518,0.077718
24281,408,309.488,116,277.38,46.301619,-129.680767,0.001936,0.077442
24307,409,41.92,26,277.76,46.060829,-129.317404,-0.008948,0.077611
24422,410,308.856,115,279.44,46.448495,-130.032414,0.002727,0.077522
24546,411,329.337,124,281.24,47.166749,-130.379802,0.004123,0.076679
24667,412,336.49,121,282.97,44.962125,-131.005949,0.002506,0.076253
24789,413,333.864,122,284.66,48.02366,-130.681651,0.00505,0.07545
24909,414,333.314,120,286.17,43.862106,-130.712902,0.000186,0.075431
25031,415,340.031,122,287.83,44.739725,-131.788546,-0.005951,0.076368
25146,416,299.679,115,289.35,47.94566,-131.520064,0.002986,0.076177
25267,417,337.835,121,290.97,43.494336,-131.615542,0.005626,0.075089
25389,418,325.508,122,292.53,43.14734,-131.958976,-0.001773,0.075394
25507,419,318.937,118,293.99,45.661803,-132.676445,-0.008268,0.076423
25635,420,355.447,128,295.56,50.969099,-132.223848,-0.010148,0.078139
25746,421,285.204,111,297.07,43.993984,-132.786335,-0.003547,0.078756
25879,422,358.977,133,299.01,44.887336,-133.2488,-0.003483,0.079447
25990,423,276.863,111,300.63,40.442941,-133.117043,0.003673,0.079083
26109,424,324.122,119,302.31,41.061673,-133.282865,0.003452,0.078435
26231,425,320.176,122,303.99,45.642845,-133.993958,-0.002142,0.078663
26348,426,314.35,117,305.59,47.362885,-133.434551,-0.002862,0.079265
26470,427,289.016,122,307.31,43.620512,-133.855851,0.00088,0.079131
26595,428,346.844,125,309.08,44.084159,-133.863213,-0.003295,0.079423
26720,429,318.124,125,310.73,52.717311,-133.751526,0.003064,0.079122
26848,430,341.371,128,312.37,46.870448,-134.102717,-0.003844,0.079793
26967,431,308.964,119,313.88,46.130548,-134.201645,-0.000491,0.079664
27082,432,300.383,115,315.36,43.950078,-134.86248,-0.010818,0.081495
27199,433,316.849,117,316.87,46.296648,-134.676605,-0.00566,0.082444
27326,434,345.831,127,318.53,44.451748,-134.857465,-0.000504,0.082507
27447,435,310.858,121,320.13,46.146382,-135.012802,0.003523,0.081994
27565,436,315.746,118,321.71,44.206228,-135.146683,-0.000546,0.082115
27688,437,302.219,123,323.4,43.970709,-135.42674,0.003736,0.081536
27818,438,324.367,130,325.18,41.132633,-135.387459,-0.001422,0.081716
27949,439,367.535,131,327.02,43.184251,-135.957703,-0.002002,0.081932
28073,440,330.18,124,328.78,50.981832,-135.617658,-0.003895,0.082673
28204,441,336.779,131,330.61,39.521602,-136.275675,0.001255,0.082283
28338,442,372.187,134,332.43,46.218488,-135.937519,0.000842,0.082303
28468,443,339.99,130,334.03,46.396118,-136.288862,0.00168,0.082027
28590,444,305.338,122,335.51,45.431725,-136.358441,0.002081,0.081709
28718,445,332.204,128,337.14,43.647318,-136.114,0.000349,0.08166
28852,446,315.323,134,338.88,44.480596,-136.808539,-0.000118,0.08161
28979,447,297.857,127,340.56,40.023641,-137.453537,-0.009698,0.083327
29098,448,262.141,119,342.05,48.446884,-137.292455,-0.015401,0.085581
29229,449,312.804,131,343.64,43.336078,-137.341767,-0.002816,0.086322
29355,450,299.481,126,345.19,49.814888,-137.566764,-0.009129,0.08794
29474,451,266.729,119,346.86,43.324973,-137.477749,-0.0028,0.088307
29603,452,329.206,129,348.75,42.449755,-138.223567,0.000445,0.088109
29736,453,320.84,133,350.78,42.480266,-138.74455,0.000651,0.088132
29859,454,311.548,123,352.71,44.720547,-138.212829,-0.007487,0.089398
29994,455,323.254,135,354.93,45.524612,-138.808241,-0.011442,0.091376
30121,456,308.142,127,357.59,48.909632,-138.910146,0.003612,0.091037
30262,457,346.827,141,359.57,44.79595,-139.041325,0.003286,0.090465
30403,458,311.82,141,361.73,40.690678,-139.286702,0.000328,0.090201
30547,459,318.113,144,363.96,46.469916,-139.26763,-0.005037,0.091084
30681,460,322.42,134,366.07,41.51905,-139.277106,0.002932,0.090516
30809,461,291.554,128,368.02,39.723097,-139.593015,0.002708,0.089994
30946,462,329.857,137,370.12,49.745588,-139.693281,0.010364,0.088377
31084,463,333.228,138,372.28,37.824275,-139.814567,0.001348,0.088118
31209,464,282.906,125,374.29,45.173752,-140.198552,0.002927,0.087653
31337,465,303.822,128,376.25,44.140252,-140.276565,-0.005498,0.088386
31470,466,329.839,133,378.32,40.990485,-140.352635,-0.004757,0.089302
31591,467,280.192,121,380.41,43.542837,-140.239341,-0.000708,0.089698
31740,468,351.51,149,382.8,44.075793,-140.432872,-0.002998,0.090217
31884,469,352.938,144,384.89,44.685207,-140.332498,-0.001108,0.090111
32004,470,273.094,120,386.59,38.12765,-140.890985,0.002114,0.089834
32139,471,312.954,135,388.74,45.833136,-140.451582,0.014695,0.087477
32280,472,394.705,141,391.08,38.578907,-140.78728,0.005683,0.086382
32410,473,320.891,130,393.24,40.812426,-140.876511,-0.00022,0.086394
32542,474,378.369,132,395.41,39.379145,-140.703629,0.001868,0.086278
32672,475,353.187,130,397.66,38.892864,-140.775135,0.000643,0.086107
32776,476,259.435,104,399.35,38.241286,-141.025574,0.009822,0.084747
32906,477,377.197,130,401.49,39.841646,-140.927446,0.004355,0.084103
33040,478,383.228,134,403.62,38.231506,-141.40299,-0.000486,0.084145
33177,479,344.195,137,405.77,40.3988,-140.934985,-0.007632,0.085405
33310,480,376.498,133,407.66,36.182098,-141.538522,-0.006164,0.086491
33444,481,356.471,134,409.48,39.045938,-141.592001,0.005519,0.085544
33576,482,329.902,132,411.36,36.561098,-141.07996,-0.005063,0.086261
33716,483,380.363,140,413.34,40.847619,-141.566825,-0.00493,0.087462
33852,484,371.136,136,415.15,39.605653,-141.038302,0.003132,0.08678
33982,485,337.184,130,416.73,36.913229,-142.011141,1.6e-05,0.086861
34116,486,366.085,134,418.39,44.164973,-141.598794,-0.000983,0.086862
34243,487,348.711,127,419.98,36.149573,-141.832519,0.005628,0.085955
34369,488,310.142,126,421.63,38.347534,-141.7446,-0.003223,0.08637
34493,489,326.08,124,423.32,36.161771,-141.229901,-0.004722,0.087345
34619,490,334.095,126,424.96,38.076048,-141.928493,6.1e-05,0.087223
34748,491,344.266,129,426.59,35.192719,-141.723064,0.000637,0.087144
