timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
90000,89,4650.48,1000,1223.4,19.6575,-212.628371,0.0,0.1
91000,90,4495.69,1000,1244.06,19.393385,-215.405773,0.0,0.1
92000,91,4627.834,1000,1258.35,20.003513,-218.499437,0.0,0.1
93000,92,4588.136,1000,1272.51,20.000654,-220.959611,0.0,0.1
94000,93,4728.807,1000,1286.56,20.144069,-224.021524,0.0,0.1
95000,94,4899.299,1000,1300.41,19.990788,-226.859431,0.0,0.1
96000,95,4825.749,1000,1313.71,20.313931,-229.643649,0.0,0.1
97000,96,4940.402,1000,1326.88,20.492296,-232.208962,0.0,0.1
98000,97,4893.562,1000,1340.34,20.454886,-234.871223,0.0,0.1
99000,98,5004.854,1000,1354.9,20.461206,-237.588986,0.0,0.1
100000,99,4961.87,1000,1369.19,20.538063,-240.388122,0.0,0.1
101000,100,4976.868,1000,1390.47,20.557902,-242.813238,0.0,0.1
102000,101,5103.675,1000,1403.52,20.848382,-245.249886,0.0,0.1
103000,102,4945.605,1000,1417.63,20.703007,-248.582687,0.0,0.1
104000,103,4771.705,1000,1431.49,21.100236,-250.937374,0.0,0.1
105000,104,4780.544,1000,1445.72,21.208989,-253.561696,0.0,0.1
106000,105,4777.734,1000,1459.64,21.270924,-255.781131,0.0,0.1
107000,106,5147.483,1000,1473.67,21.30177,-258.084472,0.0,0.1
108000,107,5064.587,1000,1487.26,21.393465,-260.208519,0.0,0.1
109000,108,5128.27,1000,1501.15,21.683723,-262.674419,0.0,0.1
110000,109,5175.278,1000,1514.51,21.647834,-265.297121,0.0,0.1
111000,110,5129.587,1000,1535.12,21.393051,-267.569251,0.0,0.1
112000,111,5113.971,1000,1548.73,21.168818,-270.138075,0.0,0.1
113000,112,5057.035,1000,1561.99,21.472941,-271.879597,0.0,0.1
114000,113,5223.014,1000,1575.57,21.692282,-274.202892,0.0,0.1
115000,114,5304.901,1000,1589.65,21.83142,-276.659459,0.0,0.1
116000,115,5166.479,1000,1604.15,21.947363,-278.734385,0.0,0.1
117000,116,5136.71,1000,1618.36,21.909994,-281.258936,0.0,0.1
118000,117,5127.367,1000,1632.44,21.844763,-283.114148,0.0,0.1
119000,118,5604.042,1000,1645.1,21.835735,-285.600099,0.0,0.1
120000,119,5340.916,1000,1658.34,21.863201,-288.03788,0.0,0.1
121000,120,5231.369,1000,1677.61,22.128073,-289.527404,0.0,0.1
122000,121,5151.852,1000,1691.22,22.00103,-291.822299,0.0,0.1
123000,122,5265.996,1000,1704.86,21.79544,-293.615839,0.0,0.1
124000,123,5196.506,1000,1718.37,22.04596,-295.710212,0.0,0.1
125000,124,5191.607,1000,1732.49,22.087416,-297.919014,0.0,0.1
126000,125,5515.594,1000,1745.89,22.368307,-300.080299,0.0,0.1
127000,126,5229.863,1000,1759.62,22.2458,-301.878324,0.0,0.1
128000,127,5479.908,1000,1773.1,21.951139,-304.04026,0.0,0.1
129000,128,5305.149,1000,1786.61,22.27927,-305.937366,0.0,0.1
130000,129,5311.42,1000,1799.89,22.485692,-308.140539,0.0,0.1
131000,130,5408.803,1000,1818.24,22.31765,-309.848071,0.0,0.1
132000,131,5235.668,1000,1831.87,22.203195,-311.631167,0.0,0.1
133000,132,5413.894,1000,1845.42,22.059086,-313.954516,0.0,0.1
134000,133,5365.855,1000,1858.98,22.044466,-315.330099,0.0,0.1
135000,134,5517.987,1000,1872.55,22.035805,-317.251048,0.0,0.1
136000,135,5601.346,1000,1885.73,21.995751,-319.023189,0.0,0.1
137000,136,5478.123,1000,1899.24,22.109224,-320.755585,0.0,0.1
138000,137,5405.401,1000,1912.85,22.275804,-322.449974,0.0,0.1
139000,138,5500.199,1000,1926.23,22.342808,-324.042684,0.0,0.1
140000,139,5532.117,1000,1939.55,22.3582,-326.279302,0.0,0.1
141000,140,5479.32,1000,1960.08,22.288212,-328.058396,0.0,0.1
142000,141,5518.645,1000,1974.73,22.370559,-329.491056,0.0,0.1
143000,142,5372.62,1000,1989.05,22.180125,-331.518788,0.0,0.1
144000,143,5643.449,1000,2002.81,21.697053,-332.91858,0.0,0.1
145000,144,5386.51,1000,2016.05,22.158216,-334.504675,0.0,0.1
146000,145,5492.739,1000,2029.47,21.936435,-335.650511,0.0,0.1
147000,146,5578.123,1000,2043.08,21.689027,-337.421772,0.0,0.1
148000,147,5727.45,1000,2056.22,21.862712,-338.831814,0.0,0.1
149000,148,5593.148,1000,2070.5,21.826069,-340.862366,0.0,0.1
150000,149,5436.88,1000,2084.67,21.678874,-342.074138,0.0,0.1
151000,150,5642.596,1000,2105.6,21.734043,-343.725708,0.0,0.1
152000,151,5634.164,1000,2118.97,21.553965,-345.067789,0.0,0.1
153000,152,5827.348,1000,2132.34,21.775275,-347.028092,0.0,0.1
154000,153,5698.287,1000,2145.83,21.515006,-347.782727,0.0,0.1
155000,154,5805.48,1000,2159.73,21.669145,-349.403619,0.0,0.1
156000,155,5871.616,1000,2173.11,21.410303,-350.595074,0.0,0.1
157000,156,5738.008,1000,2186.65,21.751067,-352.476193,0.0,0.1
158000,157,5821.613,1000,2200.75,21.687037,-353.670343,0.0,0.1
159000,158,5778.441,1000,2214.49,21.836303,-354.979321,0.0,0.1
160000,159,5792.526,1000,2228.51,21.703246,-356.533348,0.0,0.1
161000,160,5745.006,1000,2248.96,21.431361,-358.170696,0.0,0.1
162000,161,5862.481,1000,2262.51,21.347336,-359.287661,0.0,0.1
163000,162,5902.608,1000,2276.22,21.160669,-360.777547,0.0,0.1
164000,163,5891.012,1000,2290.18,21.202034,-361.928814,0.0,0.1
165000,164,5831.364,1000,2304.0,21.22216,-363.363316,0.0,0.1
166000,165,6019.142,1000,2318.08,21.201429,-364.955237,0.0,0.1
167000,166,5865.622,1000,2332.17,21.125365,-366.587999,0.0,0.1
168000,167,5761.696,1000,2345.07,20.952294,-367.734043,0.0,0.1
169000,168,5833.481,1000,2358.67,20.76771,-368.812174,0.0,0.1
170000,169,5860.124,1000,2372.12,20.852844,-370.117018,0.0,0.1
171000,170,6037.081,1000,2392.05,20.969862,-371.441937,0.0,0.1
172000,171,5963.56,1000,2405.85,21.154088,-372.822592,0.0,0.1
173000,172,5740.781,1000,2418.81,21.125659,-373.730215,0.0,0.1
174000,173,5879.079,1000,2433.06,21.102821,-375.500422,0.0,0.1
175000,174,5897.622,1000,2447.06,20.747284,-376.451552,0.0,0.1
176000,175,5731.65,1000,2461.18,20.958045,-377.468998,0.0,0.1
177000,176,5963.584,1000,2474.75,21.070532,-379.038175,0.0,0.1
178000,177,5998.281,1000,2488.28,21.086326,-380.100816,0.0,0.1
179000,178,5947.548,1000,2501.31,20.950002,-381.305958,0.0,0.1
