timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-410.587,1000,0.08,,,,
2000,1,-248.358,1000,0.18,,,,
3000,2,-272.766,1000,0.29,,,,
4000,3,-345.06,1000,0.38,,,,
5000,4,-524.783,1000,0.91,4.800006,-1.300464,0.0,0.5
6000,5,-265.179,1000,15.43,1.116611,-6.645891,0.0,0.5
7000,6,-159.808,1000,29.58,1.535819,-13.533797,0.0,0.5
8000,7,-122.574,1000,46.46,2.138032,-20.244509,0.0,0.5
9000,8,-228.79,1000,63.56,2.618408,-26.587402,0.0,0.5
10000,9,-168.857,1000,80.23,2.954796,-32.651003,0.0,0.5
11000,10,-215.47,1000,105.61,3.185891,-38.406684,0.0,0.5
12000,11,-168.248,1000,120.81,3.304163,-43.649402,0.0,0.5
13000,12,-194.625,1000,137.49,3.431521,-48.514911,0.0,0.5
14000,13,-145.302,1000,154.46,3.529448,-53.008854,0.0,0.5
15000,14,-190.535,1000,171.56,3.519716,-57.19094,0.0,0.5
16000,15,-106.102,1000,188.18,3.61863,-61.159376,0.0,0.5
17000,16,-66.518,1000,204.83,3.758082,-64.87444,0.0,0.5
18000,17,-187.413,1000,219.99,3.945364,-68.328571,0.0,0.5
19000,18,-139.533,1000,236.73,4.059167,-71.616248,0.0,0.5
20000,19,-107.941,1000,253.39,4.130093,-74.636293,0.0,0.5
21000,20,-171.876,1000,278.36,4.172563,-77.531219,0.0,0.5
22000,21,-187.38,1000,295.12,4.103472,-80.28835,0.0,0.5
23000,22,-122.808,1000,310.81,4.106849,-82.918734,0.0,0.5
24000,23,-167.693,1000,326.93,4.091726,-85.427723,0.0,0.5
25000,24,-201.817,1000,343.7,4.076245,-87.787555,0.0,0.5
26000,25,-173.276,1000,360.37,3.983651,-90.078338,0.0,0.5
27000,26,-202.309,1000,377.08,3.931572,-92.250361,0.0,0.5
28000,27,-218.492,1000,394.0,3.869088,-94.301236,0.0,0.5
29000,28,-189.322,1000,409.6,3.832247,-96.268154,0.0,0.5
30000,29,-146.404,1000,426.51,3.743096,-98.207148,0.0,0.5
31000,30,-200.796,1000,451.45,3.6973,-100.036288,0.0,0.5
32000,31,-127.336,1000,468.12,3.703801,-101.809191,0.0,0.5
33000,32,-174.294,1000,485.03,3.714885,-103.520775,0.0,0.5
34000,33,-186.806,1000,500.38,3.650084,-105.13711,0.0,0.5
35000,34,-161.711,1000,517.0,3.599169,-106.72392,0.0,0.5
36000,35,-136.32,1000,533.66,3.570148,-108.278864,0.0,0.5
37000,36,-162.76,1000,550.49,3.519374,-109.773467,0.0,0.5
38000,37,-150.196,1000,567.3,3.474804,-111.214151,0.0,0.5
39000,38,-190.35,1000,584.24,3.421348,-112.611311,0.0,0.5
40000,39,-188.466,1000,599.58,3.360301,-113.991676,0.0,0.5
41000,40,-193.87,1000,624.34,3.289937,-115.319463,0.0,0.5
42000,41,-157.459,1000,641.27,3.256086,-116.608931,0.0,0.5
43000,42,-118.489,1000,658.19,3.222657,-117.861766,0.0,0.5
44000,43,-126.213,1000,675.05,3.156565,-119.114046,0.0,0.5
45000,44,-30.439,1000,691.01,3.174405,-120.323324,0.0,0.5
46000,45,-73.51,1000,707.42,3.179793,-121.515959,0.0,0.5
47000,46,-173.024,1000,724.11,3.085757,-122.685739,0.0,0.5
48000,47,-177.317,1000,741.11,3.063998,-123.806197,0.0,0.5
49000,48,-114.999,1000,758.22,2.972064,-124.906877,0.0,0.5
50000,49,-159.994,1000,775.16,2.966539,-125.970553,0.0,0.5
