timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
2579,136,1.214,21,7.21,,,,
2606,137,0.87,27,7.25,,,,
2636,138,-0.121,30,7.3,,,,
2652,139,-0.186,16,7.33,,,,
2693,140,3.513,41,7.4,,,,
2710,141,0.54,17,7.43,,,,
2724,142,-1.133,14,7.45,,,,
2739,143,1.334,15,7.48,,,,
2753,144,-0.181,14,7.5,,,,
2770,145,0.044,17,7.53,,,,
2783,146,-0.244,13,7.55,,,,
2805,147,1.246,22,7.59,,,,
2823,148,-0.616,18,7.62,,,,
2836,149,0.182,13,7.64,,,,
2852,150,0.783,16,7.67,,,,
2882,151,-0.842,30,7.72,,,,
2897,152,-0.112,15,7.75,,,,
2911,153,-0.862,14,7.77,,,,
2937,154,1.389,26,7.82,,,,
2962,155,2.666,25,7.87,,,,
2976,156,-0.248,14,7.89,,,,
3000,157,0.902,24,7.93,,,,
3014,158,-0.244,14,7.97,,,,
3030,159,-0.753,16,8.0,,,,
3048,160,1.44,18,8.06,,,,
3078,161,-1.6,30,8.13,,,,
3109,162,0.115,31,8.18,,,,
3130,163,-1.256,21,8.22,,,,
3143,164,-0.098,13,8.24,,,,
3152,165,-0.455,9,8.26,,,,
3184,166,2.945,32,8.31,,,,
3203,167,-0.805,19,8.35,,,,
3218,168,-1.981,15,8.37,,,,
3244,169,-1.304,26,8.42,,,,
3265,170,-1.788,21,8.45,,,,
3280,171,0.256,15,8.48,,,,
3314,172,4.806,34,8.53,,,,
3330,173,-0.258,16,8.56,,,,
3356,174,-0.183,26,8.61,,,,
3371,175,-0.336,15,8.63,,,,
3383,176,-1.028,12,8.65,,,,
3409,177,0.857,26,8.69,,,,
3424,178,-0.148,15,8.72,,,,
3453,179,0.643,29,8.77,,,,
3473,180,-0.197,20,8.8,,,,
3511,181,5.614,38,8.86,,,,
3539,182,2.368,28,8.91,,,,
3562,183,1.46,23,8.95,,,,
3574,184,-0.389,12,8.97,,,,
3586,185,-0.694,12,8.99,,,,
3597,186,-0.643,11,9.01,,,,
3616,187,1.174,19,9.04,,,,
3634,188,-0.472,18,9.07,,,,
3649,189,-1.087,15,9.1,,,,
3663,190,-1.579,14,9.12,,,,
3700,191,2.213,37,9.19,,,,
3714,192,-1.114,14,9.22,,,,
3741,193,1.703,27,9.26,,,,
3750,194,-0.337,9,9.28,,,,
3789,195,0.208,39,9.35,,,,
3819,196,2.39,30,9.4,,,,
3835,197,0.067,16,9.43,,,,
3856,198,1.347,21,9.46,,,,
3868,199,-0.566,12,9.48,,,,
3885,200,-0.556,17,9.51,,,,
3900,201,0.068,15,9.53,,,,
3934,202,-0.432,34,9.59,,,,
3961,203,0.899,27,9.64,,,,
3970,204,-0.386,9,9.65,,,,
4007,205,0.644,37,9.71,,,,
4028,206,-0.893,21,9.75,,,,
4044,207,-0.808,16,9.77,,,,
4085,208,0.616,41,9.84,,,,
4107,209,2.031,22,11.7,,,,
4134,210,1.0,27,11.75,,,,
4148,211,0.426,14,11.77,,,,
4165,212,-0.646,17,11.8,,,,
4190,213,1.547,25,11.85,,,,
4209,214,0.854,19,11.88,,,,
4222,215,-0.563,13,11.9,,,,
4232,216,-0.662,10,11.92,,,,
4242,217,-0.651,10,11.94,,,,
4257,218,0.326,15,11.96,,,,
4281,219,2.425,24,12.0,,,,
4300,220,1.191,19,12.04,,,,
4325,221,1.953,25,12.08,,,,
4353,222,1.926,28,12.13,,,,
4361,223,-1.279,8,12.14,,,,
4382,224,0.325,21,12.18,,,,
4429,225,2.164,47,12.26,,,,
4470,226,0.877,41,12.33,,,,
4485,227,0.802,15,12.35,,,,
4495,228,-0.685,10,12.37,,,,
4515,229,1.977,20,12.4,,,,
4572,230,11.641,57,12.5,,,,
4601,231,0.989,29,12.55,,,,
4609,232,-0.693,8,12.56,,,,
4633,233,3.061,24,12.61,,,,
4645,234,-0.428,12,12.63,,,,
4661,235,-0.407,16,12.65,,,,
4687,236,-0.057,26,12.7,,,,
4718,237,0.749,31,12.75,,,,
4744,238,-0.047,26,12.8,,,,
4759,239,-0.308,15,12.83,,,,
4776,240,-1.137,17,12.86,,,,
4806,241,1.267,30,12.91,,,,
4840,242,4.952,34,12.97,,,,
4892,243,2.713,52,13.06,,,,
4901,244,-0.523,9,13.08,,,,
4919,245,0.858,18,13.11,,,,
4935,246,-0.873,16,13.13,,,,
4950,247,0.617,15,13.16,,,,
4968,248,1.406,18,13.19,,,,
4988,249,1.207,20,13.23,,,,
5005,250,1.444,17,13.26,,,,
5024,251,0.428,19,13.29,,,,
5065,252,3.75,41,13.37,,,,
5093,253,-0.175,28,13.42,,,,
5137,254,2.098,44,13.5,,,,
5148,255,-0.65,11,13.52,,,,
5179,256,-1.046,31,13.57,,,,
5220,257,0.552,41,13.64,,,,
5237,258,0.122,17,13.67,,,,
5286,259,-0.345,49,13.76,,,,
5299,260,-0.705,13,13.79,,,,
5324,261,1.3,25,13.83,,,,
5358,262,1.027,34,13.89,,,,
5374,263,-0.256,16,13.92,,,,
5399,264,0.304,25,13.97,,,,
5434,265,3.209,35,14.03,,,,
5468,266,2.041,34,14.09,,,,
5516,267,2.043,48,14.19,,,,
5527,268,-1.055,11,14.21,,,,
5543,269,0.505,16,14.24,,,,
5564,270,-0.361,21,14.28,,,,
5592,271,-1.117,28,14.33,,,,
5607,272,0.312,15,14.36,,,,
5616,273,-1.277,9,14.37,,,,
5627,274,-0.099,11,14.39,,,,
5642,275,0.892,15,14.42,,,,
5661,276,1.55,19,14.45,,,,
5686,277,0.702,25,14.5,,,,
5710,278,-0.31,24,14.55,,,,
5731,279,-0.883,21,14.58,,,,
5764,280,0.27,33,14.64,,,,
5838,281,1.192,74,14.77,,,,
5850,282,-0.361,12,14.79,,,,
5871,283,-0.292,21,14.85,,,,
5886,284,0.282,15,14.87,,,,
5898,285,0.344,12,14.89,,,,
5920,286,0.189,22,14.93,,,,
5953,287,0.274,33,15.0,,,,
5977,288,0.373,24,15.04,,,,
5995,289,-0.225,18,15.07,,,,
6051,290,-0.099,56,15.17,,,,
6093,291,0.421,42,15.24,,,,
6114,292,-0.719,21,15.28,,,,
6125,293,-0.468,11,15.3,,,,
6135,294,-0.62,10,15.32,,,,
6153,295,1.07,18,17.72,,,,
6190,296,1.031,37,17.79,,,,
6216,297,2.105,26,17.85,,,,
6233,298,0.193,17,17.88,,,,
6243,299,0.172,10,17.89,,,,
6272,300,2.545,29,17.95,,,,
6320,301,3.626,48,18.03,,,,
6384,302,-0.742,64,18.15,,,,
6440,303,3.505,56,18.24,,,,
6470,304,2.631,30,18.3,,,,
6488,305,0.043,18,18.33,,,,
6497,306,-0.246,9,18.35,,,,
6550,307,2.786,53,18.45,,,,
6574,308,1.817,24,18.49,,,,
6631,309,9.744,57,18.6,,,,
6697,310,4.872,66,18.72,,,,
6717,311,1.195,20,18.77,,,,
6726,312,-0.524,9,18.78,,,,
6765,313,3.052,39,18.86,,,,
6800,314,4.14,35,18.92,,,,
6836,315,1.891,36,18.98,,,,
6854,316,0.335,18,19.01,,,,
6898,317,4.585,44,19.08,,,,
6940,318,4.235,42,19.16,,,,
6955,319,0.874,15,19.19,,,,
6999,320,4.01,44,19.26,,,,
7034,321,-0.331,35,19.32,,,,
7050,322,-0.384,16,19.35,,,,
7087,323,3.287,37,19.41,,,,
7110,324,0.434,23,19.46,,,,
7162,325,7.338,52,19.55,,,,
7189,326,1.278,27,19.6,,,,
7222,327,2.325,33,19.66,,,,
7267,328,3.669,45,19.74,,,,
7304,329,3.536,37,19.81,,,,
7349,330,4.185,45,19.89,,,,
7435,331,-0.912,86,20.04,,,,
7465,332,0.743,30,20.09,,,,
7502,333,2.535,37,20.16,,,,
7518,334,1.105,16,20.19,,,,
7549,335,2.038,31,20.24,,,,
7575,336,2.299,26,20.28,,,,
7593,337,0.246,18,20.31,,,,
7618,338,2.015,25,20.36,,,,
7674,339,5.688,56,20.46,,,,
7688,340,0.932,14,20.49,,,,
7739,341,6.967,51,20.59,,,,
7774,342,1.043,35,20.65,,,,
7812,343,5.268,38,20.71,,,,
7838,344,0.56,26,20.76,,,,
7847,345,-0.896,9,20.78,,,,
7865,346,-0.068,18,20.81,,,,
7910,347,4.611,45,20.89,,,,
7924,348,0.273,14,20.91,,,,
7942,349,0.68,18,20.95,,,,
7963,350,0.854,21,20.98,,,,
7984,351,0.869,21,21.02,,,,
8008,352,1.534,24,21.06,,,,
8028,353,0.534,20,21.1,,,,
8047,354,1.434,19,21.13,,,,
8082,355,4.243,35,21.19,,,,
8125,356,1.188,43,21.27,,,,
8159,357,1.708,34,21.33,,,,
8182,358,0.297,23,21.38,,,,
8274,359,4.432,92,23.8,,,,
8305,360,2.667,31,23.85,,,,
8381,361,4.589,76,23.98,,,,
8452,362,8.623,71,24.11,,,,
8538,363,10.597,86,24.28,,,,
8584,364,3.683,46,24.37,,,,
8602,365,0.449,18,24.4,,,,
8645,366,3.073,43,24.48,,,,
8699,367,1.67,54,24.58,,,,
8768,368,-0.007,69,24.7,,,,
8841,369,4.551,73,24.83,,,,
8910,370,4.056,69,24.95,,,,
8921,371,-0.384,11,24.97,,,,
9002,372,4.123,81,25.11,,,,
9039,373,0.634,37,25.18,,,,
9053,374,0.7,14,25.2,,,,
9082,375,1.148,29,25.25,,,,
9095,376,0.08,13,25.28,,,,
9120,377,0.987,25,25.32,,,,
9153,378,1.489,33,25.38,,,,
9225,379,5.695,72,25.52,,,,
9325,380,8.279,100,25.69,,,,
9346,381,0.321,21,25.73,,,,
9383,382,3.188,37,25.81,,,,
9497,383,7.999,114,26.0,,,,
9546,384,0.532,49,26.09,,,,
9613,385,4.354,67,26.21,,,,
9682,386,2.974,69,26.34,,,,
9719,387,2.039,37,26.42,,,,
9758,388,2.195,39,26.49,,,,
9780,389,1.059,22,26.53,,,,
9815,390,0.457,35,26.59,,,,
9891,391,5.963,76,26.73,,,,
9950,392,2.821,59,26.83,,,,
9980,393,1.251,30,26.88,,,,
10106,394,5.617,126,28.29,,,,
10157,395,2.106,51,28.38,,,,
10190,396,2.086,33,28.44,,,,
10232,397,0.231,42,28.52,,,,
10280,398,1.827,48,30.54,,,,
10384,399,7.014,104,30.72,,,,
10426,400,0.928,42,30.8,,,,
10573,401,4.58,147,31.04,,,,
10642,402,4.435,69,31.16,,,,
10722,403,1.243,80,31.29,,,,
10790,404,1.069,68,31.41,,,,
10876,405,4.494,86,31.55,,,,
10981,406,7.133,105,31.73,,,,
11108,407,18.41,127,31.95,,,,
11166,408,1.53,58,32.06,,,,
11203,409,1.001,37,32.13,,,,
11221,410,0.595,18,32.16,,,,
11388,411,10.323,167,32.47,,,,
11512,412,0.904,124,32.7,,,,
11569,413,3.194,57,32.8,,,,
11624,414,2.13,55,32.9,,,,
11666,415,2.726,42,32.98,,,,
11744,416,-0.538,78,33.13,,,,
11810,417,3.591,66,33.25,,,,
11863,418,2.243,53,33.34,,,,
11931,419,1.574,68,33.46,,,,
12010,420,3.056,79,33.6,,,,
12096,421,2.402,86,33.76,,,,
12194,422,2.033,98,33.93,,,,
12275,423,5.799,81,34.1,,,,
12434,424,17.361,159,36.35,,,,
12490,425,2.379,56,36.44,,,,
12626,426,12.29,136,36.67,,,,
12788,427,6.199,162,36.95,,,,
12969,428,18.287,181,37.28,,,,
13122,429,-0.015,153,37.55,,,,
13187,430,0.603,65,37.68,,,,
13301,431,-0.504,114,37.89,,,,
13386,432,3.053,85,38.04,,,,
13396,433,-0.01,10,38.06,,,,
13437,434,0.667,41,38.14,,,,
13466,435,0.814,29,38.19,,,,
13538,436,1.267,72,38.32,,,,
13633,437,-1.104,95,38.5,,,,
13664,438,0.661,31,38.55,,,,
13755,439,2.084,91,38.71,,,,
13815,440,1.466,60,38.82,,,,
13853,441,1.06,38,38.89,,,,
13918,442,2.251,65,39.0,,,,
14100,443,3.562,182,39.34,,,,
14185,444,0.064,85,39.52,,,,
14268,445,0.731,83,39.68,,,,
14395,446,2.639,127,42.33,,,,
14504,447,0.464,109,42.52,,,,
14911,448,11.405,407,43.29,,,,
15016,449,2.802,105,43.48,,,,
15103,450,2.044,87,43.63,,,,
15166,451,2.08,63,43.75,,,,
15321,452,1.28,155,44.04,,,,
15464,453,10.073,143,44.3,,,,
15662,454,13.955,198,44.68,,,,
15725,455,2.247,63,44.79,,,,
15813,456,2.069,88,44.94,,,,
15846,457,1.154,33,44.99,,,,
15895,458,1.536,49,45.07,,,,
15972,459,1.807,77,45.23,,,,
16012,460,0.815,40,45.3,,,,
16085,461,0.828,73,45.43,,,,
16311,462,4.941,226,45.82,,,,
16497,463,1.406,186,48.08,,,,
16623,464,0.458,126,48.29,,,,
16689,465,1.394,66,48.4,,,,
16750,466,2.505,61,48.5,,,,
16891,467,1.149,141,48.75,,,,
16928,468,0.431,37,48.82,,,,
17132,469,13.516,204,49.19,,,,
17296,470,11.027,164,49.56,,,,
17388,471,1.051,92,49.84,,,,
17501,472,2.012,113,50.05,,,,
17583,473,1.339,82,50.23,,,,
17718,474,-0.836,135,50.48,,,,
17915,475,13.921,197,50.85,,,,
18040,476,2.178,125,51.09,,,,
18127,477,5.099,87,51.24,,,,
18283,478,10.573,156,51.53,,,,
18334,479,0.621,51,51.63,,,,
18432,480,0.02,98,51.81,,,,
18575,481,1.126,143,54.11,,,,
18676,482,7.255,101,54.3,,,,
18775,483,1.071,99,54.48,,,,
18807,484,0.773,32,54.54,,,,
18974,485,12.025,167,54.84,,,,
19163,486,4.451,189,55.18,,,,
19276,487,1.544,113,55.39,,,,
19450,488,12.086,174,55.71,,,,
19614,489,1.236,164,55.99,,,,
19722,490,2.933,108,56.19,,,,
19892,491,4.647,170,56.51,,,,
19945,492,1.113,53,56.61,,,,
20072,493,-0.717,127,58.24,,,,
20369,494,16.039,297,58.79,,,,
20511,495,1.948,142,61.61,,,,
20633,496,7.076,122,61.84,,,,
20829,497,0.344,196,62.22,,,,
21107,498,8.56,278,62.73,,,,
21248,499,0.43,141,63.0,,,,
21558,500,14.892,310,63.57,,,,
21825,501,4.738,267,64.07,,,,
21924,502,0.945,99,64.25,,,,
22182,503,4.563,258,64.73,,,,
22294,504,4.183,112,64.94,,,,
22365,505,1.927,71,65.07,,,,
22480,506,0.785,115,65.3,,,,
22561,507,0.883,81,67.99,,,,
22728,508,1.029,167,68.3,,,,
22827,509,2.954,99,68.47,,,,
23068,510,13.613,241,68.93,,,,
23146,511,0.597,78,69.09,,,,
23325,512,10.233,179,69.43,,,,
23474,513,8.072,149,69.7,,,,
23676,514,2.402,202,70.07,,,,
23874,515,10.287,198,70.46,,,,
24014,516,8.606,140,70.7,,,,
24159,517,1.605,145,70.96,,,,
24318,518,8.833,159,71.26,,,,
24461,519,8.087,143,71.53,,,,
24474,520,-0.044,13,71.55,,,,
24664,521,10.354,190,74.48,,,,
24910,522,12.356,246,75.01,,,,
25065,523,8.701,155,75.35,,,,
25617,524,20.656,552,76.36,,,,
25905,525,13.077,288,76.89,,,,
26045,526,7.485,140,77.15,,,,
26185,527,7.914,140,77.41,,,,
26316,528,-0.205,131,77.65,,,,
26508,529,3.116,192,78.02,,,,
26655,530,7.166,147,80.53,,,,
26903,531,4.25,248,80.99,,,,
27114,532,9.523,211,81.37,,,,
27284,533,9.379,170,81.68,,,,
27531,534,10.784,247,82.12,,,,
27685,535,1.367,154,82.4,,,,
27881,536,1.625,196,82.77,,,,
28161,537,9.831,280,83.31,,,,
28178,538,0.219,17,83.34,,,,
28509,539,5.519,331,83.93,,,,
28631,540,6.882,122,84.16,,,,
29370,541,22.184,739,87.35,,,,
29523,542,6.992,153,87.63,,,,
29940,543,16.128,417,88.42,,,,
30118,544,8.56,178,90.21,,,,
30482,545,12.992,364,90.91,,,,
30640,546,0.486,158,91.2,,,,
30841,547,7.684,201,93.46,,,,
31273,548,7.687,432,94.26,,,,
31742,549,8.673,469,95.11,,,,
31872,550,3.81,130,95.35,,,,
32092,551,9.321,220,95.8,,,,
32234,552,5.362,142,96.06,,,,
32431,553,8.194,197,96.45,,,,
32503,554,1.703,72,96.58,,,,
32839,555,11.946,336,99.5,,,,
33003,556,7.392,164,99.78,,,,
33208,557,8.979,205,100.16,,,,
33406,558,1.476,198,100.53,,,,
33561,559,7.03,155,100.8,,,,
33715,560,7.148,154,101.08,,,,
33903,561,7.43,188,101.42,,,,
34084,562,7.528,181,101.75,,,,
34295,563,8.478,211,102.14,,,,
34470,564,7.746,175,102.45,,,,
34583,565,4.988,113,102.66,,,,
34804,566,8.655,221,103.05,,,,
34949,567,6.475,145,105.46,,,,
35236,568,11.112,287,105.97,,,,
35426,569,7.551,190,106.32,,,,
35673,570,4.272,247,106.77,,,,
35839,571,7.318,166,107.07,,,,
36036,572,8.178,197,107.41,,,,
36178,573,6.31,142,107.67,,,,
36344,574,1.414,166,107.96,,,,
36545,575,8.826,201,108.32,,,,
36764,576,8.891,219,108.69,,,,
37039,577,9.451,275,111.1,,,,
37179,578,6.199,140,111.35,,,,
37379,579,7.586,200,111.69,,,,
37570,580,7.921,191,112.03,,,,
37682,581,5.377,112,112.26,,,,
37887,582,8.022,205,112.62,,,,
38442,583,15.984,555,113.67,,,,
38747,584,11.008,305,114.22,,,,
38996,585,3.577,249,116.71,,,,
39121,586,5.696,125,116.94,,,,
39302,587,6.969,181,117.26,,,,
39479,588,7.414,177,117.57,,,,
39906,589,14.524,427,118.34,,,,
40137,590,8.726,231,120.61,,,,
40340,591,7.771,203,120.97,,,,
40666,592,10.371,326,121.56,,,,
40859,593,7.188,193,121.91,,,,
41048,594,7.522,189,124.3,,,,
41216,595,6.784,168,124.58,,,,
41397,596,7.127,181,124.89,,,,
41825,597,13.247,428,125.63,,,,
41972,598,6.487,147,125.89,,,,
42207,599,8.723,235,126.31,,,,
42422,600,8.043,215,126.69,,,,
42617,601,6.883,195,127.04,,,,
42764,602,6.119,147,127.29,,,,
42937,603,6.783,173,127.6,,,,
43062,604,0.361,125,130.12,,,,
43347,605,3.718,285,130.7,,,,
43566,606,8.299,219,131.16,,,,
43730,607,6.598,164,131.49,,,,
43896,608,6.906,166,131.8,,,,
44063,609,6.228,167,132.12,,,,
44203,610,5.774,140,132.44,,,,
44414,611,2.689,211,132.87,,,,
44650,612,8.728,236,133.33,,,,
44841,613,7.594,191,133.73,,,,
44984,614,5.716,143,134.01,,,,
45194,615,8.006,210,136.8,,,,
45559,616,6.125,365,137.59,,,,
45735,617,7.041,176,137.94,,,,
46014,618,4.013,279,138.46,,,,
46198,619,1.227,184,138.88,,,,
46397,620,7.393,199,139.26,,,,
46721,621,10.967,324,139.95,,,,
47488,622,21.16,767,144.08,,,,
47684,623,7.244,196,144.46,,,,
47876,624,7.626,192,144.82,,,,
48157,625,3.878,281,145.35,,,,
48338,626,6.95,181,145.71,,,,
48476,627,5.623,138,146.03,,,,
48723,628,8.591,247,146.49,,,,
48983,629,3.615,260,147.03,,,,
49120,630,5.657,137,147.3,,,,
49472,631,11.27,352,150.46,,,,
49690,632,7.6,218,150.86,,,,
49894,633,7.162,204,151.26,,,,
50091,634,7.87,197,153.58,,,,
50265,635,6.605,174,153.95,,,,
50632,636,11.458,367,154.79,,,,
50761,637,5.807,129,155.06,,,,
50930,638,6.352,169,155.43,,,,
51092,639,6.472,162,155.77,,,,
51324,640,7.796,232,158.71,,,,
51492,641,6.565,168,159.04,,,,
51832,642,10.811,340,159.68,,,,
52046,643,7.6,214,160.07,,,,
52177,644,5.618,131,160.44,,,,
52425,645,9.128,248,160.95,,,,
52647,646,7.664,222,161.37,,,,
52881,647,8.381,234,161.85,,,,
53089,648,7.722,208,162.31,,,,
53306,649,7.893,217,165.65,,,,
53422,650,0.099,116,165.86,,,,
53597,651,6.83,175,166.17,,,,
53786,652,7.198,189,166.54,,,,
54064,653,9.545,278,167.21,,,,
54313,654,9.045,249,167.69,,,,
54506,655,7.348,193,168.04,,,,
54646,656,6.079,140,168.45,,,,
55370,657,20.114,724,172.83,,,,
55519,658,5.396,149,173.23,,,,
55705,659,6.695,186,173.66,,,,
55869,660,6.155,164,173.97,,,,
56051,661,6.96,182,174.29,,,,
56209,662,6.279,158,174.58,,,,
56465,663,2.841,256,175.17,,,,
56674,664,8.027,209,175.7,,,,
56942,665,9.047,268,176.18,,,,
57119,666,7.005,177,176.52,,,,
57301,667,7.003,182,176.93,,,,
57621,668,10.465,320,180.38,,,,
57838,669,7.99,217,180.8,,,,
58081,670,8.144,243,181.26,,,,
58238,671,6.194,157,181.72,,,,
58409,672,6.907,171,182.04,,,,
58571,673,6.35,162,182.33,,,,
58696,674,5.113,125,182.57,,,,
58943,675,8.697,247,183.06,,,,
59098,676,6.072,155,183.34,,,,
59306,677,7.882,208,183.72,,,,
59490,678,4.441,184,186.83,,,,
59634,679,5.96,144,187.09,,,,
59818,680,6.957,184,187.42,,,,
59958,681,5.52,140,187.66,,,,
60103,682,5.59,145,189.74,,,,
60392,683,9.253,289,190.25,,,,
60628,684,8.423,236,190.69,,,,
60850,685,7.687,222,191.08,,,,
61064,686,7.657,214,191.48,,,,
61218,687,1.186,154,191.77,,,,
61432,688,7.659,214,192.16,,,,
61672,689,8.143,240,194.6,,,,
61831,690,6.342,159,194.9,,,,
61998,691,6.443,167,195.2,,,,
62222,692,8.453,224,195.59,,,,
62381,693,6.133,159,195.87,,,,
62542,694,6.419,161,196.16,,,,
62691,695,5.56,149,196.44,,,,
62891,696,6.888,200,196.79,,,,
63078,697,6.859,187,197.11,,,,
63243,698,6.354,165,197.4,,,,
63372,699,5.434,129,197.64,,,,
63511,700,5.829,139,199.79,,,,
63768,701,9.106,257,200.26,,,,
63922,702,5.935,154,200.53,,,,
64083,703,6.0,161,200.83,,,,
64290,704,7.529,207,201.2,,,,
64446,705,5.846,156,201.5,,,,
64560,706,4.3,114,201.71,,,,
64726,707,6.376,166,202.01,,,,
64901,708,6.663,175,202.31,,,,
65032,709,4.622,131,202.54,,,,
65272,710,8.348,240,202.97,,,,
65410,711,5.92,138,203.38,,,,
65642,712,7.902,232,206.06,,,,
65866,713,7.437,224,206.47,,,,
66084,714,7.923,218,206.87,,,,
66350,715,9.306,266,207.34,,,,
66516,716,6.571,166,207.63,,,,
66735,717,7.707,219,208.03,,,,
66918,718,7.099,183,208.36,,,,
67092,719,6.817,174,208.67,,,,
67328,720,8.136,236,209.1,,,,
67547,721,7.726,219,209.49,,,,
67784,722,8.331,237,212.24,,,,
67965,723,6.632,181,212.55,,,,
68162,724,7.583,197,212.91,,,,
