timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
2159,110,2.127,18,6.59,,,,
2178,111,0.772,19,6.63,,,,
2229,112,5.025,51,6.73,,,,
2238,113,0.68,9,6.76,,,,
2261,114,2.326,23,6.81,,,,
2278,115,1.795,17,6.85,,,,
2290,116,0.934,12,6.87,,,,
2304,117,0.895,14,6.9,,,,
2326,118,0.578,22,6.94,,,,
2346,119,2.304,20,6.97,,,,
2370,120,0.408,24,7.01,,,,
2390,121,2.273,20,7.05,,,,
2406,122,0.793,16,7.09,,,,
2432,123,1.911,26,7.13,,,,
2448,124,1.305,16,7.16,,,,
2477,125,2.167,29,7.23,,,,
2515,126,2.099,38,7.3,,,,
2531,127,1.185,16,7.34,,,,
2553,128,1.919,22,7.38,,,,
2574,129,1.305,21,7.44,,,,
2590,130,0.932,16,7.49,,,,
2649,131,10.498,59,7.58,,,,
2707,132,7.061,58,7.71,,,,
2718,133,0.621,11,7.75,,,,
2728,134,0.596,10,7.77,,,,
2741,135,0.64,13,7.8,,,,
2774,136,2.312,33,7.86,,,,
2786,137,0.773,12,7.88,,,,
2806,138,1.462,20,7.92,,,,
2824,139,1.215,18,7.95,,,,
2846,140,1.883,22,7.99,,,,
2877,141,2.047,31,8.04,,,,
2895,142,1.422,18,8.07,,,,
2911,143,1.239,16,8.09,,,,
2937,144,0.909,26,8.15,,,,
2961,145,1.103,24,8.2,,,,
2976,146,1.201,15,8.22,,,,
2998,147,2.021,22,8.26,,,,
3013,148,0.925,15,8.28,,,,
3098,149,12.958,85,8.47,,,,
3111,150,0.625,13,8.49,,,,
3134,151,1.556,23,8.56,,,,
3146,152,0.684,12,8.59,,,,
3178,153,2.238,32,8.65,,,,
3188,154,0.615,10,8.66,,,,
3205,155,1.182,17,8.71,,,,
3215,156,0.555,10,8.73,,,,
3241,157,0.266,26,8.78,,,,
3259,158,1.255,18,8.81,,,,
3301,159,4.733,42,8.88,,,,
3339,160,3.583,38,8.95,,,,
3355,161,0.599,16,8.97,,,,
3371,162,0.542,16,9.0,,,,
3403,163,2.874,32,9.07,,,,
3432,164,2.238,29,9.14,,,,
3530,165,11.813,98,9.33,,,,
3553,166,1.243,23,9.37,,,,
3573,167,0.665,20,9.41,,,,
3586,168,0.35,13,9.45,,,,
3599,169,0.739,13,9.47,,,,
3623,170,1.541,24,9.51,,,,
3705,171,5.818,82,9.69,,,,
3735,172,1.058,30,9.75,,,,
3748,173,0.653,13,9.77,,,,
3763,174,0.743,15,9.79,,,,
3859,175,9.113,96,9.97,,,,
3870,176,0.492,11,9.98,,,,
3882,177,0.441,12,10.01,,,,
3902,178,0.691,20,10.05,,,,
3973,179,7.074,71,10.17,,,,
4015,180,0.616,42,10.25,,,,
4034,181,0.98,19,10.28,,,,
4079,182,1.059,45,10.36,,,,
4110,183,2.076,31,12.85,,,,
4164,184,4.489,54,12.95,,,,
4207,185,2.555,43,13.05,,,,
4216,186,0.3,9,13.07,,,,
4230,187,0.729,14,13.09,,,,
4242,188,0.561,12,13.11,,,,
4257,189,0.768,15,13.14,,,,
4314,190,3.894,57,13.25,,,,
4333,191,0.999,19,13.28,,,,
4358,192,1.781,25,13.32,,,,
4378,193,1.04,20,13.38,,,,
4421,194,3.826,43,13.47,,,,
4433,195,0.517,12,13.49,,,,
4465,196,2.222,32,13.54,,,,
4483,197,0.779,18,13.58,,,,
4493,198,0.319,10,13.59,,,,
4504,199,0.41,11,13.61,,,,
4518,200,0.376,14,13.64,,,,
4553,201,3.149,35,13.7,,,,
4574,202,0.43,21,13.74,,,,
4606,203,1.342,32,13.8,,,,
4617,204,0.471,11,13.82,,,,
4681,205,6.72,64,13.96,,,,
4708,206,0.77,27,14.01,,,,
4748,207,2.17,40,14.07,,,,
4773,208,0.722,25,14.13,,,,
4782,209,0.362,9,14.14,,,,
4838,210,5.755,56,14.27,,,,
4872,211,3.074,34,14.33,,,,
4900,212,1.2,28,14.4,,,,
4919,213,0.566,19,14.46,,,,
4934,214,0.468,15,14.48,,,,
4945,215,0.483,11,14.5,,,,
4983,216,2.333,38,14.6,,,,
5003,217,1.375,20,14.65,,,,
5023,218,0.924,20,14.7,,,,
5057,219,1.198,34,14.77,,,,
5067,220,0.344,10,14.79,,,,
5093,221,0.871,26,14.83,,,,
5162,222,6.206,69,14.97,,,,
5197,223,0.846,35,15.04,,,,
5244,224,3.003,47,15.12,,,,
5258,225,0.524,14,15.14,,,,
5274,226,0.657,16,15.18,,,,
5325,227,2.816,51,15.29,,,,
5420,228,9.137,95,15.48,,,,
5470,229,2.941,50,15.61,,,,
5545,230,6.123,75,15.78,,,,
5570,231,1.279,25,15.84,,,,
5593,232,0.739,23,15.89,,,,
5610,233,0.698,17,15.92,,,,
5642,234,2.046,32,15.99,,,,
5701,235,5.443,59,16.13,,,,
5727,236,0.623,26,16.17,,,,
5808,237,8.39,81,16.32,,,,
5842,238,0.926,34,16.37,,,,
5896,239,2.91,54,16.49,,,,
5916,240,0.362,20,16.53,,,,
5947,241,1.841,31,16.6,,,,
5967,242,0.883,20,16.63,,,,
5983,243,0.544,16,16.66,,,,
6001,244,0.712,18,16.69,,,,
6068,245,6.081,67,16.82,,,,
6131,246,4.539,63,16.93,,,,
6153,247,1.16,22,19.39,,,,
6198,248,3.221,45,19.48,,,,
6220,249,1.191,22,19.53,,,,
6278,250,5.134,58,19.68,,,,
6356,251,6.858,78,19.83,,,,
6413,252,4.871,57,19.97,,,,
6444,253,1.792,31,20.03,,,,
6481,254,2.46,37,20.11,,,,
6541,255,5.288,60,20.23,,,,
6595,256,4.576,54,20.37,,,,
6637,257,3.422,42,20.45,,,,
6683,258,3.815,46,20.53,,,,
6698,259,0.594,15,20.57,,,,
6715,260,0.663,17,20.6,,,,
6726,261,0.407,11,20.62,,,,
6754,262,1.622,28,20.66,,,,
6814,263,4.751,60,20.78,,,,
6845,264,1.693,31,20.85,,,,
6883,265,2.595,38,20.92,,,,
6902,266,0.796,19,20.95,,,,
6952,267,4.182,50,21.07,,,,
7004,268,3.35,52,21.17,,,,
7045,269,1.283,41,21.26,,,,
7116,270,6.468,71,21.4,,,,
7195,271,7.24,79,21.56,,,,
7223,272,1.166,28,21.62,,,,
7268,273,2.863,45,21.74,,,,
7323,274,4.543,55,21.84,,,,
7340,275,0.663,17,21.86,,,,
7362,276,0.863,22,21.9,,,,
7442,277,7.816,80,22.05,,,,
7484,278,3.018,42,22.13,,,,
7519,279,1.881,35,22.19,,,,
7547,280,1.319,28,22.24,,,,
7622,281,6.692,75,22.37,,,,
7666,282,3.267,44,22.45,,,,
7681,283,0.572,15,22.5,,,,
7693,284,0.399,12,22.52,,,,
7749,285,4.336,56,22.65,,,,
7775,286,0.845,26,22.7,,,,
7807,287,2.285,32,22.75,,,,
7841,288,1.232,34,22.82,,,,
7913,289,3.802,72,22.95,,,,
8000,290,8.464,87,23.15,,,,
8018,291,0.92,18,23.2,,,,
8034,292,0.611,16,23.24,,,,
8065,293,2.14,31,23.3,,,,
8186,294,9.661,121,23.56,,,,
8235,295,3.358,49,26.15,,,,
8288,296,3.069,53,26.25,,,,
8308,297,0.839,20,26.28,,,,
8388,298,6.916,80,26.43,,,,
8436,299,3.272,48,26.51,,,,
8465,300,1.899,29,26.56,,,,
8520,301,3.944,55,26.66,,,,
8564,302,2.865,44,26.73,,,,
8656,303,8.383,92,26.91,,,,
8727,304,4.598,71,27.06,,,,
8776,305,3.252,49,27.16,,,,
8817,306,2.621,41,27.24,,,,
8889,307,5.858,72,27.37,,,,
8919,308,1.441,30,27.44,,,,
8992,309,5.759,73,27.57,,,,
9011,310,0.675,19,27.6,,,,
9080,311,5.211,69,27.72,,,,
9108,312,1.158,28,27.77,,,,
9156,313,1.66,48,27.87,,,,
9245,314,7.629,89,28.03,,,,
9335,315,5.984,90,28.2,,,,
9372,316,2.284,37,28.29,,,,
9411,317,2.433,39,28.39,,,,
9464,318,2.912,53,28.53,,,,
9566,319,8.629,102,28.7,,,,
9603,320,2.277,37,28.76,,,,
9653,321,3.118,50,28.86,,,,
9732,322,6.282,79,29.06,,,,
9804,323,5.034,72,29.25,,,,
9840,324,2.157,36,29.32,,,,
9918,325,5.053,78,29.46,,,,
9997,326,5.662,79,29.62,,,,
10060,327,4.272,63,30.11,,,,
10121,328,4.157,61,30.23,,,,
10217,329,7.765,96,30.41,,,,
10234,330,0.563,17,30.44,,,,
10305,331,4.875,71,33.14,,,,
10369,332,4.175,64,33.3,,,,
10414,333,2.674,45,33.43,,,,
10450,334,2.056,36,33.52,,,,
10491,335,2.379,41,33.61,,,,
10527,336,2.089,36,33.67,,,,
10607,337,5.549,80,33.82,,,,
10676,338,4.973,69,33.95,,,,
10738,339,4.027,62,34.07,,,,
10779,340,2.387,41,34.18,,,,
10807,341,1.606,28,34.23,,,,
10911,342,7.531,104,34.53,,,,
10948,343,2.051,37,34.63,,,,
11038,344,6.858,90,34.89,,,,
11130,345,7.026,92,35.09,,,,
11237,346,7.528,107,35.38,,,,
11282,347,2.518,45,35.51,,,,
11380,348,7.352,98,35.7,,,,
11426,349,2.509,46,35.78,,,,
11465,350,2.187,39,35.85,,,,
11552,351,5.832,87,36.07,,,,
11613,352,3.281,61,36.18,,,,
11666,353,2.875,53,36.28,,,,
11760,354,6.281,94,36.56,,,,
11821,355,3.768,61,36.7,,,,
11875,356,2.829,54,36.8,,,,
11970,357,6.547,95,37.05,,,,
12045,358,4.88,75,37.2,,,,
12089,359,2.33,44,37.28,,,,
12196,360,7.586,107,37.47,,,,
12235,361,2.064,39,37.54,,,,
12334,362,7.091,99,40.44,,,,
12366,363,1.597,32,40.51,,,,
12395,364,1.493,29,40.56,,,,
12511,365,7.451,116,40.76,,,,
12556,366,2.367,45,40.84,,,,
12653,367,6.728,97,41.0,,,,
12738,368,5.625,85,41.15,,,,
12825,369,4.964,87,41.34,,,,
12890,370,3.631,65,41.5,,,,
12950,371,3.258,60,41.6,,,,
13040,372,5.864,90,41.77,,,,
13103,373,3.669,63,41.88,,,,
13162,374,3.284,59,41.98,,,,
13187,375,0.87,25,42.03,,,,
13225,376,1.769,38,42.09,,,,
13292,377,3.452,67,42.21,,,,
13343,378,2.664,51,42.33,,,,
13414,379,4.064,71,42.49,,,,
13486,380,4.389,72,42.65,,,,
13581,381,6.373,95,42.82,,,,
13684,382,6.483,103,43.0,,,,
13774,383,5.71,90,43.16,,,,
13862,384,5.288,88,43.32,,,,
13924,385,3.264,62,43.42,,,,
14009,386,5.502,85,43.57,,,,
14099,387,5.839,90,43.73,,,,
14197,388,5.643,98,43.91,,,,
14291,389,6.022,94,44.16,,,,
14374,390,5.041,83,46.93,,,,
14424,391,2.517,50,47.03,,,,
14518,392,6.181,94,47.2,,,,
14613,393,6.264,95,47.39,,,,
14719,394,6.108,106,47.66,,,,
14765,395,2.232,46,47.75,,,,
14862,396,6.226,97,47.91,,,,
14949,397,5.513,87,48.07,,,,
15047,398,6.016,98,48.27,,,,
15135,399,5.521,88,48.42,,,,
15198,400,3.348,63,48.54,,,,
15304,401,6.534,106,48.76,,,,
15406,402,6.365,102,49.01,,,,
15508,403,6.45,102,49.2,,,,
15602,404,5.916,94,49.37,,,,
15655,405,2.494,53,49.46,,,,
15734,406,4.516,79,49.6,,,,
15812,407,4.406,78,49.74,,,,
15868,408,2.677,56,49.84,,,,
15951,409,4.786,83,49.98,,,,
16013,410,3.116,62,50.09,,,,
16114,411,6.054,101,50.27,,,,
16218,412,6.066,104,50.45,,,,
16319,413,5.889,101,50.63,,,,
16417,414,6.265,98,53.51,,,,
16524,415,6.934,107,53.74,,,,
16613,416,5.155,89,53.91,,,,
16685,417,3.878,72,54.03,,,,
16772,418,4.988,87,54.18,,,,
16873,419,6.151,101,54.35,,,,
16924,420,2.314,51,54.49,,,,
17018,421,5.638,94,54.64,,,,
17110,422,5.542,92,54.8,,,,
17206,423,5.453,96,55.05,,,,
17308,424,5.982,102,55.23,,,,
17406,425,5.89,98,55.41,,,,
17501,426,5.773,95,55.62,,,,
17592,427,5.276,91,55.78,,,,
17695,428,4.973,103,55.97,,,,
17793,429,5.451,98,56.14,,,,
17888,430,5.586,95,56.31,,,,
17947,431,2.708,59,56.41,,,,
18045,432,5.408,98,56.58,,,,
18138,433,5.175,93,56.74,,,,
18176,434,1.6,38,56.8,,,,
18274,435,5.876,98,56.97,,,,
18388,436,6.428,114,57.26,,,,
18490,437,6.008,102,60.2,,,,
18577,438,4.183,87,60.38,,,,
18674,439,5.35,97,60.56,,,,
18733,440,2.683,59,60.66,,,,
18801,441,3.339,68,60.77,,,,
18889,442,4.962,88,60.94,,,,
18997,443,6.565,108,61.16,,,,
19102,444,6.583,105,61.36,,,,
19150,445,2.056,48,61.46,,,,
19264,446,6.777,114,61.71,,,,
19328,447,2.949,64,61.9,,,,
19369,448,1.445,41,62.02,,,,
19473,449,5.795,104,62.28,,,,
19548,450,3.873,75,62.42,,,,
19650,451,5.575,102,62.6,,,,
19755,452,5.369,105,62.78,,,,
19866,453,5.849,111,62.97,,,,
19967,454,5.583,101,63.15,,,,
20058,455,4.933,91,64.09,,,,
20152,456,5.244,94,64.25,,,,
20258,457,6.022,106,64.45,,,,
20301,458,1.863,43,64.53,,,,
20395,459,5.136,94,64.69,,,,
20478,460,4.096,83,64.84,,,,
20580,461,5.881,102,66.99,,,,
20689,462,6.067,109,67.18,,,,
20790,463,5.693,101,67.36,,,,
20901,464,5.829,111,67.55,,,,
20995,465,5.251,94,67.71,,,,
21089,466,5.152,94,67.87,,,,
21184,467,4.918,95,68.03,,,,
21283,468,5.462,99,68.21,,,,
21383,469,5.156,100,68.38,,,,
21482,470,5.374,99,68.56,,,,
21580,471,5.303,98,68.74,,,,
21681,472,5.367,101,68.91,,,,
21777,473,5.274,96,69.1,,,,
21887,474,6.15,110,69.29,,,,
21985,475,5.478,98,69.46,,,,
22076,476,4.936,91,69.63,,,,
22159,477,4.145,83,69.79,,,,
22257,478,5.251,98,69.96,,,,
22326,479,3.22,69,70.08,,,,
22441,480,6.3,115,70.28,,,,
22545,481,5.581,104,72.8,,,,
22641,482,5.25,96,72.99,,,,
22751,483,6.304,110,73.18,,,,
22854,484,5.486,103,73.37,,,,
22970,485,5.904,116,73.57,,,,
23078,486,5.503,108,73.77,,,,
23183,487,5.408,105,73.95,,,,
23290,488,5.893,107,74.14,,,,
23390,489,5.583,100,74.31,,,,
23514,490,6.538,124,74.53,,,,
23617,491,5.621,103,74.71,,,,
23722,492,5.494,105,74.91,,,,
23833,493,5.482,111,75.11,,,,
23946,494,5.858,113,75.31,,,,
24059,495,5.963,113,75.52,,,,
24114,496,2.056,55,75.61,,,,
24225,497,5.666,111,75.81,,,,
24339,498,6.188,114,76.01,,,,
24441,499,5.214,102,76.18,,,,
24543,500,5.662,102,76.36,,,,
24585,501,1.668,42,78.78,,,,
24690,502,5.74,105,78.98,,,,
24795,503,5.622,105,79.15,,,,
24867,504,3.252,72,79.28,,,,
24971,505,5.825,104,79.45,,,,
25072,506,5.268,101,79.63,,,,
25181,507,5.755,109,79.82,,,,
25291,508,5.593,110,80.02,,,,
25396,509,5.248,105,80.22,,,,
25507,510,6.14,111,80.42,,,,
25606,511,4.963,99,80.59,,,,
25708,512,5.24,102,80.76,,,,
25808,513,4.969,100,80.95,,,,
25917,514,5.707,109,81.14,,,,
26027,515,5.765,110,81.33,,,,
26138,516,6.041,111,81.53,,,,
26242,517,5.24,104,81.71,,,,
26353,518,5.379,111,81.9,,,,
26454,519,5.466,101,82.1,,,,
26533,520,3.582,79,82.24,,,,
26634,521,5.178,101,84.3,,,,
26737,522,5.662,103,84.48,,,,
26853,523,6.199,116,84.67,,,,
26962,524,6.173,109,84.86,,,,
27076,525,6.153,114,85.06,,,,
27187,526,6.275,111,85.26,,,,
27300,527,5.873,113,85.45,,,,
27406,528,5.241,106,85.64,,,,
27521,529,6.547,115,85.85,,,,
27631,530,5.474,110,86.04,,,,
27670,531,1.479,39,86.11,,,,
27793,532,6.772,123,86.33,,,,
27899,533,5.641,106,86.52,,,,
27970,534,3.14,71,86.64,,,,
28077,535,5.623,107,86.83,,,,
28202,536,6.905,125,87.06,,,,
28258,537,2.237,56,87.15,,,,
28373,538,6.661,115,87.35,,,,
28484,539,6.024,111,87.55,,,,
28560,540,3.502,76,87.7,,,,
28663,541,5.108,103,87.87,,,,
28786,542,6.185,123,89.94,,,,
28894,543,5.484,108,90.13,,,,
29022,544,7.262,128,90.35,,,,
29158,545,7.804,136,90.58,,,,
29281,546,6.91,123,90.8,,,,
29405,547,6.975,124,91.01,,,,
29520,548,6.05,115,91.22,,,,
29634,549,6.043,114,91.42,,,,
29733,550,4.845,99,91.6,,,,
29842,551,5.979,109,91.82,,,,
29946,552,5.036,104,92.01,,,,
30062,553,6.277,116,93.24,,,,
30177,554,6.001,115,93.45,,,,
30283,555,5.607,106,93.63,,,,
30333,556,1.888,50,93.72,,,,
30440,557,5.365,107,93.93,,,,
30550,558,4.713,110,94.12,,,,
30663,559,6.141,113,94.32,,,,
30781,560,6.104,118,97.04,,,,
30893,561,5.458,112,97.28,,,,
31017,562,6.347,124,97.5,,,,
31146,563,6.793,129,97.73,,,,
31261,564,6.238,115,97.93,,,,
31388,565,6.729,127,98.16,,,,
31498,566,5.75,110,98.37,,,,
31605,567,5.328,107,98.55,,,,
31728,568,6.716,123,98.77,,,,
31847,569,6.291,119,98.99,,,,
31962,570,5.939,115,99.2,,,,
32074,571,5.725,112,99.4,,,,
32192,572,6.168,118,99.61,,,,
32329,573,7.099,137,99.86,,,,
32455,574,6.603,126,100.08,,,,
32567,575,6.004,112,100.28,,,,
32678,576,5.406,111,100.47,,,,
32783,577,5.024,105,103.23,,,,
32904,578,6.617,121,103.45,,,,
33032,579,6.597,128,103.68,,,,
33151,580,5.968,119,103.9,,,,
33271,581,5.81,120,104.11,,,,
33395,582,6.453,124,104.32,,,,
33517,583,6.16,122,104.54,,,,
33642,584,6.464,125,104.77,,,,
33733,585,3.786,91,104.93,,,,
33860,586,5.996,127,105.15,,,,
33980,587,6.495,120,105.37,,,,
34104,588,6.475,124,105.59,,,,
34155,589,1.842,51,105.69,,,,
34257,590,4.804,102,105.9,,,,
34367,591,5.233,110,106.1,,,,
34505,592,6.753,138,106.34,,,,
34642,593,7.27,137,106.59,,,,
34763,594,5.932,121,106.8,,,,
34896,595,6.776,133,109.56,,,,
35020,596,6.443,124,109.77,,,,
35146,597,6.709,126,109.99,,,,
35271,598,6.159,125,110.21,,,,
35397,599,6.325,126,110.43,,,,
35518,600,6.322,121,110.64,,,,
35642,601,6.571,124,110.86,,,,
35763,602,6.162,121,111.07,,,,
35889,603,6.956,126,111.29,,,,
36023,604,6.814,134,111.53,,,,
36153,605,6.822,130,111.77,,,,
36289,606,6.779,136,112.01,,,,
36424,607,6.41,135,112.25,,,,
36542,608,5.604,118,112.46,,,,
36668,609,6.527,126,112.68,,,,
36801,610,6.332,133,112.93,,,,
36938,611,6.399,137,115.63,,,,
37077,612,6.984,139,115.89,,,,
37202,613,6.212,125,116.11,,,,
37339,614,6.877,137,116.35,,,,
37477,615,6.76,138,116.59,,,,
37610,616,6.339,133,116.83,,,,
37749,617,6.316,139,117.07,,,,
37880,618,6.257,131,117.31,,,,
38004,619,5.863,124,117.54,,,,
38147,620,6.56,143,117.8,,,,
38265,621,5.863,118,118.0,,,,
38401,622,6.261,136,118.25,,,,
38520,623,5.995,119,118.46,,,,
38647,624,6.045,127,118.69,,,,
38798,625,7.444,151,118.96,,,,
38917,626,5.551,119,121.73,,,,
39061,627,7.365,144,121.99,,,,
39200,628,7.118,139,122.25,,,,
39339,629,7.003,139,122.54,,,,
39477,630,6.545,138,122.77,,,,
39616,631,6.616,139,123.04,,,,
39753,632,7.632,137,123.28,,,,
39882,633,6.595,129,123.5,,,,
40017,634,6.603,135,125.11,,,,
40146,635,5.926,129,125.4,,,,
40278,636,6.894,132,125.63,,,,
40417,637,6.578,139,125.87,,,,
40557,638,6.743,140,126.11,,,,
40691,639,6.657,134,126.42,,,,
40837,640,7.16,146,126.67,,,,
40961,641,5.976,124,128.97,,,,
41094,642,6.636,133,129.23,,,,
41194,643,4.368,100,129.39,,,,
41332,644,6.774,138,129.63,,,,
41473,645,7.249,141,129.89,,,,
41609,646,7.019,136,130.13,,,,
41745,647,6.098,136,130.36,,,,
41885,648,6.656,140,130.59,,,,
42021,649,6.167,136,130.84,,,,
42157,650,6.621,136,131.09,,,,
42295,651,6.231,138,131.35,,,,
42442,652,6.798,147,131.6,,,,
42582,653,6.128,140,131.84,,,,
42719,654,6.648,137,132.11,,,,
42860,655,6.936,141,132.39,,,,
42993,656,6.894,133,132.62,,,,
43134,657,6.203,141,134.85,,,,
43268,658,6.737,134,135.07,,,,
43410,659,6.366,142,135.38,,,,
43548,660,7.015,138,135.63,,,,
43680,661,6.278,132,135.86,,,,
43818,662,6.408,138,136.1,,,,
43921,663,4.365,103,136.29,,,,
44054,664,6.195,133,136.53,,,,
44194,665,6.35,140,136.77,,,,
44346,666,7.179,152,137.03,,,,
44477,667,6.501,131,137.25,,,,
44610,668,6.789,133,137.51,,,,
44751,669,6.953,141,137.78,,,,
44889,670,6.665,138,138.04,,,,
45035,671,7.372,146,138.33,,,,
45175,672,7.235,140,141.01,,,,
45314,673,6.525,139,141.27,,,,
45449,674,6.761,135,141.5,,,,
45590,675,6.844,141,141.74,,,,
45728,676,5.727,138,142.0,,,,
45861,677,6.578,133,142.26,,,,
46021,678,7.862,160,142.54,,,,
46161,679,6.662,140,142.81,,,,
46305,680,6.128,144,143.06,,,,
46452,681,6.87,147,143.33,,,,
46581,682,6.565,129,143.59,,,,
46716,683,6.123,135,143.83,,,,
46849,684,6.65,133,144.06,,,,
46993,685,7.031,144,144.31,,,,
47130,686,6.953,137,146.96,,,,
47269,687,6.792,139,147.23,,,,
47425,688,7.879,156,147.54,,,,
47562,689,6.991,137,147.79,,,,
47705,690,7.148,143,148.06,,,,
47853,691,7.281,148,148.33,,,,
47990,692,6.012,137,148.56,,,,
48141,693,7.055,151,148.81,,,,
48288,694,7.209,147,149.08,,,,
48430,695,6.531,142,149.38,,,,
48572,696,5.983,142,149.69,,,,
48727,697,7.569,155,149.96,,,,
48879,698,7.292,152,150.25,,,,
49014,699,6.577,135,150.59,,,,
49166,700,7.088,152,153.22,,,,
49310,701,6.691,144,153.48,,,,
49451,702,7.099,141,153.82,,,,
49606,703,7.524,155,154.14,,,,
49758,704,7.209,152,154.5,,,,
49898,705,6.674,140,154.75,,,,
49991,706,3.513,93,154.93,,,,
50148,707,7.64,157,156.78,,,,
50291,708,6.864,143,157.09,,,,
50436,709,6.905,145,157.35,,,,
50594,710,7.83,158,157.67,,,,
50732,711,6.455,138,157.98,,,,
50881,712,6.929,149,158.3,,,,
51025,713,6.996,144,158.58,,,,
51174,714,6.763,149,158.89,,,,
51317,715,6.97,143,161.55,,,,
51456,716,6.799,139,161.81,,,,
51603,717,6.985,147,162.09,,,,
51740,718,6.49,137,162.36,,,,
51877,719,6.688,137,162.61,,,,
52036,720,7.341,159,162.89,,,,
52188,721,6.857,152,163.15,,,,
52358,722,8.336,170,163.52,,,,
52502,723,6.965,144,163.79,,,,
52605,724,4.07,103,163.98,,,,
52750,725,7.005,145,164.28,,,,
52877,726,6.095,127,164.57,,,,
53026,727,6.862,149,164.83,,,,
53163,728,6.165,137,165.12,,,,
53302,729,6.256,139,167.74,,,,
53443,730,6.417,141,168.02,,,,
53587,731,6.724,144,168.29,,,,
53716,732,5.632,129,168.54,,,,
53823,733,4.351,107,168.77,,,,
