timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
4509,223,2.181,28,13.13,,,,
4530,224,0.712,21,13.17,,,,
4559,225,1.403,29,13.23,,,,
4576,226,-0.152,17,13.26,,,,
4626,227,3.239,50,13.36,,,,
4676,228,5.181,50,13.45,,,,
4696,229,1.018,20,13.49,,,,
4712,230,1.004,16,13.51,,,,
4741,231,2.41,29,13.56,,,,
4791,232,4.271,50,13.65,,,,
4813,233,2.455,22,13.69,,,,
4824,234,-0.893,11,13.71,,,,
4871,235,2.579,47,13.8,,,,
4917,236,0.553,46,13.89,,,,
4945,237,2.895,28,13.94,,,,
4967,238,1.218,22,13.98,,,,
4977,239,-0.694,10,13.99,,,,
4999,240,-2.322,22,14.04,,,,
5010,241,-0.225,11,14.06,,,,
5025,242,0.393,15,14.08,,,,
5056,243,3.8,31,14.14,,,,
5087,244,3.316,31,14.2,,,,
5109,245,0.654,22,14.24,,,,
5144,246,3.087,35,14.3,,,,
5177,247,0.55,33,14.35,,,,
5240,248,1.279,63,14.48,,,,
5251,249,-0.185,11,14.5,,,,
5275,250,1.927,24,14.54,,,,
5304,251,-0.827,29,14.59,,,,
5321,252,0.703,17,14.63,,,,
5340,253,1.49,19,14.66,,,,
5356,254,0.662,16,14.69,,,,
5371,255,-1.215,15,14.72,,,,
5399,256,1.97,28,14.78,,,,
5417,257,0.56,18,14.82,,,,
5444,258,1.097,27,14.87,,,,
5474,259,3.333,30,14.92,,,,
5499,260,1.535,25,14.97,,,,
5534,261,3.345,35,15.03,,,,
5554,262,1.532,20,15.06,,,,
5568,263,-0.844,14,15.09,,,,
5600,264,4.094,32,15.14,,,,
5616,265,0.471,16,15.17,,,,
5650,266,3.891,34,15.23,,,,
5670,267,0.822,20,15.27,,,,
5695,268,1.816,25,15.32,,,,
5728,269,0.688,33,15.38,,,,
5748,270,-0.168,20,15.42,,,,
5766,271,-0.205,18,15.46,,,,
5779,272,-0.251,13,15.48,,,,
5794,273,-0.027,15,15.52,,,,
5811,274,-0.931,17,15.55,,,,
5834,275,0.625,23,15.59,,,,
5890,276,10.401,56,15.7,,,,
5920,277,1.409,30,15.77,,,,
5956,278,0.491,36,15.83,,,,
5982,279,2.528,26,15.88,,,,
6006,280,0.043,24,15.92,,,,
6018,281,0.056,12,15.94,,,,
6043,282,-2.021,25,15.99,,,,
6066,283,2.255,23,16.02,,,,
6082,284,-0.281,16,16.05,,,,
6105,285,0.023,23,16.09,,,,
6126,286,-1.344,21,16.13,,,,
6145,287,-0.138,19,18.72,,,,
6176,288,2.004,31,18.8,,,,
6261,289,8.091,85,18.97,,,,
6283,290,1.171,22,19.0,,,,
6322,291,2.742,39,19.07,,,,
6369,292,2.102,47,19.18,,,,
6381,293,-0.303,12,19.2,,,,
6423,294,0.909,42,19.28,,,,
6470,295,2.485,47,19.36,,,,
6486,296,0.244,16,19.39,,,,
6513,297,1.546,27,19.44,,,,
6546,298,0.997,33,19.51,,,,
6567,299,0.447,21,19.56,,,,
6609,300,2.382,42,19.63,,,,
6646,301,2.085,37,19.7,,,,
6672,302,1.072,26,19.74,,,,
6726,303,4.825,54,19.84,,,,
6735,304,-0.523,9,19.85,,,,
6774,305,3.29,39,19.92,,,,
6787,306,-0.792,13,19.94,,,,
6804,307,1.167,17,19.97,,,,
6900,308,0.19,96,20.14,,,,
6908,309,-0.492,8,20.16,,,,
6955,310,2.985,47,20.25,,,,
6991,311,0.27,36,20.31,,,,
7001,312,-0.616,10,20.33,,,,
7056,313,1.886,55,20.42,,,,
7108,314,5.254,52,20.52,,,,
7133,315,1.445,25,20.56,,,,
7164,316,2.26,31,20.62,,,,
7174,317,-0.436,10,20.63,,,,
7209,318,3.564,35,20.7,,,,
7235,319,1.734,26,20.76,,,,
7263,320,3.395,28,20.81,,,,
7307,321,6.586,44,20.89,,,,
7339,322,2.877,32,20.95,,,,
7427,323,8.354,88,21.11,,,,
7438,324,0.128,11,21.13,,,,
7492,325,1.517,54,21.22,,,,
7516,326,0.279,24,21.27,,,,
7544,327,0.264,28,21.32,,,,
7558,328,0.127,14,21.34,,,,
7569,329,0.1,11,21.36,,,,
7652,330,-1.485,83,21.52,,,,
7706,331,5.418,54,21.61,,,,
7769,332,2.769,63,21.74,,,,
7813,333,2.777,44,21.83,,,,
7829,334,0.078,16,21.86,,,,
7841,335,-0.14,12,21.89,,,,
7854,336,0.318,13,21.91,,,,
7894,337,4.001,40,21.99,,,,
7920,338,1.179,26,22.03,,,,
7971,339,1.798,51,22.12,,,,
8017,340,1.176,46,22.21,,,,
8122,341,17.491,105,22.39,,,,
8184,342,5.026,62,22.5,,,,
8258,343,5.043,74,25.1,,,,
8395,344,24.288,137,25.36,,,,
8425,345,0.142,30,25.41,,,,
8457,346,1.259,32,25.47,,,,
8552,347,5.949,95,25.67,,,,
8611,348,1.425,59,25.78,,,,
8627,349,0.102,16,25.81,,,,
8685,350,2.369,58,25.92,,,,
8760,351,0.519,75,26.06,,,,
8797,352,1.031,37,26.13,,,,
8819,353,0.81,22,26.16,,,,
8860,354,1.128,41,26.24,,,,
8888,355,0.484,28,26.3,,,,
8958,356,3.434,70,26.46,,,,
8992,357,1.658,34,26.53,,,,
9028,358,1.697,36,26.59,,,,
9092,359,-0.77,64,26.7,,,,
9134,360,1.223,42,26.78,,,,
9257,361,-0.073,123,27.02,,,,
9315,362,1.352,58,27.12,,,,
9352,363,0.849,37,27.2,,,,
9423,364,1.738,71,27.33,,,,
9503,365,2.582,80,27.47,,,,
9567,366,4.601,64,27.59,,,,
9586,367,0.485,19,27.62,,,,
9599,368,-0.197,13,27.64,,,,
9668,369,4.506,69,27.81,,,,
9814,370,2.699,146,28.1,,,,
9873,371,0.02,59,28.21,,,,
9910,372,0.69,37,28.29,,,,
10026,373,8.754,116,29.92,,,,
10085,374,2.687,59,30.03,,,,
10117,375,1.436,32,30.09,,,,
10162,376,2.117,45,30.18,,,,
10198,377,1.129,36,30.25,,,,
10231,378,0.067,33,30.31,,,,
10280,379,3.076,49,32.27,,,,
10360,380,4.501,80,32.41,,,,
10416,381,2.784,56,32.51,,,,
10498,382,4.376,82,32.66,,,,
10736,383,21.481,238,33.08,,,,
10767,384,0.874,31,33.15,,,,
10816,385,2.258,49,33.25,,,,
10879,386,1.285,63,33.36,,,,
10948,387,2.129,69,33.48,,,,
10974,388,0.014,26,33.53,,,,
11023,389,1.844,49,33.63,,,,
11139,390,3.79,116,33.86,,,,
11168,391,0.916,29,33.92,,,,
11228,392,0.507,60,34.07,,,,
11284,393,0.555,56,34.17,,,,
11305,394,0.444,21,34.21,,,,
11363,395,0.83,58,34.32,,,,
11483,396,-0.304,120,34.56,,,,
11567,397,2.903,84,34.71,,,,
11644,398,3.336,77,34.87,,,,
11680,399,1.446,36,34.94,,,,
11752,400,2.696,72,35.06,,,,
11789,401,0.913,37,35.13,,,,
11819,402,1.187,30,35.19,,,,
11869,403,0.345,50,35.27,,,,
11910,404,1.793,41,35.35,,,,
11978,405,1.854,68,35.48,,,,
12043,406,1.21,65,35.59,,,,
12059,407,0.114,16,35.62,,,,
12082,408,0.535,23,35.66,,,,
12166,409,1.048,84,35.81,,,,
12268,410,2.408,102,35.99,,,,
12342,411,2.68,74,37.89,,,,
12360,412,0.319,18,37.93,,,,
12408,413,1.338,48,38.02,,,,
12467,414,2.626,59,38.12,,,,
12630,415,8.031,163,38.4,,,,
12680,416,2.523,50,38.49,,,,
12794,417,8.731,114,38.68,,,,
12831,418,0.948,37,38.74,,,,
12931,419,3.304,100,38.92,,,,
13061,420,3.207,130,39.15,,,,
13142,421,2.033,81,39.29,,,,
13240,422,4.51,98,39.46,,,,
13333,423,1.426,93,39.63,,,,
13507,424,0.176,174,39.96,,,,
13641,425,2.447,134,40.19,,,,
13736,426,3.28,95,40.36,,,,
13838,427,4.365,102,40.54,,,,
14091,428,18.927,253,40.99,,,,
14189,429,1.235,98,41.17,,,,
14295,430,0.198,106,41.36,,,,
14353,431,0.757,58,43.61,,,,
14476,432,1.046,123,43.83,,,,
14632,433,12.077,156,44.11,,,,
14706,434,1.988,74,44.25,,,,
14788,435,1.639,82,44.39,,,,
14861,436,0.23,73,44.51,,,,
14985,437,3.087,124,44.72,,,,
15108,438,10.955,123,44.94,,,,
15269,439,3.576,161,45.23,,,,
15311,440,1.58,42,45.31,,,,
15354,441,1.151,43,45.39,,,,
15501,442,4.141,147,45.66,,,,
15674,443,10.697,173,45.98,,,,
15752,444,2.626,78,46.12,,,,
15951,445,2.874,199,46.46,,,,
16158,446,12.18,207,46.81,,,,
16209,447,0.826,51,46.9,,,,
16397,448,12.133,188,49.38,,,,
16532,449,3.617,135,49.65,,,,
16623,450,2.2,91,49.83,,,,
16790,451,3.474,167,50.13,,,,
16947,452,1.775,157,50.42,,,,
17193,453,14.289,246,50.87,,,,
17333,454,5.895,140,51.11,,,,
17458,455,1.519,125,51.33,,,,
17571,456,3.642,113,51.53,,,,
17609,457,1.038,38,51.6,,,,
17669,458,0.772,60,51.7,,,,
17812,459,1.197,143,51.95,,,,
17890,460,2.222,78,52.1,,,,
18087,461,11.227,197,52.45,,,,
18228,462,5.012,141,52.68,,,,
18372,463,0.89,144,52.94,,,,
18579,464,5.556,207,55.14,,,,
18777,465,11.734,198,55.47,,,,
18999,466,7.331,222,55.86,,,,
19203,467,12.415,204,56.23,,,,
19425,468,1.141,222,56.62,,,,
19599,469,4.598,174,56.94,,,,
19922,470,6.033,323,57.53,,,,
20179,471,5.811,257,59.22,,,,
20324,472,9.155,145,59.47,,,,
20624,473,9.56,300,62.0,,,,
20866,474,11.517,242,62.43,,,,
21105,475,3.907,239,62.86,,,,
21596,476,8.323,491,63.74,,,,
21725,477,0.144,129,63.98,,,,
22018,478,4.926,293,64.49,,,,
22297,479,13.056,279,65.03,,,,
22759,480,10.745,462,68.36,,,,
23021,481,5.293,262,68.85,,,,
23363,482,6.714,342,69.49,,,,
23513,483,8.62,150,69.79,,,,
23700,484,2.213,187,70.17,,,,
24134,485,9.253,434,71.08,,,,
24381,486,10.126,247,71.53,,,,
24606,487,10.369,225,74.36,,,,
24639,488,0.64,33,74.41,,,,
24768,489,7.185,129,74.66,,,,
24955,490,8.811,187,75.04,,,,
25114,491,0.592,159,75.38,,,,
25348,492,9.907,234,75.82,,,,
25631,493,5.002,283,76.4,,,,
25791,494,7.934,160,76.73,,,,
25945,495,7.618,154,77.05,,,,
26181,496,10.771,236,77.51,,,,
26402,497,2.053,221,77.94,,,,
26522,498,1.256,120,78.2,,,,
26720,499,7.849,198,81.09,,,,
26981,500,11.563,261,81.65,,,,
27092,501,2.152,111,81.88,,,,
27246,502,3.319,154,82.19,,,,
27433,503,7.527,187,82.54,,,,
27627,504,2.955,194,82.9,,,,
27780,505,0.377,153,83.24,,,,
28060,506,4.674,280,83.86,,,,
28155,507,1.719,95,84.03,,,,
28270,508,6.156,115,84.29,,,,
28488,509,10.237,218,84.69,,,,
28625,510,6.47,137,84.95,,,,
29100,511,18.803,475,88.38,,,,
29298,512,2.634,198,88.76,,,,
29338,513,0.943,40,88.84,,,,
29474,514,0.922,136,89.12,,,,
29635,515,7.906,161,89.42,,,,
29871,516,9.56,236,89.93,,,,
30063,517,2.862,192,91.75,,,,
30365,518,12.551,302,92.37,,,,
30520,519,7.429,155,92.75,,,,
30728,520,2.241,208,95.8,,,,
31103,521,13.091,375,96.49,,,,
31163,522,0.895,60,96.6,,,,
31815,523,20.932,652,97.89,,,,
31935,524,5.919,120,98.2,,,,
32288,525,12.832,353,99.07,,,,
32533,526,10.019,245,99.56,,,,
32685,527,0.968,152,99.86,,,,
32832,528,6.978,147,102.84,,,,
33038,529,2.133,206,103.26,,,,
33173,530,6.229,135,103.61,,,,
33302,531,6.295,129,103.89,,,,
33435,532,6.487,133,104.19,,,,
33580,533,6.933,145,104.44,,,,
34071,534,14.837,491,105.39,,,,
34406,535,11.627,335,106.11,,,,
34712,536,6.887,306,106.74,,,,
35068,537,11.408,356,110.17,,,,
35217,538,2.402,149,110.47,,,,
35238,539,0.204,21,110.5,,,,
35513,540,10.084,275,111.05,,,,
35679,541,7.144,166,111.4,,,,
35837,542,6.604,158,111.81,,,,
36400,543,15.962,563,112.97,,,,
36654,544,9.209,254,113.66,,,,
36836,545,7.827,182,114.05,,,,
37052,546,1.809,216,117.1,,,,
37175,547,5.687,123,117.35,,,,
37354,548,7.318,179,117.74,,,,
37499,549,6.353,145,118.01,,,,
37650,550,6.992,151,118.28,,,,
37778,551,5.627,128,118.51,,,,
37934,552,1.327,156,118.91,,,,
38205,553,11.408,271,119.4,,,,
38417,554,2.707,212,119.8,,,,
38565,555,6.288,148,120.09,,,,
38991,556,14.066,426,123.67,,,,
39110,557,-0.148,119,123.97,,,,
39339,558,8.334,229,124.42,,,,
39505,559,7.201,166,124.72,,,,
39699,560,7.546,194,125.07,,,,
39844,561,6.264,145,125.33,,,,
40096,562,9.577,252,127.08,,,,
40236,563,6.051,140,127.33,,,,
40448,564,8.033,212,127.7,,,,
40608,565,6.677,160,127.99,,,,
40742,566,5.831,134,128.23,,,,
40868,567,5.434,126,128.45,,,,
41020,568,6.205,152,130.82,,,,
41228,569,7.934,208,131.18,,,,
41387,570,6.664,159,131.46,,,,
41609,571,2.378,222,131.86,,,,
41760,572,6.729,151,132.13,,,,
42011,573,3.711,251,132.57,,,,
42176,574,6.996,165,132.86,,,,
42344,575,6.59,168,133.15,,,,
42532,576,7.76,188,133.49,,,,
42709,577,6.965,177,133.81,,,,
42867,578,6.272,158,134.08,,,,
43087,579,7.736,220,136.76,,,,
43254,580,6.911,167,137.06,,,,
43785,581,15.573,531,137.99,,,,
43983,582,2.562,198,138.33,,,,
44137,583,6.596,154,138.59,,,,
44361,584,8.905,224,138.99,,,,
44602,585,9.001,241,139.42,,,,
44797,586,7.941,195,139.76,,,,
45026,587,8.345,229,140.16,,,,
45173,588,6.226,147,142.72,,,,
45308,589,5.879,135,142.95,,,,
45578,590,8.837,270,143.44,,,,
45838,591,9.218,260,143.9,,,,
46038,592,7.574,200,144.25,,,,
46186,593,6.699,148,144.52,,,,
46437,594,9.259,251,144.96,,,,
46887,595,13.295,450,145.76,,,,
47138,596,9.461,251,148.03,,,,
47450,597,10.237,312,148.58,,,,
47631,598,7.169,181,148.91,,,,
47795,599,6.291,164,149.2,,,,
48044,600,9.171,249,149.64,,,,
48200,601,6.447,156,149.91,,,,
48430,602,8.174,230,150.34,,,,
48630,603,7.379,200,150.7,,,,
48790,604,6.922,160,150.97,,,,
48942,605,6.317,152,151.23,,,,
49148,606,7.349,206,151.58,,,,
49327,607,6.986,179,153.77,,,,
49620,608,9.383,293,154.27,,,,
49829,609,8.266,209,154.67,,,,
49981,610,6.894,152,154.94,,,,
50120,611,6.278,139,156.51,,,,
50300,612,6.576,180,156.83,,,,
50491,613,7.042,191,157.15,,,,
50650,614,6.115,159,157.44,,,,
50801,615,5.884,151,157.7,,,,
50962,616,6.868,161,157.99,,,,
51208,617,3.101,246,160.87,,,,
51363,618,6.071,155,161.16,,,,
51549,619,7.566,186,161.49,,,,
51696,620,5.907,147,161.74,,,,
52048,621,11.063,352,162.37,,,,
52212,622,6.322,164,162.65,,,,
52454,623,9.367,242,163.07,,,,
52659,624,8.003,205,163.42,,,,
52837,625,7.359,178,163.73,,,,
52997,626,6.668,160,164.03,,,,
53135,627,5.774,138,164.28,,,,
53559,628,13.527,424,167.6,,,,
53731,629,6.054,172,167.9,,,,
53946,630,8.179,215,168.27,,,,
54135,631,6.531,189,168.6,,,,
54282,632,5.75,147,168.86,,,,
54499,633,7.974,217,169.25,,,,
54649,634,5.474,150,169.52,,,,
54994,635,10.515,345,170.13,,,,
55162,636,6.336,168,170.42,,,,
55338,637,6.602,176,173.29,,,,
55552,638,7.643,214,173.67,,,,
55767,639,8.023,215,174.05,,,,
56009,640,8.582,242,174.48,,,,
56165,641,6.647,156,174.76,,,,
56397,642,8.498,232,175.17,,,,
56659,643,2.163,262,175.63,,,,
56875,644,7.759,216,176.02,,,,
57101,645,8.097,226,176.42,,,,
57604,646,14.627,503,179.76,,,,
57888,647,9.91,284,180.27,,,,
58109,648,8.093,221,180.66,,,,
58326,649,7.506,217,181.04,,,,
58608,650,9.497,282,181.54,,,,
58948,651,5.097,340,182.14,,,,
59165,652,7.8,217,182.54,,,,
59416,653,9.236,251,185.46,,,,
59947,654,15.249,531,186.43,,,,
60163,655,8.204,216,188.43,,,,
60305,656,6.096,142,188.76,,,,
60500,657,6.763,195,189.13,,,,
60825,658,9.666,325,189.7,,,,
61025,659,7.655,200,190.04,,,,
61223,660,7.456,198,190.46,,,,
61368,661,5.9,145,190.75,,,,
61612,662,9.037,244,193.37,,,,
61787,663,6.539,175,193.71,,,,
61939,664,6.585,152,193.97,,,,
62156,665,7.931,217,194.36,,,,
62345,666,7.299,189,194.7,,,,
62513,667,6.214,168,195.05,,,,
62662,668,5.657,149,195.37,,,,
62863,669,7.301,201,195.78,,,,
63052,670,6.84,189,196.15,,,,
63257,671,7.715,205,196.51,,,,
63443,672,6.79,186,196.88,,,,
63642,673,1.318,199,199.51,,,,
63809,674,6.908,167,199.89,,,,
64050,675,9.112,241,200.33,,,,
64199,676,6.023,149,200.6,,,,
64398,677,7.512,199,200.96,,,,
64534,678,5.734,136,201.2,,,,
64702,679,6.147,168,201.53,,,,
64839,680,5.363,137,201.76,,,,
65104,681,9.054,265,202.29,,,,
65348,682,8.473,244,202.72,,,,
65573,683,8.139,225,205.41,,,,
65824,684,9.711,251,205.9,,,,
66046,685,8.23,222,206.31,,,,
66368,686,10.15,322,207.01,,,,
66623,687,9.024,255,207.47,,,,
66823,688,7.533,200,207.84,,,,
66961,689,5.157,138,208.08,,,,
67176,690,8.199,215,208.49,,,,
67303,691,4.6,127,208.72,,,,
67518,692,8.352,215,209.12,,,,
67710,693,7.23,192,211.74,,,,
67889,694,8.148,179,212.1,,,,
68163,695,8.387,274,212.64,,,,
68303,696,5.43,140,212.92,,,,
68502,697,7.702,199,213.28,,,,
68659,698,6.233,157,213.62,,,,
68820,699,6.544,161,213.91,,,,
68986,700,6.185,166,214.24,,,,
69237,701,9.534,251,214.7,,,,
69482,702,9.182,245,215.2,,,,
69718,703,8.333,236,217.96,,,,
69996,704,9.58,278,218.57,,,,
70184,705,6.525,188,220.68,,,,
70333,706,6.089,149,220.97,,,,
70508,707,7.646,175,221.38,,,,
70700,708,6.676,192,221.78,,,,
70863,709,5.99,163,222.07,,,,
71034,710,6.914,171,222.44,,,,
71280,711,8.545,246,222.93,,,,
71544,712,9.802,264,223.49,,,,
71729,713,7.19,185,226.13,,,,
71986,714,9.51,257,226.68,,,,
72254,715,9.248,268,227.17,,,,
72455,716,7.82,201,227.56,,,,
72656,717,8.287,201,227.96,,,,
72888,718,8.606,232,228.42,,,,
73053,719,6.579,165,228.8,,,,
73231,720,6.313,178,229.15,,,,
73394,721,7.301,163,229.47,,,,
73606,722,7.21,212,229.92,,,,
73782,723,6.629,176,232.69,,,,
74117,724,10.715,335,233.41,,,,
74346,725,8.44,229,233.89,,,,
74569,726,7.702,223,234.34,,,,
