timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
4041,188,26.917,33,0.69,,
4078,189,8.666,37,0.7,,
4098,190,9.657,20,0.7,,
4124,191,12.459,26,0.7,,
4149,192,12.225,25,0.71,,
4162,193,9.016,13,0.71,,
4173,194,8.854,11,0.71,,
4192,195,8.436,19,0.71,,
4212,196,18.866,20,0.72,,
4232,197,15.809,20,0.72,,
4247,198,14.069,15,0.72,,
4259,199,8.441,12,0.72,,
4280,200,13.759,21,0.73,,
4296,201,12.386,16,0.73,,
4318,202,23.604,22,0.73,,
4341,203,25.389,23,0.73,,
4355,204,8.445,14,0.74,,
4371,205,8.589,16,0.74,,
4400,206,11.752,29,0.74,,
4421,207,19.962,21,0.75,,
4462,208,29.116,41,0.75,,
4493,209,8.337,31,0.76,,
4523,210,21.691,30,0.76,,
4540,211,6.998,17,0.77,,
4550,212,6.975,10,0.77,,
4560,213,6.453,10,0.77,,
4584,214,26.607,24,0.77,,
4615,215,7.828,31,0.78,,
4633,216,10.233,18,0.78,,
4646,217,10.502,13,0.78,,
4663,218,14.182,17,0.78,,
4678,219,9.019,15,0.79,,
4694,220,12.341,16,0.79,,
4776,221,143.908,82,0.8,,
4789,222,11.173,13,0.8,,
4802,223,9.695,13,0.81,,
4823,224,5.812,21,0.81,,
4846,225,17.633,23,0.81,,
4859,226,4.562,13,0.81,,
4877,227,9.084,18,0.82,,
4899,228,17.886,22,0.82,,
4947,229,80.682,48,0.83,,
4957,230,5.053,10,0.83,,
4975,231,16.194,18,0.83,,
4989,232,6.487,14,0.83,,
5004,233,11.882,15,0.83,,
5030,234,31.547,26,0.84,,
5039,235,5.36,9,0.84,,
5076,236,36.916,37,0.85,,
5098,237,24.288,22,0.85,,
5125,238,14.028,27,0.85,,
5147,239,21.928,22,0.86,,
5173,240,20.267,26,0.86,,
5185,241,7.219,12,0.86,,
5196,242,7.324,11,0.86,,
5214,243,13.769,18,0.87,,
5231,244,9.727,17,0.87,,
5252,245,22.537,21,0.87,,
5283,246,26.079,31,0.88,,
5299,247,10.196,16,0.88,,
5318,248,8.002,19,0.88,,
5334,249,8.743,16,0.88,,
5351,250,11.356,17,0.89,,
5383,251,16.381,32,0.89,,
5397,252,11.681,14,0.89,,
5406,253,4.872,9,0.89,,
5430,254,17.756,24,0.9,,
5451,255,9.705,21,0.9,,
5471,256,16.319,20,0.9,,
5482,257,6.145,11,0.91,,
5496,258,8.071,14,0.91,,
5517,259,6.684,21,0.91,,
5531,260,9.354,14,0.91,,
5550,261,12.843,19,0.92,,
5581,262,19.542,31,0.92,,
5599,263,14.602,18,0.92,,
5616,264,8.725,17,0.93,,
5636,265,11.512,20,0.93,,
5650,266,11.836,14,0.93,,
5668,267,16.861,18,0.93,,
5680,268,8.547,12,0.94,,
5688,269,5.069,8,0.94,,
5705,270,9.317,17,0.94,,
5741,271,33.779,36,0.94,,
5754,272,8.269,13,0.95,,
5765,273,7.57,11,0.95,,
5792,274,29.266,27,0.95,,
5810,275,11.098,18,0.95,,
5853,276,40.533,43,0.96,,
5868,277,14.95,15,0.96,,
5882,278,8.864,14,0.96,,
5898,279,12.771,16,0.97,,
5913,280,7.545,15,0.97,,
5952,281,14.435,39,0.98,,
5969,282,11.048,17,0.98,,
6033,283,45.085,64,0.99,,
6055,284,14.635,22,0.99,,
6069,285,9.99,14,0.99,,
6086,286,11.987,17,1.0,,
6098,287,9.175,12,1.0,,
6110,288,6.263,12,1.0,,
6126,289,11.631,16,1.0,,
6139,290,8.383,13,1.0,,
6161,291,10.558,22,1.01,,
6218,292,79.021,57,1.02,,
6240,293,12.258,22,1.02,,
6262,294,20.598,22,1.02,,
6289,295,17.465,27,1.03,,
6305,296,10.277,16,1.03,,
6329,297,20.38,24,1.03,,
6348,298,8.868,19,1.03,,
6364,299,9.523,16,1.04,,
6388,300,11.082,24,1.04,,
6429,301,25.434,41,1.05,,
6442,302,12.062,13,1.05,,
6458,303,4.728,16,1.05,,
6497,304,29.279,39,1.06,,
6510,305,8.676,13,1.06,,
6521,306,7.221,11,1.06,,
6541,307,12.42,20,1.06,,
6562,308,10.49,21,1.07,,
6583,309,21.635,21,1.07,,
6598,310,12.651,15,1.07,,
6620,311,20.417,22,1.08,,
6643,312,21.877,23,1.08,,
6664,313,21.932,21,1.08,,
6698,314,43.272,34,1.09,,
6710,315,7.872,12,1.09,,
6724,316,10.966,14,1.09,,
6750,317,17.56,26,1.1,,
6789,318,9.8,39,1.1,,
6801,319,8.48,12,1.1,,
6815,320,8.411,14,1.11,,
6837,321,16.269,22,1.11,,
6853,322,9.279,16,1.11,,
6863,323,6.63,10,1.11,,
6884,324,9.26,21,1.12,,
6898,325,7.643,14,1.12,,
6917,326,13.117,19,1.12,,
6931,327,8.984,14,1.12,,
