timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
1000,0,-467.921,1000,0.08,,
2000,1,-265.893,1000,0.17,,
3000,2,-357.78,1000,0.27,,
4000,3,-400.048,1000,0.38,,
5000,4,-159.834,1000,0.46,,
6000,5,-298.072,1000,0.54,,
7000,6,-166.049,1000,0.64,,
8000,7,-439.397,1000,0.73,,
9000,8,-347.273,1000,0.84,,
10000,9,-402.86,1000,0.92,,
11000,10,-275.89,1000,8.97,,
12000,11,-185.251,1000,9.09,,
13000,12,-212.25,1000,9.19,,
14000,13,-314.827,1000,9.27,,
15000,14,-293.445,1000,9.35,,
16000,15,-272.861,1000,9.44,,
17000,16,-316.938,1000,9.52,,
18000,17,-188.963,1000,9.61,,
19000,18,-295.82,1000,9.7,,
20000,19,-243.755,1000,9.78,,
21000,20,-291.446,1000,17.54,,
22000,21,-208.672,1000,17.63,,
23000,22,-268.099,1000,17.77,,
24000,23,-331.285,1000,17.85,,
25000,24,-248.822,1000,18.05,1.563858,
26000,25,-526.45,1000,26.72,0.506495,-0.217315
27000,26,-461.473,1000,35.35,0.593246,-0.885703
28000,27,-564.684,1000,44.06,0.818565,-1.142771
29000,28,-547.73,1000,52.78,1.148136,-1.255987
30000,29,-497.953,1000,61.43,1.476872,-1.906617
31000,30,-455.199,1000,78.11,1.778224,-2.90205
32000,31,-459.033,1000,86.96,1.928552,-4.005045
33000,32,-472.018,1000,95.76,2.051618,-5.262911
34000,33,-323.967,1000,104.51,2.242086,-6.526248
35000,34,-425.4,1000,113.34,2.386721,-7.569581
36000,35,-413.132,1000,122.17,2.616446,-8.572554
37000,36,117.47,1000,130.98,2.754195,-9.484112
38000,37,-178.199,1000,139.72,2.889294,-10.449821
39000,38,-143.148,1000,148.68,2.859617,-10.982235
40000,39,995.641,1000,157.63,2.914013,-11.844941
41000,40,-309.295,1000,173.15,2.994837,-12.727263
42000,41,272.004,1000,182.05,2.890748,-13.03079
43000,42,-104.571,1000,190.91,2.83598,-13.234676
44000,43,479.837,1000,199.73,2.930828,-13.651961
45000,44,1883.315,1000,208.49,3.168611,-14.421651
46000,45,1658.076,1000,217.51,3.461856,-16.064458
47000,46,-91.684,1000,226.49,3.731816,-16.907339
48000,47,1792.16,1000,235.31,3.961578,-17.876666
49000,48,2161.098,1000,244.22,4.357854,-19.595834
50000,49,270.696,1000,252.88,4.531277,-21.002501
51000,50,1976.956,1000,269.95,4.827808,-22.157603
52000,51,2089.084,1000,278.83,5.188474,-24.314724
53000,52,2471.58,1000,287.73,5.531639,-26.327443
54000,53,2264.176,1000,296.62,5.817864,-28.624686
55000,54,2517.905,1000,305.18,6.096286,-31.07523
56000,55,2866.55,1000,313.71,6.56786,-33.608094
57000,56,2551.706,1000,322.35,6.965737,-36.112245
58000,57,2941.734,1000,331.23,7.471778,-38.885407
59000,58,2962.206,1000,339.01,7.794634,-41.570355
60000,59,2761.567,1000,347.17,8.206655,-44.366063
61000,60,3015.689,1000,364.14,8.715636,-47.441177
62000,61,3162.16,1000,372.9,8.927773,-50.391906
63000,62,3117.189,1000,383.2,9.53772,-53.509152
64000,63,3155.69,1000,402.1,9.88766,-56.799673
65000,64,3181.723,1000,423.54,10.422476,-59.808212
66000,65,3213.206,1000,444.46,10.824359,-63.407609
67000,66,3391.755,1000,465.43,11.208715,-66.603076
68000,67,3201.855,1000,485.31,11.613505,-70.418439
69000,68,3326.13,1000,504.8,12.12213,-72.886211
70000,69,3517.85,1000,524.44,12.551972,-76.449037
71000,70,3412.66,1000,559.36,13.056091,-79.970131
72000,71,3819.653,1000,579.11,13.465646,-83.407247
73000,72,3580.12,1000,598.48,13.854747,-86.752554
74000,73,3680.994,1000,617.83,14.232064,-90.276024
75000,74,3473.678,1000,637.6,14.781531,-93.675798
76000,75,3802.325,1000,656.97,15.209234,-97.231836
77000,76,3628.123,1000,676.61,15.524207,-100.346273
78000,77,3790.501,1000,696.91,15.985481,-104.38215
79000,78,3810.282,1000,716.2,16.153642,-107.671614
80000,79,4119.476,1000,735.56,16.684256,-111.342949
81000,80,4305.788,1000,769.48,17.232165,-115.046024
82000,81,4041.505,1000,789.26,17.419259,-118.474995
83000,82,3941.342,1000,809.3,17.967967,-122.083713
84000,83,4131.86,1000,828.93,18.354517,-125.546122
85000,84,3974.259,1000,848.36,18.861285,-129.134535
86000,85,4203.073,1000,867.98,19.029202,-132.794217
87000,86,4013.111,1000,886.92,19.505379,-136.534481
88000,87,4176.021,1000,905.88,19.75791,-140.018551
89000,88,4323.393,1000,925.07,19.961698,-143.467806
90000,89,4243.553,1000,944.46,20.353554,-147.168293
91000,90,4546.743,1000,979.83,20.645068,-150.981545
92000,91,4505.544,1000,999.76,20.953787,-154.637879
93000,92,4609.718,1000,1019.17,21.083245,-157.708399
94000,93,4466.979,1000,1038.74,21.416935,-161.341408
95000,94,4487.476,1000,1058.5,22.000954,-165.190328
96000,95,4448.714,1000,1078.8,21.944567,-168.527691
97000,96,4668.799,1000,1098.37,22.392757,-172.338911
98000,97,4488.225,1000,1117.3,22.272274,-175.531547
99000,98,4747.151,1000,1136.69,22.312402,-178.706889
100000,99,4559.725,1000,1156.36,22.728464,-183.083716
101000,100,4445.704,1000,1190.85,23.358459,-186.074493
102000,101,4604.224,1000,1210.36,23.493772,-189.221674
103000,102,4446.524,1000,1229.51,23.82625,-192.23184
104000,103,4917.013,1000,1248.89,24.006684,-196.658243
105000,104,4859.643,1000,1268.62,24.150783,-199.193246
106000,105,4623.602,1000,1288.52,24.599498,-203.04714
107000,106,4809.078,1000,1307.9,24.597103,-206.666931
108000,107,4962.929,1000,1327.25,24.584082,-209.524153
109000,108,4965.034,1000,1346.72,24.859898,-212.966841
110000,109,4948.843,1000,1366.16,25.212248,-215.856671
111000,110,4995.542,1000,1400.61,25.16214,-218.987728
112000,111,4883.171,1000,1420.11,25.295931,-222.507733
113000,112,4835.325,1000,1439.45,25.73404,-226.198094
