timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1000,0,-34.391,1000,2.44,,,,
2000,1,-19.025,1000,4.02,,,,
3000,2,-17.849,1000,8.44,,,,
4000,3,-13.146,1000,10.33,,,,
5000,4,-12.335,1000,14.57,,,,
6000,5,-18.402,1000,16.52,,,,
7000,6,-9.974,1000,20.6,,,,
8000,7,-19.136,1000,22.3,,,,
9000,8,-10.804,1000,26.25,,,,
10000,9,-25.668,1000,27.87,,,,
11000,10,-22.105,1000,38.97,,,,
12000,11,-18.426,1000,40.69,,,,
13000,12,-17.831,1000,44.64,,,,
14000,13,-23.932,1000,46.29,,,,
15000,14,-16.308,1000,50.3,,,,
16000,15,-16.112,1000,51.98,,,,
17000,16,-23.579,1000,55.72,,,,
18000,17,-19.182,1000,57.41,,,,
19000,18,-15.682,1000,61.12,,,,
20000,19,-19.904,1000,62.75,,,,
21000,20,-20.088,1000,73.76,,,,
22000,21,-18.398,1000,75.42,,,,
23000,22,-23.879,1000,79.22,,,,
24000,23,-23.95,1000,80.91,,,,
25000,24,-24.834,1000,84.56,,,,
26000,25,-20.124,1000,86.21,,,,
27000,26,-19.884,1000,89.93,,,,
28000,27,-21.471,1000,91.58,,,,
29000,28,-17.151,1000,95.2,,,,
30000,29,-21.419,1000,96.84,,,,
31000,30,-25.093,1000,107.23,,,,
32000,31,-20.129,1000,108.88,,,,
33000,32,-24.165,1000,112.34,,,,
34000,33,-20.116,1000,113.99,,,,
35000,34,-21.344,1000,117.61,,,,
36000,35,-23.159,1000,119.25,,,,
37000,36,-17.823,1000,122.78,,,,
38000,37,-25.845,1000,124.4,,,,
39000,38,-18.617,1000,127.96,,,,
40000,39,-22.049,1000,129.57,,,,
41000,40,-21.234,1000,140.24,,,,
42000,41,-19.109,1000,141.89,,,,
43000,42,-21.852,1000,143.58,,,,
44000,43,-38.579,1000,147.34,,,,
45000,44,-17.916,1000,149.0,,,,
46000,45,-17.2,1000,152.54,,,,
47000,46,-11.578,1000,154.18,,,,
48000,47,-13.2,1000,157.72,,,,
49000,48,-15.602,1000,159.37,,,,
50000,49,-22.196,1000,163.0,,,,
51000,50,-16.931,1000,171.71,,,,
52000,51,-21.79,1000,175.28,,,,
53000,52,-21.02,1000,176.97,,,,
54000,53,-17.741,1000,180.51,,,,
55000,54,-20.303,1000,182.21,,,,
56000,55,-14.804,1000,185.9,,,,
57000,56,-13.547,1000,187.55,,,,
58000,57,-19.411,1000,191.27,,,,
59000,58,-20.513,1000,192.93,,,,
60000,59,-16.14,1000,196.53,,,,
61000,60,-11.398,1000,205.21,,,,
62000,61,-17.241,1000,208.85,,,,
63000,62,-19.919,1000,210.52,,,,
64000,63,-21.896,1000,214.15,,,,
65000,64,-20.906,1000,215.81,,,,
66000,65,-15.495,1000,219.34,,,,
67000,66,-6.623,1000,221.01,,,,
68000,67,-15.002,1000,224.53,,,,
69000,68,-14.653,1000,226.18,,,,
70000,69,-16.369,1000,229.77,,,,
71000,70,-13.659,1000,238.83,,,,
72000,71,-32.095,1000,242.91,,,,
73000,72,-16.059,1000,244.66,,,,
74000,73,-20.105,1000,248.88,,,,
75000,74,-11.214,1000,250.85,,,,
76000,75,-10.142,1000,255.13,,,,
77000,76,-13.459,1000,256.93,,,,
78000,77,-16.936,1000,261.08,,,,
79000,78,-26.534,1000,262.74,,,,
80000,79,-17.903,1000,266.78,,,,
81000,80,-16.153,1000,275.63,,,,
82000,81,-11.18,1000,279.66,,,,
83000,82,-14.866,1000,281.31,,,,
84000,83,-11.109,1000,285.37,,,,
85000,84,-12.953,1000,287.02,,,,
86000,85,-18.633,1000,288.65,,,,
87000,86,-20.974,1000,292.71,,,,
88000,87,-10.346,1000,294.34,,,,
89000,88,-13.335,1000,297.82,,,,
90000,89,-16.579,1000,299.47,,,,
91000,90,-7.77,1000,309.86,,,,
92000,91,-19.124,1000,311.56,,,,
93000,92,-17.731,1000,315.19,,,,
94000,93,-9.307,1000,316.83,,,,
95000,94,-6.832,1000,320.47,,,,
96000,95,-5.503,1000,322.12,,,,
97000,96,-9.578,1000,325.95,,,,
98000,97,-7.496,1000,327.58,,,,
99000,98,-15.261,1000,331.23,,,,
100000,99,-4.343,1000,332.86,,,,
101000,100,-11.764,1000,343.69,,,,
102000,101,-11.804,1000,345.41,,,,
103000,102,-17.814,1000,349.21,,,,
104000,103,-20.378,1000,350.88,,,,
105000,104,-2.824,1000,354.73,,,,
106000,105,-7.863,1000,356.76,,,,
107000,106,-15.752,1000,360.87,,,,
108000,107,-6.484,1000,362.64,,,,
109000,108,-8.449,1000,366.74,,,,
110000,109,-3.933,1000,368.8,,,,
111000,110,-25.652,1000,380.24,,,,
112000,111,-8.646,1000,382.04,,,,
113000,112,-5.376,1000,385.76,,,,
114000,113,-9.089,1000,387.42,,,,
115000,114,-1.578,1000,391.16,,,,
116000,115,-9.642,1000,392.83,,,,
117000,116,-3.934,1000,396.63,,,,
118000,117,-3.197,1000,398.28,,,,
119000,118,-10.926,1000,402.18,,,,
120000,119,-3.474,1000,403.83,,,,
121000,120,-2.836,1000,414.38,,,,
122000,121,-2.561,1000,416.05,,,,
123000,122,-5.44,1000,419.75,,,,
124000,123,-3.035,1000,421.42,,,,
125000,124,-4.194,1000,425.24,,,,
126000,125,-0.475,1000,426.9,,,,
127000,126,-1.816,1000,430.61,,,,
128000,127,0.417,1000,432.27,,,,
129000,128,-0.135,1000,433.97,,,,
130000,129,4.775,1000,437.76,,,,
131000,130,-3.531,1000,446.53,,,,
132000,131,-0.753,1000,450.22,,,,
133000,132,-3.993,1000,451.89,,,,
134000,133,2.608,1000,455.52,,,,
135000,134,-4.984,1000,457.19,,,,
136000,135,-1.367,1000,460.69,,,,
137000,136,-2.504,1000,462.36,,,,
138000,137,-0.254,1000,465.99,,,,
139000,138,0.639,1000,467.66,,,,
140000,139,1.531,1000,471.3,,,,
141000,140,9.614,1000,479.97,,,,
142000,141,2.689,1000,483.52,,,,
143000,142,4.613,1000,485.21,,,,
144000,143,6.248,1000,488.79,,,,
145000,144,3.571,1000,490.46,,,,
146000,145,8.199,1000,494.54,,,,
147000,146,9.079,1000,496.2,,,,
148000,147,5.831,1000,499.8,,,,
149000,148,3.679,1000,501.44,,,,
150000,149,2.561,1000,505.06,,,,
151000,150,4.635,1000,513.58,,,,
152000,151,4.013,1000,517.43,,,,
153000,152,-2.787,1000,519.08,,,,
154000,153,4.54,1000,522.68,,,,
155000,154,4.571,1000,524.3,,,,
156000,155,11.302,1000,527.81,,,,
157000,156,5.988,1000,529.47,,,,
158000,157,-2.524,1000,532.97,,,,
