timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1000,0,-46.05,1000,1.8,,,,
2000,1,-14.191,1000,3.53,,,,
3000,2,-24.237,1000,7.26,,,,
4000,3,-19.805,1000,8.92,,,,
5000,4,-28.636,1000,12.88,,,,
6000,5,-18.538,1000,14.58,,,,
7000,6,-16.626,1000,18.49,,,,
8000,7,-28.169,1000,20.25,,,,
9000,8,-20.629,1000,24.41,,,,
10000,9,-18.922,1000,26.2,,,,
11000,10,-16.276,1000,37.9,,,,
12000,11,-18.869,1000,39.66,,,,
13000,12,-18.085,1000,43.59,,,,
14000,13,-21.409,1000,45.31,,,,
15000,14,-15.073,1000,49.38,,,,
16000,15,-20.44,1000,51.39,,,,
17000,16,-27.787,1000,55.4,,,,
18000,17,-19.67,1000,57.4,,,,
19000,18,-18.379,1000,61.54,,,,
20000,19,-20.369,1000,63.31,,,,
21000,20,-21.365,1000,75.59,,,,
22000,21,-19.225,1000,77.39,,,,
23000,22,-20.653,1000,81.38,,,,
24000,23,-20.765,1000,83.11,,,,
25000,24,-18.771,1000,87.23,,,,
26000,25,-22.619,1000,88.92,,,,
27000,26,-19.47,1000,93.1,,,,
28000,27,-23.326,1000,94.88,,,,
29000,28,-22.319,1000,99.02,,,,
30000,29,-20.656,1000,100.76,,,,
31000,30,-19.412,1000,111.77,,,,
32000,31,-22.249,1000,113.46,,,,
33000,32,-22.537,1000,117.45,,,,
34000,33,-17.851,1000,119.23,,,,
35000,34,-18.515,1000,123.26,,,,
36000,35,-16.224,1000,125.03,,,,
37000,36,-18.615,1000,128.9,,,,
38000,37,-19.252,1000,130.77,,,,
39000,38,-12.235,1000,134.7,,,,
40000,39,-18.381,1000,136.39,,,,
41000,40,-21.934,1000,147.74,,,,
42000,41,-15.238,1000,149.45,,,,
43000,42,-23.615,1000,151.14,,,,
44000,43,-18.2,1000,155.13,,,,
45000,44,-17.706,1000,156.88,,,,
46000,45,-18.135,1000,160.78,,,,
47000,46,-17.998,1000,162.56,,,,
48000,47,-22.932,1000,166.14,,,,
49000,48,-16.559,1000,167.94,,,,
50000,49,-13.127,1000,171.75,,,,
51000,50,-19.646,1000,180.8,,,,
52000,51,-18.534,1000,184.88,,,,
53000,52,-19.641,1000,186.62,,,,
54000,53,-15.827,1000,190.16,,,,
55000,54,-25.224,1000,191.91,,,,
56000,55,-17.474,1000,195.81,,,,
57000,56,-16.733,1000,197.56,,,,
58000,57,-25.705,1000,201.79,,,,
59000,58,-15.084,1000,203.52,,,,
60000,59,-17.713,1000,207.71,,,,
61000,60,-18.237,1000,216.66,,,,
62000,61,-11.664,1000,220.76,,,,
63000,62,-11.147,1000,222.63,,,,
64000,63,-14.424,1000,226.71,,,,
65000,64,-21.154,1000,228.47,,,,
66000,65,-17.839,1000,232.3,,,,
67000,66,-10.593,1000,234.0,,,,
68000,67,-16.194,1000,237.49,,,,
69000,68,-14.689,1000,239.16,,,,
70000,69,-15.551,1000,242.65,,,,
71000,70,-15.855,1000,251.53,,,,
72000,71,-10.929,1000,255.48,,,,
73000,72,-27.289,1000,257.15,,,,
74000,73,-11.533,1000,260.88,,,,
75000,74,-13.69,1000,263.04,,,,
76000,75,-18.963,1000,267.26,,,,
77000,76,-15.788,1000,269.21,,,,
78000,77,-11.449,1000,273.44,,,,
79000,78,-16.071,1000,275.38,,,,
80000,79,-11.184,1000,279.25,,,,
81000,80,-10.687,1000,289.17,,,,
82000,81,-7.075,1000,293.34,,,,
83000,82,-8.632,1000,295.39,,,,
84000,83,-16.997,1000,299.69,,,,
85000,84,-8.659,1000,301.71,,,,
86000,85,-6.646,1000,303.76,,,,
87000,86,-3.633,1000,308.07,,,,
88000,87,-5.566,1000,309.98,,,,
89000,88,-10.799,1000,314.26,,,,
90000,89,-21.061,1000,316.04,,,,
91000,90,-11.852,1000,327.38,,,,
92000,91,-16.551,1000,329.05,,,,
93000,92,-11.571,1000,332.59,,,,
94000,93,-10.352,1000,334.26,,,,
95000,94,-31.945,1000,338.18,,,,
96000,95,-4.915,1000,339.86,,,,
97000,96,-7.005,1000,343.82,,,,
98000,97,-7.945,1000,345.54,,,,
99000,98,-5.911,1000,349.15,,,,
100000,99,-9.569,1000,350.85,,,,
101000,100,-2.469,1000,361.34,,,,
102000,101,-1.031,1000,363.04,,,,
103000,102,-4.555,1000,366.96,,,,
104000,103,-0.999,1000,368.6,,,,
105000,104,-6.047,1000,372.47,,,,
106000,105,-5.763,1000,374.18,,,,
107000,106,-19.195,1000,377.75,,,,
108000,107,1.818,1000,379.44,,,,
109000,108,-1.986,1000,383.37,,,,
110000,109,-3.752,1000,385.09,,,,
111000,110,0.923,1000,396.4,,,,
112000,111,1.03,1000,398.18,,,,
113000,112,-2.191,1000,402.05,,,,
114000,113,2.984,1000,403.78,,,,
115000,114,-0.527,1000,407.73,,,,
116000,115,2.085,1000,409.45,,,,
117000,116,-5.135,1000,413.57,,,,
118000,117,-10.17,1000,415.53,,,,
119000,118,-2.662,1000,419.69,,,,
