timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1000,0,-43.732,1000,1.73,,,,
2000,1,-12.149,1000,3.18,,,,
3000,2,-19.308,1000,7.11,,,,
4000,3,-17.352,1000,8.99,,,,
5000,4,-18.006,1000,13.1,,,,
6000,5,-11.273,1000,14.71,,,,
7000,6,-6.867,1000,18.42,,,,
8000,7,-21.193,1000,20.22,,,,
9000,8,-18.06,1000,24.18,,,,
10000,9,-16.27,1000,25.75,,,,
11000,10,-24.788,1000,37.23,,,,
12000,11,-16.747,1000,38.99,,,,
13000,12,-23.108,1000,42.53,,,,
14000,13,-16.926,1000,44.24,,,,
15000,14,-15.942,1000,48.35,,,,
16000,15,-18.666,1000,50.07,,,,
17000,16,-21.815,1000,53.75,,,,
18000,17,-19.948,1000,55.46,,,,
19000,18,-22.229,1000,59.49,,,,
20000,19,-27.176,1000,61.14,,,,
21000,20,-30.248,1000,72.28,,,,
22000,21,-21.374,1000,74.01,,,,
23000,22,-16.446,1000,77.78,,,,
24000,23,-21.068,1000,79.57,,,,
25000,24,-20.01,1000,83.73,,,,
26000,25,-22.67,1000,85.37,,,,
27000,26,-18.122,1000,89.33,,,,
28000,27,-15.134,1000,91.08,,,,
29000,28,-19.28,1000,94.86,,,,
30000,29,-21.346,1000,96.53,,,,
31000,30,-19.897,1000,107.13,,,,
32000,31,-17.696,1000,108.8,,,,
33000,32,-12.759,1000,112.7,,,,
34000,33,-14.056,1000,114.39,,,,
35000,34,-12.561,1000,117.94,,,,
36000,35,-20.971,1000,119.61,,,,
37000,36,-15.994,1000,123.3,,,,
38000,37,-14.124,1000,124.96,,,,
39000,38,-20.032,1000,128.75,,,,
40000,39,-11.002,1000,130.53,,,,
41000,40,-17.318,1000,141.45,,,,
42000,41,-9.316,1000,143.13,,,,
43000,42,-16.243,1000,144.97,,,,
44000,43,-22.061,1000,148.95,,,,
45000,44,-13.583,1000,150.88,,,,
46000,45,-9.545,1000,154.34,,,,
47000,46,-8.618,1000,156.01,,,,
48000,47,-14.731,1000,160.39,,,,
49000,48,-11.193,1000,161.98,,,,
50000,49,-13.097,1000,165.67,,,,
51000,50,-8.746,1000,174.58,,,,
52000,51,-12.263,1000,178.36,,,,
53000,52,-16.974,1000,180.2,,,,
54000,53,-10.298,1000,184.09,,,,
55000,54,-11.847,1000,185.8,,,,
56000,55,-7.816,1000,189.7,,,,
57000,56,-10.495,1000,191.37,,,,
58000,57,-9.505,1000,195.17,,,,
59000,58,-5.544,1000,196.84,,,,
60000,59,-9.649,1000,200.33,,,,
61000,60,-4.282,1000,209.41,,,,
62000,61,-2.808,1000,212.98,,,,
63000,62,-0.357,1000,214.65,,,,
64000,63,1.588,1000,218.46,,,,
65000,64,-5.638,1000,220.25,,,,
66000,65,-1.596,1000,223.68,,,,
67000,66,-2.201,1000,225.32,,,,
68000,67,-3.179,1000,229.29,,,,
69000,68,-5.859,1000,231.02,,,,
70000,69,-0.02,1000,234.55,,,,
71000,70,1.713,1000,243.54,,,,
72000,71,-2.565,1000,246.99,,,,
73000,72,-0.155,1000,248.75,,,,
74000,73,1.554,1000,252.72,,,,
75000,74,2.66,1000,254.48,,,,
76000,75,-3.136,1000,258.0,,,,
77000,76,3.005,1000,259.68,,,,
78000,77,2.795,1000,263.5,,,,
79000,78,5.177,1000,265.26,,,,
80000,79,1.922,1000,268.84,,,,
81000,80,4.39,1000,277.48,,,,
82000,81,5.088,1000,281.62,,,,
83000,82,5.942,1000,283.61,,,,
84000,83,11.202,1000,287.86,,,,
85000,84,10.554,1000,289.91,,,,
86000,85,7.287,1000,291.85,,,,
87000,86,6.878,1000,296.32,,,,
88000,87,4.972,1000,298.36,,,,
89000,88,7.84,1000,302.8,,,,
90000,89,1.691,1000,304.78,,,,
91000,90,9.006,1000,316.95,,,,
92000,91,6.325,1000,318.71,,,,
93000,92,10.763,1000,323.05,,,,
94000,93,10.619,1000,325.32,,,,
95000,94,12.789,1000,329.95,,,,
96000,95,7.15,1000,331.93,,,,
97000,96,16.591,1000,336.48,,,,
