timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
1000,0,-315.213,1000,0.09,,
2000,1,-439.367,1000,0.17,,
3000,2,-128.454,1000,0.25,,
4000,3,-208.037,1000,0.33,,
5000,4,-457.344,1000,0.41,,
6000,5,-286.876,1000,0.49,,
7000,6,-247.014,1000,0.57,,
8000,7,-359.512,1000,0.65,,
9000,8,-357.973,1000,0.74,,
10000,9,-343.378,1000,0.81,,
11000,10,-285.839,1000,6.14,,
12000,11,-305.666,1000,6.22,,
13000,12,-476.585,1000,6.3,,
14000,13,-165.918,1000,6.38,,
15000,14,-297.573,1000,6.45,,
16000,15,-116.178,1000,6.53,,
17000,16,-388.721,1000,6.61,,
18000,17,-252.349,1000,6.7,,
19000,18,-254.845,1000,6.81,,
20000,19,-385.789,1000,6.92,,
21000,20,-377.447,1000,12.2,,
22000,21,-188.932,1000,12.29,,
23000,22,-389.876,1000,12.37,,
24000,23,-180.931,1000,12.45,,
25000,24,-358.047,1000,12.63,2.101643,
26000,25,-471.721,1000,19.3,0.476734,-0.700152
27000,26,-492.449,1000,25.92,0.558378,-1.105282
28000,27,-524.483,1000,32.67,0.808807,-1.438436
29000,28,-613.621,1000,38.84,1.095863,-1.606498
30000,29,-490.04,1000,45.62,1.497545,-2.120336
31000,30,-589.878,1000,57.35,1.798271,-2.674471
32000,31,-480.282,1000,63.87,1.943925,-3.370128
33000,32,-533.733,1000,71.07,2.093305,-4.072665
34000,33,-438.878,1000,77.6,2.182802,-4.770101
35000,34,-500.042,1000,84.42,2.239652,-5.464538
36000,35,-196.341,1000,90.9,2.322246,-6.295638
37000,36,-336.447,1000,97.91,2.3037,-6.784057
38000,37,-174.404,1000,104.1,2.37121,-7.079915
39000,38,100.564,1000,111.21,2.426372,-7.326575
40000,39,-140.927,1000,117.41,2.435691,-7.606101
41000,40,1497.777,1000,128.6,2.469553,-8.161281
42000,41,789.506,1000,135.68,2.694424,-9.493725
43000,42,550.916,1000,142.09,2.897699,-10.592169
44000,43,1335.922,1000,149.13,3.146367,-11.876884
45000,44,1364.782,1000,155.41,3.402507,-13.57407
46000,45,1562.774,1000,162.32,3.574195,-15.225152
47000,46,1621.523,1000,168.8,3.671074,-16.755675
48000,47,1086.952,1000,175.83,3.854583,-18.521758
49000,48,1487.895,1000,182.17,4.044442,-20.071512
50000,49,1729.918,1000,189.2,4.265286,-21.599602
51000,50,1950.68,1000,200.77,4.604077,-23.254218
52000,51,2264.858,1000,207.18,4.892531,-25.204459
53000,52,2335.215,1000,213.75,5.258538,-27.475927
54000,53,2354.459,1000,220.32,5.608505,-29.848292
55000,54,2477.216,1000,227.5,5.958479,-32.310872
56000,55,2842.93,1000,234.57,6.310839,-34.766899
57000,56,2766.833,1000,241.05,6.523744,-37.691131
58000,57,2781.05,1000,248.21,6.825696,-40.49935
59000,58,2624.042,1000,254.92,7.170334,-43.33319
60000,59,2766.234,1000,261.34,7.527524,-46.388752
61000,60,3334.242,1000,272.91,7.739567,-49.154493
62000,61,3090.228,1000,279.86,8.13094,-52.299702
63000,62,2267.39,1000,285.74,8.494633,-55.702154
64000,63,1358.235,1000,292.65,8.858836,-57.771148
65000,64,3281.557,1000,299.55,9.184821,-60.39195
66000,65,3316.813,1000,306.36,9.6348,-63.39856
67000,66,3400.776,1000,313.25,10.042531,-66.431183
68000,67,3280.301,1000,320.24,10.682328,-69.783941
69000,68,2902.916,1000,327.16,11.2128,-72.572129
70000,69,3543.621,1000,333.28,11.682294,-75.891224
71000,70,3386.833,1000,344.54,12.092373,-78.728709
72000,71,3471.688,1000,351.17,12.539668,-81.995797
73000,72,3608.086,1000,358.34,13.133696,-85.292482
74000,73,3454.007,1000,365.29,13.641135,-88.645456
75000,74,3795.386,1000,372.55,13.675869,-92.060184
76000,75,3394.792,1000,379.85,14.058514,-95.310262
77000,76,75.929,1000,387.63,14.40637,-97.333463
78000,77,3779.907,1000,395.6,14.868904,-99.802928
79000,78,3828.778,1000,403.61,15.295784,-102.942445
80000,79,3840.273,1000,411.06,15.760173,-106.341214
81000,80,3855.12,1000,422.35,16.197676,-109.725243
82000,81,3678.858,1000,429.31,16.513414,-113.00031
83000,82,3787.3,1000,436.22,17.082204,-116.196412
84000,83,3985.922,1000,443.31,17.404392,-119.556629
85000,84,4232.404,1000,450.24,17.323769,-122.812734
86000,85,3796.898,1000,457.21,17.895366,-126.024893
87000,86,4165.887,1000,464.23,18.279804,-129.270218
