timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
9,0,-3.061,9,0.0,,
23,1,-2.25,14,0.01,,
37,2,1.464,14,0.01,,
58,3,1.548,21,0.01,,
85,4,6.359,27,0.02,,
101,5,-8.937,16,0.02,,
123,6,-1.932,22,0.03,,
153,7,-1.559,30,0.03,,
167,8,-2.779,14,0.04,,
191,9,8.383,24,0.04,,
218,10,15.953,27,0.05,,
244,11,-1.173,26,0.05,,
266,12,-1.659,22,0.05,,
273,13,-3.487,7,0.05,,
288,14,1.099,15,0.06,,
308,15,-6.055,20,0.06,,
323,16,1.804,15,0.06,,
350,17,3.695,27,0.07,,
368,18,-0.716,18,0.07,,
402,19,4.99,34,0.08,,
422,20,-0.926,20,0.08,,
440,21,-1.744,18,0.08,,
469,22,11.069,29,0.11,,
494,23,9.603,25,0.11,,
518,24,2.964,24,0.12,,
534,25,3.601,16,0.13,,
558,26,11.44,24,0.13,,
612,27,28.248,54,0.14,,
657,28,21.97,45,0.15,,
684,29,4.754,27,0.15,,
696,30,0.815,12,0.16,,
714,31,-8.535,18,0.16,,
728,32,-0.588,14,0.16,,
745,33,4.28,17,0.16,,
765,34,5.463,20,0.17,,
779,35,1.441,14,0.17,,
791,36,-3.728,12,0.17,,
816,37,0.572,25,0.18,,
840,38,3.226,24,0.18,,
877,39,12.508,37,0.18,,
891,40,0.926,14,0.19,,
906,41,-2.476,15,0.19,,
932,42,-3.409,26,0.19,,
946,43,-2.307,14,0.2,,
974,44,5.17,28,0.2,,
1027,45,15.725,53,0.21,,
1042,46,5.431,15,0.21,,
1072,47,11.026,30,0.22,,
1087,48,0.477,15,0.22,,
1115,49,0.593,28,0.22,,
1139,50,-0.465,24,0.23,,
1154,51,2.386,15,0.23,,
1178,52,-3.805,24,0.24,,
1198,53,4.241,20,0.24,,
1221,54,4.443,23,0.24,,
1238,55,1.15,17,0.25,,
1262,56,0.498,24,0.25,,
1288,57,-3.756,26,0.25,,
1311,58,-1.809,23,0.26,,
1334,59,2.222,23,0.26,,
1352,60,-0.725,18,0.26,,
1386,61,14.002,34,0.27,,
1433,62,31.265,47,0.28,,
1468,63,5.056,35,0.28,,
1480,64,-4.288,12,0.28,,
1500,65,0.566,20,0.29,,
1524,66,2.93,24,0.29,,
1550,67,-0.07,26,0.3,,
1565,68,3.577,15,0.3,,
1582,69,-7.7,17,0.3,,
1603,70,-6.565,21,0.3,,
1616,71,1.457,13,0.31,,
1637,72,5.536,21,0.31,,
1662,73,0.844,25,0.31,,
1672,74,-0.158,10,0.31,,
1692,75,-0.35,20,0.32,,
1716,76,-3.246,24,0.32,,
1744,77,-1.455,28,0.33,,
1766,78,1.06,22,0.33,,
1793,79,1.092,27,0.33,,
1805,80,0.173,12,0.33,,
1841,81,8.82,36,0.34,,
1870,82,9.054,29,0.35,,
1918,83,21.3,48,0.35,,
1938,84,-1.666,20,0.36,,
1955,85,-6.725,17,0.36,,
2004,86,32.008,49,0.37,,
2040,87,12.923,36,0.37,,
2068,88,10.744,28,0.38,,
2087,89,-4.694,19,0.38,,
2101,90,-3.262,14,0.38,,
2113,91,-3.459,12,0.38,,
2125,92,-4.072,12,0.38,,
2159,93,13.342,34,0.39,,
2176,94,1.485,17,0.39,,
2189,95,-3.747,13,0.4,,
2223,96,-8.566,34,0.4,,
2247,97,1.986,24,0.4,,
2263,98,-2.577,16,0.41,,
2278,99,3.141,15,0.41,,
2292,100,-0.588,14,0.41,,
2327,101,7.533,35,0.42,,
2338,102,-1.956,11,0.42,,
2356,103,0.378,18,0.43,,
2384,104,5.101,28,0.43,,
2396,105,0.203,12,0.43,,
2408,106,-1.235,12,0.43,,
2419,107,-4.325,11,0.44,,
2446,108,-1.803,27,0.44,,
2466,109,-9.505,20,0.44,,
2480,110,-7.243,14,0.45,,
