timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
428000,427,17.3,1000,1512.19,,,,
429000,428,22.731,1000,1516.38,,,,
430000,429,20.214,1000,1518.01,,,,
431000,430,20.254,1000,1528.8,,,,
432000,431,20.624,1000,1530.41,,,,
433000,432,19.502,1000,1533.93,,,,
434000,433,16.475,1000,1535.59,,,,
435000,434,23.707,1000,1539.12,,,,
436000,435,17.43,1000,1540.77,,,,
437000,436,19.051,1000,1544.64,,,,
438000,437,14.628,1000,1546.27,,,,
439000,438,19.651,1000,1550.28,,,,
440000,439,17.411,1000,1551.92,,,,
441000,440,16.137,1000,1562.77,,,,
442000,441,14.755,1000,1564.47,,,,
443000,442,21.979,1000,1568.55,,,,
444000,443,21.389,1000,1570.21,,,,
445000,444,16.332,1000,1574.3,,,,
446000,445,19.018,1000,1576.19,,,,
447000,446,-1.38,1000,1580.57,,,,
448000,447,18.896,1000,1582.3,,,,
449000,448,18.561,1000,1586.52,,,,
450000,449,22.562,1000,1588.4,,,,
451000,450,22.872,1000,1599.48,,,,
452000,451,23.396,1000,1601.38,,,,
453000,452,3.015,1000,1605.44,,,,
454000,453,21.746,1000,1607.18,,,,
455000,454,19.297,1000,1611.7,,,,
456000,455,23.775,1000,1613.67,,,,
457000,456,21.587,1000,1618.15,,,,
458000,457,17.551,1000,1620.07,,,,
459000,458,16.253,1000,1624.39,,,,
460000,459,22.691,1000,1626.39,,,,
461000,460,23.299,1000,1638.24,,,,
462000,461,-1.025,1000,1639.93,,,,
463000,462,20.561,1000,1643.92,,,,
464000,463,21.659,1000,1645.57,,,,
465000,464,20.382,1000,1649.62,,,,
466000,465,20.125,1000,1651.27,,,,
467000,466,19.083,1000,1655.3,,,,
468000,467,21.598,1000,1656.98,,,,
469000,468,21.969,1000,1660.62,,,,
470000,469,6.155,1000,1662.24,,,,
471000,470,20.868,1000,1670.77,,,,
472000,471,18.44,1000,1674.28,,,,
473000,472,18.605,1000,1675.97,,,,
474000,473,18.741,1000,1679.84,,,,
475000,474,21.056,1000,1681.52,,,,
476000,475,15.167,1000,1685.37,,,,
477000,476,6.432,1000,1687.05,,,,
478000,477,17.682,1000,1690.67,,,,
479000,478,18.264,1000,1692.36,,,,
480000,479,3.586,1000,1696.31,,,,
481000,480,22.993,1000,1704.86,,,,
482000,481,22.476,1000,1708.85,,,,
483000,482,22.216,1000,1710.52,,,,
484000,483,20.722,1000,1714.49,,,,
485000,484,8.749,1000,1716.16,,,,
486000,485,25.644,1000,1720.04,,,,
487000,486,16.006,1000,1721.7,,,,
488000,487,18.225,1000,1725.58,,,,
489000,488,10.26,1000,1727.24,,,,
490000,489,21.068,1000,1731.05,,,,
491000,490,20.963,1000,1739.68,,,,
492000,491,13.477,1000,1743.13,,,,
493000,492,21.815,1000,1744.8,,,,
494000,493,20.826,1000,1748.37,,,,
495000,494,21.378,1000,1750.02,,,,
496000,495,5.282,1000,1753.96,,,,
497000,496,24.304,1000,1755.64,,,,
498000,497,6.695,1000,1759.68,,,,
499000,498,18.244,1000,1761.39,,,,
500000,499,15.169,1000,1765.33,,,,
501000,500,18.735,1000,1773.98,,,,
502000,501,20.568,1000,1778.17,,,,
503000,502,20.678,1000,1779.84,,,,
504000,503,19.984,1000,1783.91,,,,
505000,504,14.06,1000,1785.6,,,,
506000,505,17.673,1000,1789.07,,,,
507000,506,16.02,1000,1790.72,,,,
508000,507,21.74,1000,1794.45,,,,
509000,508,23.951,1000,1796.17,,,,
510000,509,20.42,1000,1799.83,,,,
511000,510,21.199,1000,1808.55,,,,
512000,511,9.673,1000,1810.25,,,,
513000,512,17.575,1000,1814.02,,,,
514000,513,17.916,1000,1815.99,,,,
515000,514,21.277,1000,1820.33,,,,
516000,515,18.738,1000,1822.32,,,,
517000,516,13.674,1000,1826.67,,,,
518000,517,21.01,1000,1828.6,,,,
519000,518,20.798,1000,1832.99,,,,
520000,519,16.13,1000,1834.89,,,,
521000,520,19.89,1000,1846.93,,,,
522000,521,4.053,1000,1848.69,,,,
523000,522,15.831,1000,1852.97,,,,
524000,523,18.315,1000,1854.79,,,,
525000,524,5.032,1000,1859.28,,,,
526000,525,17.562,1000,1861.15,,,,
527000,526,16.706,1000,1865.67,,,,
528000,527,20.021,1000,1867.48,,,,
529000,528,16.262,1000,1871.95,,,,
530000,529,19.451,1000,1873.69,,,,
531000,530,12.795,1000,1884.22,,,,
532000,531,14.721,1000,1885.87,,,,
533000,532,19.107,1000,1889.62,,,,
534000,533,18.367,1000,1891.27,,,,
535000,534,22.288,1000,1895.23,,,,
536000,535,22.637,1000,1896.89,,,,
537000,536,19.222,1000,1900.41,,,,
538000,537,21.558,1000,1902.08,,,,
539000,538,20.694,1000,1905.91,,,,
540000,539,13.158,1000,1907.54,,,,
541000,540,17.199,1000,1918.49,,,,
542000,541,19.943,1000,1920.13,,,,
543000,542,17.683,1000,1924.19,,,,
544000,543,19.548,1000,1925.86,,,,
545000,544,24.056,1000,1929.88,,,,
546000,545,22.16,1000,1931.54,,,,
547000,546,5.465,1000,1935.5,,,,
548000,547,19.382,1000,1937.32,,,,
549000,548,19.031,1000,1941.12,,,,
550000,549,18.068,1000,1942.84,,,,
551000,550,18.338,1000,1954.42,,,,
552000,551,17.756,1000,1956.21,,,,
553000,552,25.925,1000,1960.46,,,,
554000,553,21.379,1000,1962.55,,,,
555000,554,20.34,1000,1964.38,,,,
556000,555,17.226,1000,1968.58,,,,
557000,556,13.767,1000,1970.55,,,,
558000,557,14.597,1000,1975.35,,,,
559000,558,11.055,1000,1977.12,,,,
560000,559,16.806,1000,1981.4,,,,
561000,560,21.684,1000,1991.1,,,,
562000,561,14.803,1000,1995.49,,,,
563000,562,21.5,1000,1997.13,,,,
564000,563,21.435,1000,2000.95,,,,
565000,564,16.168,1000,2002.64,,,,
566000,565,18.216,1000,2006.61,,,,
567000,566,18.79,1000,2008.28,,,,
568000,567,18.173,1000,2012.3,,,,
569000,568,22.181,1000,2014.02,,,,
570000,569,21.956,1000,2018.06,,,,
571000,570,24.664,1000,2026.74,,,,
572000,571,20.595,1000,2030.79,,,,
573000,572,24.108,1000,2032.47,,,,
574000,573,16.747,1000,2036.49,,,,
575000,574,21.975,1000,2038.15,,,,
576000,575,21.906,1000,2041.7,,,,
577000,576,20.326,1000,2043.37,,,,
578000,577,21.515,1000,2047.3,,,,
579000,578,24.895,1000,2048.97,,,,
580000,579,23.7,1000,2052.84,,,,
581000,580,21.839,1000,2061.43,,,,
582000,581,24.966,1000,2065.11,,,,
583000,582,19.97,1000,2066.8,,,,
584000,583,21.167,1000,2070.6,,,,
585000,584,19.939,1000,2072.26,,,,
586000,585,18.103,1000,2076.24,,,,
587000,586,19.566,1000,2077.9,,,,
588000,587,19.544,1000,2081.89,,,,
589000,588,25.247,1000,2083.56,,,,
590000,589,22.231,1000,2087.63,,,,
591000,590,20.425,1000,2096.28,,,,
592000,591,19.615,1000,2099.97,,,,
593000,592,20.046,1000,2101.61,,,,
594000,593,11.07,1000,2105.46,,,,
595000,594,19.501,1000,2107.14,,,,
596000,595,19.348,1000,2110.81,,,,
597000,596,20.01,1000,2112.49,,,,
598000,597,21.504,1000,2114.17,,,,
599000,598,22.635,1000,2117.64,,,,
600000,599,24.068,1000,2119.31,,,,
601000,600,19.888,1000,2129.99,,,,
602000,601,24.436,1000,2131.66,,,,
603000,602,22.115,1000,2135.77,,,,
604000,603,22.767,1000,2137.46,,,,
605000,604,18.647,1000,2141.53,,,,
606000,605,21.479,1000,2143.23,,,,
607000,606,22.747,1000,2147.07,,,,
608000,607,19.773,1000,2148.79,,,,
609000,608,23.003,1000,2152.75,,,,
610000,609,20.175,1000,2154.41,,,,
611000,610,18.493,1000,2165.3,,,,
612000,611,16.855,1000,2166.99,,,,
613000,612,19.864,1000,2170.46,,,,
614000,613,18.813,1000,2172.17,,,,
615000,614,20.74,1000,2176.05,,,,
616000,615,22.481,1000,2177.96,,,,
617000,616,19.188,1000,2182.34,,,,
618000,617,14.008,1000,2184.22,,,,
619000,618,7.377,1000,2188.57,,,,
620000,619,12.955,1000,2190.41,,,,
621000,620,17.918,1000,2202.87,,,,
622000,621,19.865,1000,2204.65,,,,
623000,622,23.171,1000,2209.09,,,,
624000,623,21.222,1000,2210.85,,,,
625000,624,15.67,1000,2215.42,,,,
626000,625,8.262,1000,2217.34,,,,
627000,626,11.178,1000,2221.72,,,,
628000,627,18.401,1000,2223.58,,,,
629000,628,20.776,1000,2228.03,,,,
630000,629,16.079,1000,2229.8,,,,
631000,630,19.757,1000,2240.69,,,,
632000,631,20.319,1000,2242.33,,,,
633000,632,18.403,1000,2246.28,,,,
634000,633,20.569,1000,2247.97,,,,
635000,634,22.029,1000,2251.67,,,,
636000,635,9.595,1000,2253.42,,,,
637000,636,22.804,1000,2257.01,,,,
638000,637,22.412,1000,2258.63,,,,
639000,638,19.367,1000,2262.57,,,,
640000,639,8.696,1000,2264.22,,,,
641000,640,17.187,1000,2272.66,,,,
642000,641,18.662,1000,2276.84,,,,
643000,642,19.816,1000,2278.49,,,,
644000,643,22.646,1000,2282.53,,,,
645000,644,18.912,1000,2284.18,,,,
646000,645,24.132,1000,2288.24,,,,
647000,646,18.75,1000,2289.92,,,,
648000,647,22.088,1000,2294.0,,,,
649000,648,21.945,1000,2295.9,,,,
650000,649,24.557,1000,2300.06,,,,
651000,650,19.064,1000,2309.46,,,,
652000,651,21.162,1000,2313.9,,,,
653000,652,22.199,1000,2315.74,,,,
654000,653,24.902,1000,2319.74,,,,
655000,654,23.827,1000,2321.65,,,,
656000,655,19.19,1000,2325.83,,,,
657000,656,19.69,1000,2327.6,,,,
658000,657,22.998,1000,2331.52,,,,
659000,658,17.256,1000,2333.5,,,,
660000,659,20.874,1000,2337.4,,,,
661000,660,24.103,1000,2346.79,,,,
662000,661,18.693,1000,2351.08,,,,
663000,662,23.396,1000,2353.07,,,,
664000,663,20.746,1000,2357.05,,,,
665000,664,20.368,1000,2358.72,,,,
666000,665,14.116,1000,2362.23,,,,
667000,666,19.812,1000,2363.91,,,,
