timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
1000,0,-209.055,1000,0.31,,
2000,1,-233.504,1000,0.63,,
3000,2,-281.316,1000,0.95,,
4000,3,-408.59,1000,1.25,,
5000,4,-347.401,1000,1.55,,
6000,5,-324.133,1000,1.85,,
7000,6,-310.452,1000,2.16,,
8000,7,-233.343,1000,2.47,,
9000,8,-262.505,1000,2.8,,
10000,9,-371.628,1000,3.14,,
11000,10,-333.19,1000,19.41,,
12000,11,-225.078,1000,19.71,,
13000,12,-251.959,1000,20.02,,
14000,13,-302.97,1000,20.35,,
15000,14,-385.634,1000,20.68,,
16000,15,-343.788,1000,20.97,,
17000,16,-228.518,1000,21.27,,
18000,17,-132.387,1000,21.56,,
19000,18,-275.838,1000,21.87,,
20000,19,-318.991,1000,22.18,,
21000,20,-214.15,1000,38.15,,
22000,21,-264.614,1000,38.46,,
23000,22,-328.232,1000,38.76,,
24000,23,-321.512,1000,39.05,,
25000,24,-290.183,1000,39.58,1.349999,
26000,25,-447.253,1000,58.94,0.656076,-0.218094
27000,26,-441.929,1000,78.62,0.706325,-0.833148
28000,27,-550.422,1000,98.74,0.826844,-1.069431
29000,28,-329.263,1000,118.57,1.132581,-1.034294
30000,29,-331.414,1000,138.36,1.34626,-1.430743
31000,30,-353.811,1000,174.01,1.430709,-2.081249
32000,31,-451.407,1000,193.46,1.549384,-2.864371
33000,32,-479.385,1000,213.14,1.618381,-3.613528
34000,33,-699.171,1000,232.89,1.712592,-4.354113
35000,34,-501.935,1000,252.24,1.869087,-5.001194
36000,35,-113.57,1000,271.5,2.043256,-5.564011
37000,36,-159.668,1000,290.74,2.207185,-6.068325
38000,37,-38.813,1000,310.11,2.171479,-6.297995
39000,38,-128.823,1000,330.12,2.124548,-6.321379
40000,39,243.7,1000,349.84,2.151552,-6.534643
41000,40,1180.933,1000,384.73,2.208733,-7.085166
42000,41,1328.585,1000,403.41,2.393734,-8.181087
43000,42,1671.226,1000,422.87,2.591444,-9.498447
44000,43,1773.092,1000,442.58,2.794261,-11.029524
45000,44,2115.067,1000,462.2,3.054148,-12.824163
46000,45,2303.978,1000,481.39,3.381271,-14.994995
47000,46,2186.801,1000,502.9,3.791588,-17.296429
48000,47,2245.553,1000,524.0,4.276492,-19.697317
49000,48,1804.948,1000,544.33,4.557768,-22.531714
50000,49,2369.725,1000,565.29,4.955925,-25.139186
51000,50,2381.316,1000,603.01,5.339702,-28.019317
52000,51,2437.977,1000,623.86,5.70868,-31.179347
53000,52,2461.855,1000,644.16,6.029188,-34.377809
54000,53,1362.854,1000,664.39,6.397466,-37.161894
55000,54,2771.143,1000,684.96,6.897722,-39.927848
56000,55,2918.625,1000,703.61,7.351411,-43.341602
57000,56,2793.703,1000,724.47,7.771091,-46.410173
58000,57,897.142,1000,744.37,8.214099,-49.518928
59000,58,2893.02,1000,763.96,8.68559,-52.15351
60000,59,2588.157,1000,783.64,9.112997,-55.306982
61000,60,3012.721,1000,822.05,9.511322,-58.492866
62000,61,3144.623,1000,844.31,10.056154,-61.868464
63000,62,3049.101,1000,866.31,10.641068,-65.593092
64000,63,1102.846,1000,887.78,11.13998,-68.696023
65000,64,3076.364,1000,907.96,11.456337,-71.38882
66000,65,3096.109,1000,928.18,11.846157,-74.95673
67000,66,3188.955,1000,947.98,12.39227,-78.397744
68000,67,3087.188,1000,967.9,12.494493,-82.296661
69000,68,3061.454,1000,987.5,12.830564,-85.41125
70000,69,3133.128,1000,1007.69,12.931541,-89.154948
71000,70,3379.516,1000,1043.94,13.34784,-92.706907
72000,71,3481.555,1000,1064.17,13.333924,-96.75897
73000,72,3424.586,1000,1084.58,13.77161,-99.943885
74000,73,3493.22,1000,1105.26,14.021458,-103.798407
75000,74,2117.996,1000,1125.23,14.303893,-107.52465
76000,75,3172.119,1000,1144.47,14.34623,-110.084965
77000,76,3481.541,1000,1164.71,14.885561,-113.91087
78000,77,3624.878,1000,1184.94,14.962809,-117.599045
79000,78,3425.976,1000,1205.07,15.30415,-121.210753
80000,79,3260.19,1000,1225.13,15.406112,-124.272232
81000,80,3478.552,1000,1260.64,15.694239,-128.02551
82000,81,3638.318,1000,1281.69,15.943736,-131.261221
83000,82,3679.224,1000,1302.73,16.260949,-134.755804
84000,83,3634.544,1000,1323.16,16.450949,-138.623422
85000,84,3545.261,1000,1343.29,16.516797,-142.077169
86000,85,3268.424,1000,1363.39,17.030617,-144.884835
87000,86,3531.586,1000,1383.15,17.330487,-148.396842
88000,87,2685.748,1000,1403.08,17.42267,-151.856871
89000,88,3741.614,1000,1423.14,17.637268,-154.106223
90000,89,3881.905,1000,1443.52,17.631986,-157.91735
91000,90,3485.559,1000,1479.5,18.206286,-161.22434
92000,91,3575.116,1000,1499.61,18.550741,-164.672363
93000,92,3786.419,1000,1519.58,18.633154,-167.477979
94000,93,2629.575,1000,1540.06,19.295805,-170.279356
95000,94,3908.494,1000,1560.54,19.336879,-173.572056
96000,95,3728.344,1000,1581.07,19.421325,-176.19614
97000,96,3941.851,1000,1601.55,19.696461,-179.093918
98000,97,4090.279,1000,1621.39,19.98645,-182.326011
99000,98,3975.676,1000,1641.39,20.1546,-185.45635
100000,99,3830.955,1000,1661.48,20.696033,-188.983506
101000,100,3918.877,1000,1697.65,20.732671,-191.351378
102000,101,3885.5,1000,1717.56,21.210886,-194.202017
103000,102,3979.043,1000,1737.0,20.945378,-196.900035
104000,103,3974.357,1000,1757.54,21.805247,-200.613709
105000,104,3852.717,1000,1777.75,22.080684,-202.924863
106000,105,4277.855,1000,1798.37,22.075397,-206.381685
107000,106,4024.639,1000,1818.24,22.215844,-209.289176
108000,107,4228.873,1000,1838.34,22.290568,-212.081297
109000,108,4013.625,1000,1858.48,22.196644,-214.746115
110000,109,223.482,1000,1878.83,22.836689,-216.687485
111000,110,4016.123,1000,1913.94,23.089531,-218.418547
112000,111,4311.449,1000,1934.67,23.409261,-220.600535
113000,112,4276.855,1000,1954.26,23.39821,-224.13757
114000,113,4407.563,1000,1974.05,23.540097,-226.445538
115000,114,4410.014,1000,1994.11,23.677603,-228.901523
116000,115,4322.068,1000,2014.48,23.400724,-231.893543
117000,116,4464.988,1000,2034.58,23.708344,-234.719619
118000,117,4283.046,1000,2054.61,24.392806,-237.444399
119000,118,4445.286,1000,2075.59,24.273638,-239.953751
120000,119,4690.178,1000,2094.68,24.196863,-242.87143
121000,120,4324.295,1000,2130.73,24.322957,-245.463055
122000,121,4375.951,1000,2151.28,24.342775,-247.643645
123000,122,4380.785,1000,2170.96,24.709939,-250.59162
124000,123,4334.591,1000,2190.69,24.765327,-253.195759
125000,124,4509.365,1000,2210.35,24.779255,-255.854459
126000,125,460.827,1000,2230.46,24.960414,-256.963329
127000,126,4525.783,1000,2250.6,25.131504,-258.462893
128000,127,4374.209,1000,2270.58,25.475346,-261.151135
129000,128,4506.137,1000,2290.26,25.500171,-263.983047
130000,129,4462.259,1000,2310.5,25.813063,-266.094996
131000,130,4463.387,1000,2346.18,25.532569,-268.49025
132000,131,4458.039,1000,2366.21,26.140695,-270.738533
133000,132,4370.462,1000,2386.31,26.393991,-273.189203
134000,133,4312.855,1000,2406.32,26.018575,-275.749906
135000,134,4633.863,1000,2425.95,26.276018,-278.408546
136000,135,4745.95,1000,2445.84,25.935591,-280.412903
137000,136,4299.15,1000,2465.69,26.116697,-282.129716
138000,137,4649.438,1000,2485.25,26.39811,-284.738082
139000,138,4657.866,1000,2505.3,26.344563,-287.01484
140000,139,4581.063,1000,2525.62,26.160072,-288.998283
141000,140,4821.06,1000,2562.22,27.038135,-291.335146
142000,141,4700.394,1000,2582.33,26.778766,-293.533595
143000,142,4542.63,1000,2602.34,26.992546,-295.773145
144000,143,4768.959,1000,2622.8,26.840053,-298.256413
145000,144,4857.349,1000,2642.86,26.800928,-300.382021
146000,145,4763.864,1000,2663.0,27.144067,-302.245151
147000,146,4709.402,1000,2683.32,27.275532,-304.362409
148000,147,4625.887,1000,2703.92,27.180163,-306.76333
149000,148,4855.811,1000,2724.27,27.636177,-308.689006
150000,149,4755.066,1000,2744.57,27.079261,-311.010403
151000,150,4561.533,1000,2779.71,27.15455,-312.716366
152000,151,4641.433,1000,2800.5,27.614905,-315.526867
153000,152,4663.014,1000,2820.78,27.748783,-317.336984
154000,153,4970.602,1000,2841.14,27.146521,-319.161283
155000,154,4601.839,1000,2861.06,27.123384,-320.928751
156000,155,4616.711,1000,2881.05,27.303772,-323.856288
157000,156,4933.14,1000,2901.77,27.536186,-325.019927
158000,157,4601.166,1000,2921.52,27.120296,-326.647018
159000,158,4868.351,1000,2941.76,27.31447,-328.476394
160000,159,4486.748,1000,2962.39,27.775777,-330.845281
161000,160,4913.55,1000,2998.01,27.17734,-332.933726
162000,161,4502.111,1000,3018.69,27.45256,-333.680178
163000,162,4683.403,1000,3038.71,27.401698,-335.491318
164000,163,4839.98,1000,3057.94,27.810989,-337.194288
165000,164,4782.974,1000,3077.84,27.862329,-339.760745
166000,165,4723.125,1000,3098.68,28.050128,-341.052799
167000,166,4785.246,1000,3119.13,28.273727,-343.275092
168000,167,4854.028,1000,3138.44,27.789194,-344.032825
169000,168,4685.632,1000,3158.03,28.565968,-346.391316
170000,169,4989.011,1000,3178.51,28.489131,-347.915437
171000,170,4829.682,1000,3213.96,28.00296,-349.537198
172000,171,4894.345,1000,3234.04,28.586438,-351.567075
173000,172,4989.844,1000,3254.42,28.434456,-352.671886
174000,173,4764.485,1000,3274.88,28.30501,-354.789293
175000,174,4760.221,1000,3294.86,28.231141,-356.198516
176000,175,5090.505,1000,3315.12,28.279173,-358.131793
177000,176,5034.58,1000,3335.37,27.993193,-359.094398
178000,177,4969.608,1000,3355.51,28.332341,-361.213556
179000,178,4950.665,1000,3375.91,28.491872,-362.588704
180000,179,5158.811,1000,3395.82,28.584971,-365.016953
181000,180,5017.399,1000,3430.6,28.50407,-366.142615
182000,181,5129.071,1000,3451.1,28.104759,-367.155485
183000,182,5240.944,1000,3471.54,28.216363,-369.46128
184000,183,4946.536,1000,3491.6,28.637715,-370.296548
185000,184,5069.709,1000,3512.04,28.168348,-371.767568
186000,185,5021.26,1000,3532.44,27.41449,-373.050641
187000,186,5034.039,1000,3552.81,27.973437,-375.381834
188000,187,5094.58,1000,3573.06,28.200003,-376.880825
189000,188,5008.117,1000,3593.67,27.700582,-377.04365
190000,189,5264.993,1000,3613.71,28.199734,-379.123347
191000,190,5032.011,1000,3649.6,27.729388,-380.671959
192000,191,5012.387,1000,3669.78,27.934878,-382.891211
193000,192,5094.661,1000,3689.78,28.621854,-382.661492
194000,193,4823.067,1000,3710.45,28.332248,-384.616695
195000,194,4617.764,1000,3730.81,28.001166,-386.493519
196000,195,5005.304,1000,3751.24,28.059889,-387.551955
197000,196,4930.083,1000,3771.13,28.26235,-388.856755
198000,197,5236.973,1000,3791.38,27.864715,-389.898377
199000,198,5091.267,1000,3811.5,28.030861,-390.885547
200000,199,4966.121,1000,3831.46,28.43139,-392.930553
201000,200,4968.889,1000,3866.92,28.327954,-393.748541
202000,201,5217.03,1000,3886.67,27.785113,-395.600977
203000,202,4993.621,1000,3906.16,27.898448,-396.465091
204000,203,5098.972,1000,3926.56,28.359412,-397.831531
