timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1000,0,-43.732,1000,2.53,,,,
2000,1,-12.149,1000,4.97,,,,
3000,2,-8.433,1000,9.45,,,,
4000,3,-18.551,1000,11.44,,,,
5000,4,-18.583,1000,15.65,,,,
6000,5,-12.962,1000,17.8,,,,
7000,6,-20.664,1000,22.04,,,,
8000,7,-18.664,1000,24.07,,,,
9000,8,-17.822,1000,28.56,,,,
10000,9,-20.722,1000,30.87,,,,
11000,10,-22.725,1000,46.04,,,,
12000,11,-14.386,1000,48.62,,,,
13000,12,-25.949,1000,53.22,,,,
14000,13,-15.134,1000,55.96,,,,
15000,14,-17.288,1000,60.82,,,,
16000,15,-21.431,1000,63.17,,,,
17000,16,-22.802,1000,67.69,,,,
18000,17,-19.742,1000,69.95,,,,
19000,18,-20.631,1000,74.7,,,,
20000,19,-18.643,1000,77.12,,,,
21000,20,-33.628,1000,90.85,,,,
22000,21,-16.641,1000,92.94,,,,
23000,22,-20.557,1000,97.04,,,,
24000,23,-16.637,1000,98.99,,,,
25000,24,-22.7,1000,102.91,,,,
26000,25,-22.642,1000,104.93,,,,
27000,26,-9.914,1000,110.74,,,,
28000,27,-10.619,1000,114.06,,,,
29000,28,-19.655,1000,120.42,,,,
30000,29,-20.261,1000,123.76,,,,
31000,30,-17.04,1000,142.83,,,,
32000,31,-17.723,1000,146.45,,,,
33000,32,-19.724,1000,152.82,,,,
34000,33,-11.035,1000,156.41,,,,
35000,34,-13.536,1000,162.89,,,,
36000,35,-18.169,1000,166.44,,,,
37000,36,-22.286,1000,173.05,,,,
38000,37,-19.419,1000,176.26,,,,
39000,38,-20.174,1000,182.44,,,,
40000,39,-21.028,1000,185.66,,,,
41000,40,-21.091,1000,203.63,,,,
42000,41,-18.02,1000,206.82,,,,
43000,42,-20.488,1000,209.93,,,,
44000,43,-16.608,1000,216.04,,,,
45000,44,-17.915,1000,219.32,,,,
46000,45,-23.485,1000,225.45,,,,
47000,46,-20.035,1000,228.56,,,,
48000,47,-29.401,1000,234.49,,,,
49000,48,-18.191,1000,237.57,,,,
50000,49,-22.376,1000,243.63,,,,
51000,50,-17.848,1000,258.4,,,,
52000,51,-20.122,1000,263.6,,,,
53000,52,-16.268,1000,266.09,,,,
54000,53,-18.007,1000,272.13,,,,
55000,54,-24.068,1000,275.24,,,,
56000,55,-18.229,1000,281.34,,,,
57000,56,-23.628,1000,284.47,,,,
58000,57,-20.656,1000,290.48,,,,
59000,58,-20.624,1000,293.63,,,,
60000,59,-20.044,1000,299.64,,,,
61000,60,-20.617,1000,314.64,,,,
62000,61,-19.031,1000,320.61,,,,
63000,62,-17.343,1000,323.7,,,,
64000,63,-19.868,1000,329.7,,,,
65000,64,-19.263,1000,332.9,,,,
66000,65,-21.114,1000,338.79,,,,
67000,66,-15.22,1000,341.99,,,,
68000,67,-17.731,1000,347.91,,,,
69000,68,-17.572,1000,351.06,,,,
70000,69,-15.715,1000,357.12,,,,
71000,70,-12.994,1000,372.26,,,,
72000,71,-19.808,1000,378.18,,,,
73000,72,-16.597,1000,381.25,,,,
74000,73,-17.651,1000,387.28,,,,
75000,74,-22.183,1000,390.55,,,,
76000,75,-27.333,1000,396.89,,,,
77000,76,-20.862,1000,400.24,,,,
78000,77,-23.073,1000,406.47,,,,
79000,78,-14.194,1000,409.86,,,,
80000,79,-31.425,1000,416.14,,,,
81000,80,-18.878,1000,430.74,,,,
82000,81,-13.538,1000,436.87,,,,
83000,82,-19.081,1000,440.2,,,,
84000,83,-27.389,1000,446.43,,,,
85000,84,-12.761,1000,449.62,,,,
86000,85,-17.973,1000,452.7,,,,
87000,86,-18.562,1000,458.83,,,,
88000,87,-19.614,1000,462.05,,,,
89000,88,-18.91,1000,468.11,,,,
90000,89,-20.291,1000,471.23,,,,
91000,90,-22.023,1000,490.09,,,,
92000,91,-17.572,1000,493.44,,,,
93000,92,-19.932,1000,499.58,,,,
94000,93,-16.851,1000,502.7,,,,
95000,94,-21.172,1000,509.18,,,,
96000,95,-19.543,1000,512.77,,,,
97000,96,-5.628,1000,519.2,,,,
98000,97,-12.206,1000,522.71,,,,
99000,98,-15.78,1000,529.23,,,,
100000,99,-17.266,1000,532.69,,,,
101000,100,-14.699,1000,550.86,,,,
102000,101,-15.143,1000,553.97,,,,
103000,102,-32.361,1000,560.08,,,,
104000,103,-18.805,1000,563.25,,,,
105000,104,-15.074,1000,569.38,,,,
106000,105,-15.626,1000,572.55,,,,
107000,106,-18.886,1000,578.37,,,,
108000,107,-14.249,1000,581.14,,,,
109000,108,-13.984,1000,586.33,,,,
110000,109,-13.854,1000,589.54,,,,
111000,110,-15.925,1000,608.0,,,,
112000,111,-18.445,1000,611.21,,,,
113000,112,-20.038,1000,617.13,,,,
114000,113,-12.953,1000,620.25,,,,
115000,114,-10.896,1000,626.36,,,,
116000,115,-22.99,1000,629.59,,,,
117000,116,-12.264,1000,635.58,,,,
118000,117,-15.323,1000,638.79,,,,
119000,118,-14.395,1000,644.84,,,,
120000,119,-19.972,1000,647.99,,,,
121000,120,-18.075,1000,665.81,,,,
122000,121,-11.583,1000,668.96,,,,
123000,122,-11.933,1000,674.84,,,,
124000,123,-15.828,1000,677.94,,,,
125000,124,-17.601,1000,683.91,,,,
126000,125,-18.111,1000,687.09,,,,
127000,126,-12.587,1000,693.02,,,,
128000,127,-18.714,1000,696.19,,,,
129000,128,-27.449,1000,699.25,,,,
130000,129,-10.552,1000,705.3,,,,
131000,130,-12.916,1000,720.48,,,,
132000,131,-16.343,1000,726.44,,,,
133000,132,-15.867,1000,729.58,,,,
134000,133,-17.322,1000,735.57,,,,
135000,134,-16.665,1000,738.5,,,,
136000,135,-13.663,1000,743.55,,,,
137000,136,-15.053,1000,746.01,,,,
138000,137,-13.51,1000,752.2,,,,
139000,138,-15.193,1000,755.5,,,,
140000,139,-18.843,1000,761.77,,,,
141000,140,-12.37,1000,778.24,,,,
142000,141,-14.406,1000,784.9,,,,
143000,142,-17.878,1000,788.32,,,,
144000,143,-14.417,1000,794.74,,,,
145000,144,-16.942,1000,798.02,,,,
146000,145,-21.566,1000,804.29,,,,
147000,146,-18.697,1000,807.4,,,,
148000,147,-14.051,1000,813.34,,,,
149000,148,-16.217,1000,816.48,,,,
150000,149,-11.737,1000,822.36,,,,
151000,150,-11.754,1000,837.54,,,,
152000,151,-17.176,1000,843.71,,,,
153000,152,-14.841,1000,847.0,,,,
154000,153,-11.742,1000,852.98,,,,
155000,154,-14.986,1000,856.26,,,,
156000,155,-17.169,1000,862.38,,,,
157000,156,-19.613,1000,865.86,,,,
158000,157,-17.784,1000,872.34,,,,
159000,158,-13.487,1000,876.01,,,,
160000,159,-16.807,1000,882.32,,,,
161000,160,-11.309,1000,898.57,,,,
162000,161,-15.894,1000,903.75,,,,
163000,162,-16.793,1000,905.96,,,,
164000,163,-13.537,1000,912.0,,,,
165000,164,-13.665,1000,915.08,,,,
166000,165,-19.801,1000,921.3,,,,
167000,166,-14.101,1000,924.38,,,,
168000,167,-12.007,1000,930.44,,,,
169000,168,-13.52,1000,933.5,,,,
170000,169,-12.935,1000,939.59,,,,
171000,170,-12.039,1000,954.93,,,,
172000,171,-15.067,1000,958.05,,,,
173000,172,-19.166,1000,964.14,,,,
174000,173,-17.969,1000,967.26,,,,
175000,174,-9.98,1000,973.28,,,,
176000,175,-16.295,1000,976.36,,,,
177000,176,-13.904,1000,982.4,,,,
178000,177,-11.843,1000,985.55,,,,
179000,178,-15.041,1000,991.42,,,,
180000,179,-17.448,1000,994.6,,,,
181000,180,-13.707,1000,1012.28,,,,
182000,181,-17.257,1000,1015.29,,,,
183000,182,-11.041,1000,1021.21,,,,
184000,183,-15.717,1000,1024.37,,,,
185000,184,-13.08,1000,1030.38,,,,
186000,185,-21.234,1000,1033.46,,,,
187000,186,-10.929,1000,1039.43,,,,
188000,187,-34.096,1000,1042.5,,,,
189000,188,-15.244,1000,1048.67,,,,
190000,189,-21.681,1000,1051.87,,,,
191000,190,-9.023,1000,1067.8,,,,
192000,191,-12.708,1000,1070.94,,,,
193000,192,-13.364,1000,1076.83,,,,
194000,193,-12.814,1000,1080.02,,,,
195000,194,-20.774,1000,1085.9,,,,
196000,195,-13.285,1000,1089.06,,,,
197000,196,-18.302,1000,1094.91,,,,
198000,197,-9.914,1000,1098.09,,,,
199000,198,-19.649,1000,1104.15,,,,
200000,199,-13.964,1000,1107.27,,,,
201000,200,-13.959,1000,1126.02,,,,
202000,201,-13.706,1000,1129.22,,,,
203000,202,-16.185,1000,1135.42,,,,
204000,203,-11.138,1000,1138.52,,,,
205000,204,-19.012,1000,1144.81,,,,
