timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-372.588,1000,0.08,,,,
2000,1,-261.815,1000,0.16,,,,
3000,2,-320.375,1000,0.24,,,,
4000,3,-448.328,1000,0.32,,,,
5000,4,-396.823,1000,0.76,19.708975,-3.095898,0.0,1.0
6000,5,-205.458,1000,13.45,3.278088,-14.239805,0.0,1.0
7000,6,-348.653,1000,27.02,3.647797,-29.331409,0.0,1.0
8000,7,-303.128,1000,39.18,5.441503,-44.406983,0.0,1.0
9000,8,-263.934,1000,53.06,4.206372,-58.863918,0.0,1.0
10000,9,-330.247,1000,65.76,4.427822,-72.025496,0.0,1.0
11000,10,-233.89,1000,83.71,4.725749,-84.240456,0.0,1.0
12000,11,-208.969,1000,95.79,5.154415,-95.812173,0.0,1.0
13000,12,-198.428,1000,108.86,5.384515,-106.74069,0.0,1.0
14000,13,-265.546,1000,122.17,5.694957,-116.979045,0.0,1.0
15000,14,-173.7,1000,134.95,5.843085,-126.651869,0.0,1.0
16000,15,-262.525,1000,147.55,6.025326,-135.892053,0.0,1.0
17000,16,-249.126,1000,162.86,6.212306,-144.54161,0.0,1.0
18000,17,-264.803,1000,175.55,6.455632,-152.665003,0.0,1.0
19000,18,-19.473,1000,188.39,6.586004,-160.445458,0.0,1.0
20000,19,-174.588,1000,203.03,6.60049,-167.930223,0.0,1.0
21000,20,-74.424,1000,221.33,6.720135,-174.977862,0.0,1.0
22000,21,-293.421,1000,234.3,6.818291,-181.734114,0.0,1.0
23000,22,-68.283,1000,247.99,6.862146,-188.139831,0.0,1.0
24000,23,-168.212,1000,261.07,6.960017,-194.398153,0.0,1.0
25000,24,-215.008,1000,274.63,6.940369,-200.246351,0.0,1.0
26000,25,-108.731,1000,287.86,6.833926,-205.835652,0.0,1.0
27000,26,-152.645,1000,300.34,6.827528,-211.249717,0.0,1.0
28000,27,-170.136,1000,313.63,6.765967,-216.322461,0.0,1.0
29000,28,-206.705,1000,326.3,6.720202,-221.158745,0.0,1.0
30000,29,-233.122,1000,339.42,6.588865,-225.791737,0.0,1.0
31000,30,-251.522,1000,356.71,6.447672,-230.270627,0.0,1.0
32000,31,-141.796,1000,369.8,6.35808,-234.636604,0.0,1.0
33000,32,-171.4,1000,382.5,6.355486,-238.864922,0.0,1.0
34000,33,-216.057,1000,396.1,6.276595,-242.936478,0.0,1.0
35000,34,-146.335,1000,408.87,6.208342,-246.805695,0.0,1.0
36000,35,-36.525,1000,422.36,6.184667,-250.623218,0.0,1.0
37000,36,-141.286,1000,434.7,6.092421,-254.304365,0.0,1.0
38000,37,-183.708,1000,447.71,6.082273,-257.880149,0.0,1.0
39000,38,-82.373,1000,459.93,6.068587,-261.341185,0.0,1.0
40000,39,-108.577,1000,473.2,5.991304,-264.623361,0.0,1.0
41000,40,-105.454,1000,492.72,5.890029,-267.901453,0.0,1.0
42000,41,-47.687,1000,507.42,5.916607,-271.04793,0.0,1.0
43000,42,-213.926,1000,521.24,5.937072,-274.047947,0.0,1.0
44000,43,-99.501,1000,534.24,5.843467,-276.95368,0.0,1.0
45000,44,-216.773,1000,546.01,5.81497,-279.685892,0.0,1.0
46000,45,-244.646,1000,559.24,5.663929,-282.350858,0.0,1.0
47000,46,-214.993,1000,571.66,5.61486,-284.968247,0.0,1.0
48000,47,-131.631,1000,584.83,5.678376,-287.509317,0.0,1.0
49000,48,-118.768,1000,598.67,5.689149,-289.994181,0.0,1.0
50000,49,-66.22,1000,611.91,5.53743,-292.36319,0.0,1.0
51000,50,22.223,1000,630.89,5.596598,-294.731482,0.0,1.0
52000,51,-62.482,1000,643.76,5.580768,-296.999113,0.0,1.0
53000,52,-42.556,1000,656.01,5.561632,-299.179123,0.0,1.0
54000,53,20.037,1000,668.59,5.513666,-301.318264,0.0,1.0
55000,54,-254.09,1000,680.66,5.561493,-303.354308,0.0,1.0
56000,55,-186.209,1000,693.5,5.417122,-305.168496,0.0,1.0
57000,56,-94.37,1000,705.99,5.401766,-307.036845,0.0,1.0
58000,57,-37.585,1000,718.9,5.329239,-308.892996,0.0,1.0
59000,58,-209.525,1000,733.26,5.379989,-310.663638,0.0,1.0
60000,59,-62.64,1000,746.87,5.328712,-312.377127,0.0,1.0
61000,60,22.54,1000,765.28,5.260617,-314.077541,0.0,1.0
62000,61,-132.248,1000,778.94,5.20562,-315.756313,0.0,1.0
63000,62,-116.831,1000,791.57,5.148981,-317.26466,0.0,1.0
64000,63,27.109,1000,804.09,5.090039,-318.812521,0.0,1.0
65000,64,-181.066,1000,816.56,5.088703,-320.310752,0.0,1.0
66000,65,-109.247,1000,829.89,5.002418,-321.723479,0.0,1.0
67000,66,-79.869,1000,843.17,4.879894,-323.153082,0.0,1.0
68000,67,-43.167,1000,857.46,4.906107,-324.542835,0.0,1.0
69000,68,-163.555,1000,872.07,4.891321,-325.874108,0.0,1.0
70000,69,-59.122,1000,885.58,4.85511,-327.163549,0.0,1.0
71000,70,-162.662,1000,903.53,4.818182,-328.419577,0.0,1.0
72000,71,-201.834,1000,916.56,4.778247,-329.665987,0.0,1.0
73000,72,-178.857,1000,929.4,4.712813,-330.836801,0.0,1.0
74000,73,-183.379,1000,943.18,4.623184,-331.982451,0.0,1.0
75000,74,10.345,1000,956.47,4.624557,-333.073621,0.0,1.0
76000,75,-146.409,1000,969.95,4.625773,-334.205803,0.0,1.0
77000,76,-179.198,1000,983.19,4.55346,-335.285251,0.0,1.0
78000,77,-145.039,1000,996.59,4.497216,-336.299396,0.0,1.0
79000,78,-189.403,1000,1009.6,4.463512,-337.314178,0.0,1.0
80000,79,-105.627,1000,1022.38,4.385188,-338.254974,0.0,1.0
81000,80,24.217,1000,1040.45,4.436312,-339.225914,0.0,1.0
82000,81,64.598,1000,1053.56,4.442076,-340.191441,0.0,1.0
83000,82,-30.032,1000,1066.86,4.369,-341.157698,0.0,1.0
84000,83,-62.2,1000,1079.45,4.333849,-342.069783,0.0,1.0
85000,84,22.217,1000,1092.74,4.321064,-342.92119,0.0,1.0
86000,85,-164.16,1000,1106.36,4.273073,-343.754868,0.0,1.0
87000,86,-18.803,1000,1120.21,4.241627,-344.573094,0.0,1.0
88000,87,-159.395,1000,1133.51,4.27438,-345.379915,0.0,1.0
89000,88,-77.958,1000,1146.96,4.253059,-346.128894,0.0,1.0
90000,89,-215.119,1000,1158.77,4.231676,-346.837353,0.0,1.0
91000,90,-18.737,1000,1176.77,4.133504,-347.58941,0.0,1.0
92000,91,-108.762,1000,1190.61,4.195716,-348.282353,0.0,1.0
93000,92,-71.654,1000,1203.82,4.110613,-348.923213,0.0,1.0
94000,93,-173.805,1000,1218.54,4.085894,-349.598894,0.0,1.0
95000,94,104.33,1000,1233.28,4.06995,-350.296378,0.0,1.0
96000,95,-168.561,1000,1245.83,4.040556,-350.931707,0.0,1.0
97000,96,-0.146,1000,1259.08,4.00831,-351.575164,0.0,1.0
98000,97,25.139,1000,1271.14,4.054033,-352.187605,0.0,1.0
99000,98,120.548,1000,1284.3,4.076969,-352.775311,0.0,1.0
100000,99,47.95,1000,1297.06,4.04323,-353.453573,0.0,1.0
101000,100,-46.597,1000,1316.08,4.02216,-353.969481,0.0,1.0
102000,101,-191.299,1000,1329.78,4.051175,-354.493336,0.0,1.0
