timestep,episode,episode_reward,episode_length,wall_time,policy_loss,value_loss,entropy,approx_kl
1000,0,-34.391,1000,2.25,,,,
2000,1,-19.025,1000,4.29,,,,
3000,2,-16.081,1000,8.65,,,,
4000,3,-19.876,1000,11.36,,,,
5000,4,-16.606,1000,17.32,,,,
6000,5,-21.317,1000,20.52,,,,
7000,6,-19.644,1000,26.62,,,,
8000,7,-17.746,1000,31.17,,,,
9000,8,-15.527,1000,36.53,,,,
10000,9,-24.343,1000,39.63,,,,
11000,10,-23.083,1000,57.23,,,,
12000,11,-21.16,1000,60.44,,,,
13000,12,-21.205,1000,66.26,,,,
14000,13,-27.008,1000,69.33,,,,
15000,14,-20.682,1000,74.68,,,,
16000,15,-25.338,1000,77.49,,,,
17000,16,-32.542,1000,81.9,,,,
18000,17,-29.358,1000,84.07,,,,
19000,18,-26.767,1000,88.3,,,,
20000,19,-27.45,1000,90.52,,,,
21000,20,-21.696,1000,103.2,,,,
22000,21,-21.252,1000,105.17,,,,
23000,22,-21.377,1000,109.36,,,,
24000,23,-22.955,1000,111.41,,,,
25000,24,-17.354,1000,115.68,,,,
26000,25,-27.35,1000,117.82,,,,
27000,26,-20.796,1000,122.04,,,,
28000,27,-27.229,1000,124.35,,,,
29000,28,-21.331,1000,128.84,,,,
30000,29,-25.066,1000,130.99,,,,
31000,30,-28.29,1000,145.31,,,,
32000,31,-24.39,1000,147.64,,,,
33000,32,-20.639,1000,152.05,,,,
34000,33,-31.934,1000,154.73,,,,
35000,34,-22.365,1000,159.68,,,,
36000,35,-26.745,1000,162.37,,,,
37000,36,-24.542,1000,167.0,,,,
38000,37,-23.022,1000,169.55,,,,
39000,38,-26.133,1000,174.36,,,,
40000,39,-22.238,1000,176.81,,,,
41000,40,-25.38,1000,190.66,,,,
42000,41,-18.863,1000,192.62,,,,
43000,42,-22.495,1000,194.68,,,,
44000,43,-30.655,1000,199.11,,,,
45000,44,-21.366,1000,201.08,,,,
46000,45,-19.147,1000,205.6,,,,
47000,46,-19.675,1000,207.66,,,,
48000,47,-21.231,1000,211.47,,,,
49000,48,-16.89,1000,213.36,,,,
50000,49,-24.216,1000,217.49,,,,
51000,50,-24.263,1000,229.07,,,,
52000,51,-19.727,1000,233.5,,,,
53000,52,-23.04,1000,235.6,,,,
54000,53,-17.274,1000,239.92,,,,
55000,54,-21.059,1000,242.27,,,,
56000,55,-20.577,1000,247.15,,,,
57000,56,-21.713,1000,249.16,,,,
58000,57,-17.996,1000,253.33,,,,
59000,58,-25.633,1000,255.61,,,,
60000,59,-16.021,1000,260.04,,,,
61000,60,-19.163,1000,272.94,,,,
62000,61,-23.501,1000,276.92,,,,
63000,62,-22.471,1000,279.14,,,,
64000,63,-18.537,1000,283.26,,,,
65000,64,-23.97,1000,285.3,,,,
66000,65,-20.416,1000,289.38,,,,
67000,66,-26.943,1000,291.31,,,,
68000,67,-40.562,1000,295.37,,,,
69000,68,-14.967,1000,297.46,,,,
70000,69,-18.95,1000,301.27,,,,
71000,70,-22.044,1000,312.37,,,,
72000,71,-19.412,1000,316.47,,,,
73000,72,-25.353,1000,318.61,,,,
74000,73,-19.857,1000,322.45,,,,
75000,74,-19.667,1000,324.63,,,,
76000,75,-21.341,1000,328.92,,,,
77000,76,-20.999,1000,330.98,,,,
78000,77,-21.738,1000,335.1,,,,
79000,78,-21.237,1000,337.09,,,,
80000,79,-22.133,1000,341.12,,,,
81000,80,-23.165,1000,351.16,,,,
82000,81,-17.573,1000,355.44,,,,
83000,82,-28.256,1000,357.32,,,,
84000,83,-19.965,1000,361.75,,,,
85000,84,-21.507,1000,364.03,,,,
86000,85,-22.328,1000,366.18,,,,
87000,86,-24.363,1000,370.57,,,,
88000,87,-14.174,1000,372.79,,,,
89000,88,-24.332,1000,376.81,,,,
90000,89,-26.036,1000,378.91,,,,
91000,90,-20.425,1000,391.67,,,,
92000,91,-16.367,1000,394.03,,,,
93000,92,-25.59,1000,399.92,,,,
94000,93,-14.507,1000,402.03,,,,
95000,94,-20.155,1000,406.36,,,,
96000,95,-21.2,1000,408.38,,,,
97000,96,-18.872,1000,413.05,,,,
98000,97,-33.01,1000,416.17,,,,
99000,98,-22.956,1000,422.22,,,,
100000,99,-15.265,1000,425.37,,,,
101000,100,-15.404,1000,441.9,,,,
102000,101,-26.076,1000,445.21,,,,
103000,102,-23.555,1000,451.41,,,,
104000,103,-17.615,1000,454.56,,,,
105000,104,-19.73,1000,460.05,,,,
106000,105,-11.472,1000,462.08,,,,
107000,106,-22.382,1000,466.35,,,,
108000,107,-21.273,1000,468.37,,,,
109000,108,-26.052,1000,472.55,,,,
110000,109,-19.621,1000,474.51,,,,
111000,110,-17.368,1000,486.89,,,,
112000,111,-19.01,1000,488.95,,,,
113000,112,-18.437,1000,493.35,,,,
114000,113,-20.724,1000,495.45,,,,
115000,114,-16.414,1000,499.86,,,,
116000,115,-19.04,1000,502.52,,,,
117000,116,-12.967,1000,506.91,,,,
118000,117,-21.342,1000,509.2,,,,
119000,118,-23.462,1000,513.9,,,,
120000,119,-18.329,1000,516.3,,,,
121000,120,-17.594,1000,530.63,,,,
122000,121,-21.241,1000,532.62,,,,
123000,122,-13.372,1000,537.19,,,,
124000,123,-13.123,1000,539.16,,,,
125000,124,-19.46,1000,543.45,,,,
126000,125,-18.93,1000,545.45,,,,
127000,126,-16.716,1000,549.54,,,,
128000,127,-15.326,1000,551.51,,,,
129000,128,-17.818,1000,553.58,,,,
130000,129,-28.513,1000,557.63,,,,
131000,130,-14.775,1000,567.81,,,,
132000,131,-17.396,1000,571.76,,,,
133000,132,-18.044,1000,573.8,,,,
134000,133,-15.588,1000,577.94,,,,
135000,134,-19.764,1000,579.86,,,,
136000,135,-11.766,1000,584.11,,,,
137000,136,-19.852,1000,586.07,,,,
138000,137,-10.884,1000,590.77,,,,
139000,138,-18.531,1000,593.31,,,,
140000,139,-16.609,1000,597.87,,,,
141000,140,-21.243,1000,610.15,,,,
142000,141,-21.228,1000,614.61,,,,
143000,142,-19.348,1000,616.63,,,,
144000,143,-15.466,1000,620.6,,,,
