timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-267.935,1000,0.09,,,,
2000,1,-241.601,1000,0.17,,,,
3000,2,-312.579,1000,0.24,,,,
4000,3,-378.123,1000,0.32,,,,
5000,4,-254.608,1000,0.71,18.488659,-2.834422,8.730583,0.9997
6000,5,-381.516,1000,14.02,2.915897,-12.789532,8.674714,0.753666
7000,6,-181.443,1000,27.59,2.39176,-22.381327,6.64235,0.583647
8000,7,-280.075,1000,41.01,3.419839,-29.489284,5.088971,0.460221
9000,8,-276.466,1000,55.13,3.2758,-34.027523,3.98042,0.365806
10000,9,-232.659,1000,68.78,3.128461,-36.556636,3.11573,0.292437
11000,10,-144.766,1000,87.36,3.044711,-37.782769,2.417855,0.234928
12000,11,-186.221,1000,101.43,2.946962,-37.992723,1.872136,0.189402
13000,12,-157.272,1000,114.31,2.779178,-37.546292,1.441261,0.153144
14000,13,-194.033,1000,128.5,2.635201,-36.613333,1.111766,0.124019
15000,14,-206.072,1000,142.88,2.476366,-35.245067,0.855676,0.100564
16000,15,-195.025,1000,157.66,2.37616,-33.681586,0.651256,0.081764
17000,16,-196.766,1000,172.96,2.275881,-32.011922,0.497259,0.066537
18000,17,-171.188,1000,187.52,2.198096,-30.214528,0.377967,0.05425
19000,18,-218.283,1000,200.75,2.227063,-28.41708,0.288213,0.044234
20000,19,-230.02,1000,214.06,2.250388,-26.568089,0.218761,0.03611
21000,20,-270.423,1000,232.47,2.322892,-24.85695,0.166506,0.029478
22000,21,50.196,1000,246.27,2.512382,-23.539626,0.126164,0.024089
23000,22,233.459,1000,260.03,2.582396,-22.513078,0.089984,0.019891
24000,23,4.216,1000,274.23,2.665283,-21.677525,0.064112,0.01654
25000,24,86.409,1000,288.05,2.713605,-20.730104,0.044782,0.013855
26000,25,833.471,1000,301.44,3.018087,-20.417729,0.027912,0.011861
27000,26,1172.763,1000,315.32,3.49361,-20.824599,0.013687,0.010604
28000,27,20.144,1000,328.99,3.717709,-21.195013,0.005622,0.009866
29000,28,1179.829,1000,342.73,4.032637,-21.373223,0.000936,0.009702
30000,29,1622.541,1000,356.27,4.863117,-22.621138,-0.003156,0.010738
31000,30,804.129,1000,374.52,5.479073,-24.122946,-0.003747,0.012451
32000,31,1468.404,1000,388.09,5.936995,-25.205755,-0.002816,0.014171
33000,32,1702.165,1000,401.0,6.804269,-27.036172,-0.002387,0.015724
34000,33,89.919,1000,414.95,7.393178,-28.451973,-0.000788,0.016313
35000,34,1615.564,1000,428.09,7.930737,-29.743196,-0.002128,0.017855
36000,35,1737.841,1000,442.04,8.867843,-31.910623,-0.002044,0.019419
37000,36,-137.29,1000,455.39,9.073932,-33.510871,-0.000546,0.019851
38000,37,2134.73,1000,468.88,9.447427,-35.046189,-0.002337,0.021675
39000,38,2395.455,1000,482.62,9.818547,-37.885427,-0.001214,0.022592
40000,39,2057.081,1000,497.49,10.107854,-40.654859,-0.001365,0.023678
41000,40,2351.06,1000,517.73,10.453106,-43.642265,-0.002149,0.025367
42000,41,2525.784,1000,533.99,10.947739,-46.479136,-0.001217,0.026441
43000,42,2385.8,1000,548.31,11.163438,-49.695373,-0.001587,0.027728
44000,43,2447.568,1000,561.03,11.929752,-52.506208,-0.002552,0.029741
45000,44,74.619,1000,574.95,12.342897,-54.320468,-0.000531,0.030297
46000,45,993.831,1000,587.96,12.438153,-55.719522,0.001005,0.029475
47000,46,1110.249,1000,601.43,12.850908,-57.414942,-0.000458,0.029792
48000,47,771.109,1000,615.86,13.101547,-58.373642,-0.001103,0.030741
49000,48,-13.492,1000,630.62,13.763114,-59.331925,0.000648,0.030253
50000,49,117.095,1000,645.17,13.937237,-59.436962,0.001189,0.029295
51000,50,3091.393,1000,666.37,14.404633,-60.985487,-0.000522,0.029668
52000,51,2886.711,1000,680.2,14.616482,-63.939234,-0.001279,0.030716
53000,52,3154.249,1000,693.03,14.960032,-67.127622,-0.00212,0.03248
54000,53,3115.498,1000,707.29,15.468761,-70.398733,-0.000666,0.033141
55000,54,3097.57,1000,720.57,15.970345,-73.477053,-0.001688,0.034542
56000,55,2971.686,1000,734.21,16.033585,-76.480459,-0.001128,0.035474
57000,56,3068.994,1000,747.35,16.485761,-79.826785,-0.002379,0.037489
58000,57,555.563,1000,761.24,16.762673,-82.147572,-0.000315,0.037732
59000,58,3205.68,1000,775.2,17.005153,-83.754229,-0.000701,0.038326
60000,59,3446.484,1000,788.67,17.675498,-87.004067,-0.00199,0.039901
61000,60,3242.529,1000,807.94,18.10871,-89.997277,-0.001532,0.041194
62000,61,3516.424,1000,820.75,18.295682,-93.086455,1.1e-05,0.041271
63000,62,3446.793,1000,835.43,18.593383,-96.282917,-0.002112,0.043004
64000,63,3454.202,1000,849.64,18.688561,-99.466474,-0.003306,0.045563
65000,64,3609.446,1000,864.14,18.828678,-102.61944,-0.001503,0.046822
66000,65,3661.618,1000,879.03,19.257009,-105.715848,-0.002699,0.049026
67000,66,862.052,1000,894.02,19.333052,-108.188735,-0.000786,0.049706
68000,67,3699.835,1000,908.35,19.250914,-109.950939,-0.000429,0.049969
69000,68,3844.705,1000,921.7,19.377245,-113.390455,-0.001489,0.051228
70000,69,3686.532,1000,935.33,19.896729,-116.726799,-0.001067,0.052124
