timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
13456,640,2.333,21,2.58,,
13484,641,16.671,28,2.58,,
13495,642,-3.364,11,2.58,,
13510,643,3.977,15,2.58,,
13537,644,-2.071,27,2.59,,
13550,645,-1.931,13,2.59,,
13581,646,18.358,31,2.6,,
13614,647,9.048,33,2.6,,
13630,648,1.323,16,2.61,,
13649,649,5.354,19,2.61,,
13668,650,3.61,19,2.61,,
13696,651,-0.025,28,2.62,,
13724,652,-7.558,28,2.62,,
13751,653,5.164,27,2.63,,
13786,654,1.954,35,2.63,,
13817,655,10.544,31,2.64,,
13831,656,0.335,14,2.64,,
13840,657,-2.191,9,2.64,,
13897,658,9.574,57,2.65,,
13909,659,2.338,12,2.65,,
13925,660,2.504,16,2.66,,
13944,661,4.458,19,2.66,,
13959,662,2.303,15,2.66,,
13983,663,4.748,24,2.67,,
13996,664,-2.827,13,2.67,,
14016,665,0.895,20,2.67,,
14028,666,1.518,12,2.67,,
14047,667,-2.538,19,2.68,,
14061,668,-1.716,14,2.68,,
14073,669,1.185,12,2.68,,
14084,670,-4.065,11,2.68,,
14093,671,-3.184,9,2.68,,
14111,672,-2.97,18,2.69,,
14126,673,1.251,15,2.69,,
14152,674,4.369,26,2.69,,
14174,675,1.308,22,2.7,,
14200,676,9.085,26,2.7,,
14231,677,-0.449,31,2.71,,
14263,678,8.02,32,2.71,,
14272,679,-4.239,9,2.71,,
14313,680,-0.385,41,2.72,,
14332,681,5.722,19,2.72,,
14369,682,-0.313,37,2.73,,
14380,683,-1.958,11,2.73,,
14392,684,0.535,12,2.73,,
14413,685,5.267,21,2.74,,
14439,686,5.683,26,2.74,,
14460,687,-5.855,21,2.75,,
14480,688,4.395,20,2.75,,
14499,689,6.415,19,2.75,,
14514,690,1.259,15,2.75,,
14527,691,-7.812,13,2.76,,
14537,692,-2.583,10,2.76,,
14557,693,2.594,20,2.76,,
14576,694,0.639,19,2.76,,
14608,695,11.585,32,2.77,,
14622,696,-0.349,14,2.77,,
14653,697,0.753,31,2.78,,
14676,698,-2.007,23,2.78,,
14688,699,-1.394,12,2.79,,
14714,700,-2.637,26,2.79,,
14733,701,5.154,19,2.8,,
14749,702,3.629,16,2.8,,
14773,703,8.258,24,2.81,,
14798,704,5.701,25,2.82,,
14824,705,6.599,26,2.82,,
14842,706,6.593,18,2.82,,
14857,707,-0.202,15,2.83,,
14886,708,7.745,29,2.83,,
14908,709,0.722,22,2.83,,
14924,710,-11.805,16,2.84,,
14954,711,5.017,30,2.84,,
14974,712,0.253,20,2.85,,
15003,713,-6.439,29,2.85,,
15018,714,-0.517,15,2.85,,
15031,715,0.708,13,2.85,,
15057,716,5.333,26,2.86,,
15078,717,-0.989,21,2.86,,
15093,718,0.666,15,2.87,,
15112,719,-12.426,19,2.87,,
15136,720,0.6,24,2.87,,
15150,721,0.278,14,2.87,,
15164,722,2.434,14,2.88,,
15186,723,2.675,22,2.88,,
15207,724,6.825,21,2.88,,
15220,725,1.104,13,2.89,,
15230,726,-0.089,10,2.89,,
15246,727,0.738,16,2.89,,
15265,728,3.167,19,2.89,,
15281,729,3.901,16,2.9,,
15302,730,7.714,21,2.9,,
15325,731,3.243,23,2.9,,
15348,732,2.717,23,2.91,,
15363,733,3.372,15,2.91,,
15378,734,-5.056,15,2.91,,
15406,735,-3.132,28,2.92,,
15417,736,-2.84,11,2.92,,
15435,737,4.944,18,2.92,,
15452,738,-0.234,17,2.92,,
15478,739,3.009,26,2.93,,
15500,740,4.557,22,2.93,,
15517,741,0.007,17,2.93,,
15535,742,0.54,18,2.94,,
15561,743,0.614,26,2.94,,
15587,744,1.654,26,2.95,,
15601,745,3.654,14,2.95,,
15636,746,-0.231,35,2.95,,
15654,747,-2.381,18,2.96,,
15667,748,2.725,13,2.96,,
15696,749,-1.914,29,2.96,,
15720,750,-1.175,24,2.97,,
15750,751,11.248,30,2.97,,
15763,752,2.503,13,2.97,,
15797,753,3.439,34,2.98,,
15818,754,-2.899,21,2.98,,
15829,755,-2.077,11,2.98,,
15843,756,3.227,14,2.99,,
15867,757,1.646,24,2.99,,
15885,758,-0.267,18,2.99,,
15942,759,26.588,57,3.0,,
15965,760,4.328,23,3.01,,
