timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
1000,0,-310.945,1000,0.08,,
2000,1,-205.617,1000,0.15,,
3000,2,-354.264,1000,0.23,,
4000,3,-358.119,1000,0.3,,
5000,4,-297.595,1000,0.38,,
6000,5,-316.916,1000,0.46,,
7000,6,-368.443,1000,0.55,,
8000,7,-244.753,1000,0.62,,
9000,8,-418.138,1000,0.69,,
10000,9,-310.723,1000,0.77,,
11000,10,-241.527,1000,6.84,,
12000,11,-154.738,1000,7.27,,
13000,12,-260.719,1000,7.72,,
14000,13,-368.98,1000,8.1,,
15000,14,-241.405,1000,8.47,,
16000,15,-188.382,1000,8.82,,
17000,16,-287.674,1000,9.22,,
18000,17,-216.999,1000,9.58,,
19000,18,-265.199,1000,9.97,,
20000,19,-333.68,1000,10.39,,
21000,20,-213.491,1000,17.49,,
22000,21,-398.304,1000,17.57,,
23000,22,-224.376,1000,17.64,,
24000,23,-237.229,1000,17.72,,
25000,24,-320.788,1000,17.96,1.571622,
26000,25,-398.844,1000,24.83,0.492152,-0.358413
27000,26,-538.905,1000,31.72,0.538568,-1.389735
28000,27,-507.706,1000,38.04,0.694313,-1.694083
29000,28,-411.658,1000,51.0,0.946147,-1.71416
30000,29,-466.465,1000,57.64,1.27467,-2.218555
31000,30,-518.525,1000,69.62,1.60212,-3.230704
32000,31,-458.43,1000,76.93,1.837409,-4.2693
33000,32,-279.835,1000,84.13,1.96344,-5.225609
34000,33,-394.36,1000,91.26,2.106563,-6.124854
35000,34,-370.665,1000,98.06,2.265767,-6.920216
36000,35,-292.563,1000,105.1,2.41671,-7.550864
37000,36,-204.094,1000,112.3,2.59765,-8.134804
38000,37,-156.103,1000,118.86,2.616757,-8.621112
39000,38,-295.242,1000,125.83,2.562575,-8.768472
40000,39,-140.07,1000,132.61,2.556694,-8.889382
41000,40,372.868,1000,144.05,2.604282,-9.187934
42000,41,1612.789,1000,150.86,2.803515,-9.828524
43000,42,1248.426,1000,158.0,3.033693,-11.220819
44000,43,768.558,1000,164.4,3.193541,-12.174218
45000,44,1796.84,1000,170.45,3.373149,-13.401771
46000,45,2103.587,1000,177.69,3.663056,-15.211913
47000,46,1503.77,1000,183.85,3.911236,-17.190504
48000,47,347.622,1000,190.58,4.186094,-18.43773
49000,48,2011.767,1000,197.6,4.434174,-19.863749
50000,49,2201.405,1000,204.1,4.771017,-21.909774
