timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
1000,0,-271.439,1000,0.09,,,,
2000,1,-280.447,1000,0.16,,,,
3000,2,-204.41,1000,0.24,,,,
4000,3,-276.619,1000,0.32,,,,
5000,4,-341.323,1000,0.71,19.479836,-3.549319,8.735216,0.999001
6000,5,-341.969,1000,14.75,1.330171,-10.46451,6.62634,0.437785
7000,6,-236.64,1000,28.15,1.436943,-14.338948,3.159349,0.238961
8000,7,-205.395,1000,41.92,1.632689,-16.432469,1.66385,0.147352
9000,8,-345.55,1000,55.4,1.808336,-17.571184,0.922944,0.097666
10000,9,-195.802,1000,68.96,1.938366,-18.218674,0.542606,0.067278
11000,10,-94.38,1000,87.96,1.994673,-18.708817,0.31289,0.048204
12000,11,-139.577,1000,102.4,2.092015,-19.286561,0.17482,0.035968
13000,12,584.724,1000,116.82,2.571593,-20.730645,0.091744,0.02818
14000,13,73.171,1000,130.84,2.288457,-21.989963,0.048523,0.022872
15000,14,1286.286,1000,144.62,2.370743,-23.372961,0.022847,0.019558
16000,15,1482.481,1000,157.5,2.571427,-26.300814,0.003279,0.018953
17000,16,1458.8,1000,171.65,2.736885,-29.383791,-0.005211,0.020971
18000,17,2019.264,1000,186.05,3.093634,-32.817512,-0.004957,0.024354
19000,18,2015.032,1000,201.27,3.493039,-36.858975,-0.004145,0.029453
20000,19,2179.344,1000,215.88,3.864478,-40.937998,-0.002089,0.033428
21000,20,2393.632,1000,236.87,4.164431,-45.424265,-0.001868,0.038439
22000,21,2879.842,1000,253.5,4.248191,-50.404092,-0.001244,0.042158
23000,22,2860.53,1000,271.2,4.58774,-55.758554,-0.001218,0.046002
24000,23,3189.359,1000,285.6,5.226155,-61.071914,-0.00165,0.051103
25000,24,2423.821,1000,299.9,5.976356,-66.530985,-0.001133,0.054414
26000,25,3297.966,1000,313.63,7.296991,-72.054611,-0.001487,0.058915
27000,26,692.407,1000,327.42,8.779917,-76.364313,0.000704,0.057017
28000,27,893.512,1000,341.09,9.644901,-78.761866,0.000124,0.056682
29000,28,920.428,1000,354.6,10.227922,-81.073265,0.000401,0.055719
30000,29,3660.869,1000,367.88,11.536941,-84.803657,-0.000793,0.057636
31000,30,242.46,1000,386.85,12.655482,-88.86226,0.000149,0.057396
32000,31,3880.5,1000,400.41,13.515612,-92.607699,-0.000951,0.059831
33000,32,4044.724,1000,414.58,14.54999,-98.593238,-0.002047,0.065429
34000,33,4203.864,1000,427.91,14.345077,-105.116905,-0.00115,0.068401
35000,34,4397.261,1000,442.91,14.14632,-111.44805,-0.001798,0.072947
36000,35,4453.238,1000,457.05,14.521468,-117.998624,-0.002156,0.078506
37000,36,4554.045,1000,471.69,14.654083,-124.662274,-0.001979,0.084336
38000,37,4998.199,1000,486.16,14.103144,-130.972334,-0.000198,0.084734
39000,38,5006.939,1000,499.91,14.054644,-138.037449,-0.001993,0.089532
